Date,Close
2013-01-01,15.53
2013-01-02,15.53
2013-01-03,15.44
2013-01-04,15.39
2013-01-07,15.31
2013-01-08,15.37
2013-01-09,15.42
2013-01-10,15.65
2013-01-11,15.64
2013-01-14,15.75
2013-01-15,15.57
2013-01-16,15.57
2013-01-17,15.78
2013-01-18,15.72
2013-01-22,15.73
2013-01-23,15.82
2013-01-24,15.91
2013-01-25,16.07
2013-01-28,16.02
2013-01-29,16.01
2013-01-30,16.05
2013-01-31,16.04
2013-02-01,16.26
2013-02-04,16.1
2013-02-05,16.04
2013-02-06,15.96
2013-02-07,16.07
2013-02-08,16.07
2013-02-11,16.12
2013-02-12,16.23
2013-02-13,16.26
2013-02-14,16.15
2013-02-15,15.98
2013-02-19,16.19
2013-02-20,16.21
2013-02-21,15.69
2013-02-22,15.82
2013-02-25,15.99
2013-02-26,15.63
2013-02-27,15.81
2013-02-28,15.68
2013-03-01,15.53
2013-03-04,15.62
2013-03-05,15.87
2013-03-06,15.85
2013-03-07,15.87
2013-03-08,15.83
2013-03-11,15.83
2013-03-12,15.97
2013-03-13,15.78
2013-03-14,15.71
2013-03-15,15.78
2013-03-18,15.73
2013-03-19,15.54
2013-03-20,15.49
2013-03-21,15.4
2013-03-22,15.41
2013-03-25,15.41
2013-03-26,15.3
2013-03-27,15.32
2013-03-28,15.4
2013-04-01,15.42
2013-04-02,15.47
2013-04-03,15.5
2013-04-04,15.36
2013-04-05,15.29
2013-04-08,15.32
2013-04-09,15.54
2013-04-10,15.53
2013-04-11,15.66
2013-04-12,15.51
2013-04-15,15.28
2013-04-16,15.19
2013-04-17,15.0
2013-04-18,14.93
2013-04-19,15.09
2013-04-22,14.98
2013-04-23,14.99
2013-04-24,15.16
2013-04-25,15.36
2013-04-26,15.43
2013-04-29,15.5
2013-04-30,15.58
2013-05-01,15.63
2013-05-02,15.49
2013-05-03,15.67
2013-05-06,15.58
2013-05-07,15.64
2013-05-08,15.91
2013-05-09,15.86
2013-05-10,15.78
2013-05-13,15.81
2013-05-14,15.73
2013-05-15,15.62
2013-05-16,15.71
2013-05-17,15.72
2013-05-20,15.8
2013-05-21,16.03
2013-05-22,16.07
2013-05-23,15.63
2013-05-24,15.64
2013-05-28,15.85
2013-05-29,15.7
2013-05-30,15.86
2013-05-31,15.68
2013-06-03,15.72
2013-06-04,15.71
2013-06-05,15.56
2013-06-06,15.56
2013-06-07,15.64
2013-06-10,15.58
2013-06-11,15.32
2013-06-12,15.53
2013-06-13,15.5
2013-06-14,15.57
2013-06-17,15.64
2013-06-18,15.71
2013-06-19,15.66
2013-06-20,14.91
2013-06-21,14.68
2013-06-24,14.09
2013-06-25,14.39
2013-06-26,14.5
2013-06-27,14.62
2013-06-28,14.51
2013-07-01,14.58
2013-07-02,14.67
2013-07-03,14.51
2013-07-05,14.56
2013-07-08,14.69
2013-07-09,14.75
2013-07-10,14.99
2013-07-11,15.29
2013-07-12,15.21
2013-07-15,15.27
2013-07-16,15.4
2013-07-17,15.46
2013-07-18,15.35
2013-07-19,15.59
2013-07-22,15.68
2013-07-23,15.82
2013-07-24,15.81
2013-07-25,15.79
2013-07-26,15.71
2013-07-29,15.62
2013-07-30,15.64
2013-07-31,15.84
2013-08-01,15.77
2013-08-02,15.78
2013-08-05,15.81
2013-08-06,15.72
2013-08-07,15.77
2013-08-08,15.96
2013-08-09,16.17
2013-08-12,16.06
2013-08-13,16.07
2013-08-14,16.11
2013-08-15,15.97
2013-08-16,16.01
2013-08-19,16.04
2013-08-20,15.84
2013-08-21,15.65
2013-08-22,15.56
2013-08-23,15.74
2013-08-26,15.63
2013-08-27,15.63
2013-08-28,15.62
2013-08-29,15.6
2013-08-30,15.43
2013-09-03,15.69
2013-09-04,15.76
2013-09-05,15.58
2013-09-06,15.72
2013-09-09,15.87
2013-09-10,16.13
2013-09-11,16.31
2013-09-12,16.2
2013-09-13,16.16
2013-09-16,16.25
2013-09-17,16.17
2013-09-18,16.55
2013-09-19,16.63
2013-09-20,16.31
2013-09-23,16.23
2013-09-24,16.14
2013-09-25,16.04
2013-09-26,16.0
2013-09-27,15.95
2013-09-30,15.68
2013-10-01,15.82
2013-10-02,15.84
2013-10-03,16.02
2013-10-04,15.96
2013-10-07,15.87
2013-10-08,15.66
2013-10-09,15.55
2013-10-10,15.72
2013-10-11,15.81
2013-10-14,15.98
2013-10-15,15.99
2013-10-16,16.04
2013-10-17,16.3
2013-10-18,16.5
2013-10-21,16.58
