"time","SPOL40 PRO","SPOL40 PRO( volume )"
"2019-04-30 02:00","101.816","35000000"
"2019-05-08 02:00","102.34","35000000"
"2019-09-13 02:00","103.47","35000000"
"2019-10-02 02:00","103.524","35000000"
