"time","OSLKO42","OSLKO42( volume )"
"2019-11-22 01:00","99.645","10000000"
"2019-12-11 01:00","99.62","2000000"
"2019-12-12 01:00","99.616","1000000"
"2019-12-18 01:00","99.77","10000000"
"2020-01-02 01:00","99.38","4000000"
"2020-01-14 01:00","99.8","2000000"
"2020-01-30 01:00","100.71","3000000"
"2020-05-29 02:00","105.45","50000000"
"2020-06-09 02:00","104.65","36000000"
