"time","OSLKO32","OSLKO32( volume )"
"2015-02-17 01:00","100","60000000"
"2015-02-20 01:00","99.75","4000000"
"2015-03-24 01:00","100.05","30000000"
"2015-04-22 02:00","101.32","2000000"
"2015-05-07 02:00","96.558","20000000"
"2015-07-02 02:00","94.67","13000000"
"2015-07-10 02:00","95.833","7000000"
"2015-11-03 01:00","95.34","25000000"
"2016-04-04 02:00","99.7","8000000"
"2016-04-08 02:00","99.122","7000000"
"2016-06-29 02:00","102.32","2000000"
"2018-11-05 01:00","95.775","17000000"
