Date,Close
2013-01-02,"2,686.25"
2013-01-03,"2,719.00"
2013-01-04,"2,711.25"
2013-01-06,-
2013-01-07,"2,702.50"
2013-01-08,"2,698.50"
2013-01-09,"2,711.25"
2013-01-10,"2,713.75"
2013-01-11,"2,732.25"
2013-01-13,-
2013-01-14,"2,719.25"
2013-01-15,"2,705.25"
2013-01-16,"2,710.50"
2013-01-17,"2,716.50"
2013-01-18,"2,722.50"
2013-01-20,-
2013-01-22,"2,720.75"
2013-01-23,"2,728.50"
2013-01-24,"2,707.75"
2013-01-25,"2,711.75"
2013-01-27,-
2013-01-28,"2,726.25"
2013-01-29,"2,716.25"
2013-01-30,"2,726.25"
2013-01-31,"2,723.75"
2013-02-01,"2,730.50"
2013-02-03,-
2013-02-04,"2,709.00"
2013-02-05,"2,709.25"
2013-02-06,"2,733.00"
2013-02-07,"2,712.75"
2013-02-08,"2,741.00"
2013-02-10,-
2013-02-11,"2,763.50"
2013-02-12,"2,758.75"
2013-02-13,"2,762.75"
2013-02-14,"2,756.00"
2013-02-15,"2,754.25"
2013-02-17,-
2013-02-19,"2,758.25"
2013-02-20,"2,725.00"
2013-02-21,"2,699.50"
2013-02-22,"2,714.25"
2013-02-24,-
2013-02-25,"2,691.75"
2013-02-26,"2,689.00"
2013-02-27,"2,703.25"
2013-02-28,"2,732.50"
2013-03-01,"2,711.75"
2013-03-03,-
2013-03-04,"2,732.75"
2013-03-05,"2,761.00"
2013-03-06,"2,788.25"
2013-03-07,"2,788.50"
2013-03-08,"2,792.50"
2013-03-10,-
2013-03-10,"2,791.25"
2013-03-10,-
2013-03-10,"2,791.25"
2013-03-11,"2,787.75"
2013-03-12,"2,787.75"
2013-03-13,"2,797.50"
2013-03-14,"2,804.50"
2013-03-16,-
2013-03-17,"2,748.25"
2013-03-18,"2,755.25"
2013-03-19,"2,771.75"
2013-03-20,"2,761.25"
2013-03-21,"2,763.25"
2013-03-23,-
2013-03-24,"2,771.00"
2013-03-25,"2,784.50"
2013-03-26,"2,776.50"
2013-03-27,"2,791.50"
2013-03-28,-
2013-03-30,-
2013-03-31,"2,784.25"
2013-04-01,"2,786.25"
2013-04-02,"2,780.25"
2013-04-03,"2,772.50"
