Date,Close
2013-01-02,"2,686.25"
2013-01-03,"2,739.00"
2013-01-04,"2,726.50"
2013-01-06,
2013-01-07,"2,716.25"
2013-01-08,"2,718.75"
2013-01-09,"2,715.00"
2013-01-10,"2,722.50"
2013-01-11,"2,742.50"
2013-01-13,
2013-01-14,"2,744.00"
2013-01-15,"2,731.00"
2013-01-16,"2,720.75"
2013-01-17,"2,726.25"
2013-01-18,"2,735.50"
2013-01-20,
2013-01-22,"2,734.25"
2013-01-23,"2,756.50"
2013-01-24,"2,716.25"
2013-01-25,"2,714.25"
2013-01-27,
2013-01-28,"2,729.50"
2013-01-29,"2,734.75"
2013-01-30,"2,745.50"
2013-01-31,"2,734.00"
2013-02-01,"2,733.00"
2013-02-03,
2013-02-04,"2,759.25"
2013-02-05,"2,710.00"
2013-02-06,"2,753.50"
2013-02-07,"2,739.50"
2013-02-08,"2,742.00"
2013-02-10,
2013-02-11,"2,771.25"
2013-02-12,"2,770.75"
2013-02-13,"2,765.25"
2013-02-14,"2,766.75"
2013-02-15,"2,769.25"
2013-02-17,
2013-02-19,"2,759.75"
2013-02-20,"2,784.50"
2013-02-21,"2,736.00"
2013-02-22,"2,716.00"
2013-02-24,
2013-02-25,"2,736.75"
2013-02-26,"2,702.25"
2013-02-27,"2,711.00"
2013-02-28,"2,741.00"
2013-03-01,"2,738.00"
2013-03-03,
2013-03-04,"2,745.50"
2013-03-05,"2,762.50"
2013-03-06,"2,800.75"
2013-03-07,"2,790.50"
2013-03-08,"2,798.50"
2013-03-10,
2013-03-10,"2,801.50"
2013-03-10,
2013-03-10,"2,801.50"
2013-03-11,"2,809.75"
2013-03-12,"2,803.00"
2013-03-13,"2,800.25"
2013-03-14,"2,805.00"
2013-03-16,
2013-03-17,"2,774.00"
2013-03-18,"2,787.25"
2013-03-19,"2,776.75"
2013-03-20,"2,788.25"
2013-03-21,"2,769.25"
2013-03-23,
2013-03-24,"2,793.50"
2013-03-25,"2,788.25"
2013-03-26,"2,802.25"
2013-03-27,"2,801.25"
2013-03-28,
2013-03-30,
2013-03-31,"2,811.00"
2013-04-01,"2,789.75"
2013-04-02,"2,814.25"
2013-04-03,"2,788.00"
2013-04-04,"2,785.00"
2013-04-06,
2013-04-07,"2,763.25"
2013-04-08,"2,784.75"
2013-04-09,"2,799.00"
2013-04-10,"2,852.00"
2013-04-11,"2,853.75"
2013-04-13,
2013-04-14,"2,846.50"
2013-04-15,"2,786.00"
2013-04-16,"2,830.50"
2013-04-17,"2,770.50"
2013-04-18,"2,746.25"
2013-04-20,
2013-04-21,"2,772.50"
2013-04-22,"2,800.75"
2013-04-23,"2,829.50"
2013-04-24,"2,821.75"
2013-04-25,"2,841.00"
2013-04-27,
2013-04-28,"2,833.75"
2013-04-29,"2,859.75"
2013-04-30,"2,884.00"
2013-05-01,"2,868.00"
2013-05-02,"2,902.00"
2013-05-04,
2013-05-05,"2,936.75"
2013-05-06,"2,947.50"
2013-05-07,"2,946.75"
2013-05-08,"2,961.00"
2013-05-09,"2,961.25"
2013-05-11,
2013-05-12,"2,972.25"
2013-05-13,"2,981.25"
2013-05-14,"2,995.75"
2013-05-15,"3,004.25"
2013-05-16,"3,001.00"
2013-05-18,
2013-05-19,"3,021.25"
2013-05-20,"3,019.50"
2013-05-21,"3,021.75"
2013-05-22,"3,006.25"
2013-05-23,"2,995.75"
2013-05-25,
2013-05-27,"2,991.25"
2013-05-28,"3,004.75"
2013-05-29,"2,995.00"
2013-05-30,"3,011.00"
2013-06-01,
2013-06-02,"2,981.00"
2013-06-03,"2,986.50"
2013-06-04,"2,970.75"
2013-06-05,"2,939.25"
2013-06-06,"2,948.25"
2013-06-08,
2013-06-09,"2,981.00"
2013-06-10,"2,987.75"
2013-06-11,"2,965.50"
2013-06-12,"2,922.75"
2013-06-13,"2,966.25"
2013-06-15,
2013-06-16,"2,936.50"
2013-06-17,"2,972.50"
2013-06-18,"2,996.75"
2013-06-19,"2,960.75"
2013-06-20,"2,888.00"
2013-06-22,
2013-06-23,"2,866.50"
2013-06-24,"2,846.25"
2013-06-25,"2,857.00"
2013-06-26,"2,885.75"
2013-06-27,"2,899.00"
2013-06-29,
2013-06-30,"2,902.75"
2013-07-01,"2,919.25"
2013-07-03,
2013-07-04,"2,937.75"
2013-07-06,
2013-07-07,"2,961.50"
2013-07-08,"2,961.00"
2013-07-09,"2,977.25"
2013-07-10,"3,011.50"
2013-07-11,"3,053.00"
2013-07-13,
2013-07-14,"3,062.75"
2013-07-15,"3,074.00"
2013-07-16,"3,073.25"
2013-07-17,"3,075.25"
2013-07-18,"3,049.00"
2013-07-20,
2013-07-21,"3,043.75"
2013-07-22,"3,049.25"
2013-07-23,"3,038.00"
2013-07-24,"3,052.50"
2013-07-25,"3,053.00"
2013-07-27,
2013-07-28,"3,070.00"
2013-07-29,"3,066.00"
2013-07-30,"3,082.50"
2013-07-31,"3,088.75"
2013-08-01,"3,118.25"
2013-08-03,
2013-08-04,"3,136.25"
2013-08-05,"3,136.00"
2013-08-06,"3,117.75"
2013-08-07,"3,117.25"
2013-08-08,"3,129.25"
2013-08-10,
2013-08-11,"3,113.50"
2013-08-12,"3,126.00"
2013-08-13,"3,138.75"
2013-08-14,"3,113.00"
2013-08-15,"3,071.75"
2013-08-17,
2013-08-18,"3,068.50"
2013-08-19,"3,071.25"
2013-08-20,"3,081.75"
2013-08-21,"3,060.75"
2013-08-22,"3,103.50"
2013-08-24,
2013-08-25,"3,120.25"
2013-08-26,"3,123.50"
2013-08-27,"3,061.50"
2013-08-28,"3,068.25"
2013-08-29,"3,093.50"
2013-08-31,
2013-09-02,"3,088.75"
2013-09-03,"3,087.75"
2013-09-04,"3,131.50"
2013-09-05,"3,128.50"
2013-09-07,
2013-09-08,"3,132.75"
2013-09-09,"3,171.50"
2013-09-10,"3,184.25"
2013-09-11,"3,184.25"
2013-09-12,"3,177.25"
2013-09-14,
2013-09-15,"3,196.25"
2013-09-16,"3,168.75"
2013-09-17,"3,192.75"
2013-09-18,"3,232.00"
2013-09-19,"3,239.50"
2013-09-21,
2013-09-22,"3,222.75"
2013-09-23,"3,211.00"
2013-09-24,"3,215.25"
2013-09-25,"3,202.50"
2013-09-26,"3,229.75"
2013-09-28,
2013-09-29,"3,211.50"
2013-09-30,"3,221.25"
2013-10-01,"3,251.00"
