Date,Close
2013-01-02,"13,331.00"
2013-01-03,"13,319.00"
2013-01-04,"13,346.00"
2013-01-06,
2013-01-07,"13,307.00"
2013-01-08,"13,267.00"
2013-01-09,"13,325.00"
2013-01-10,"13,406.00"
2013-01-11,"13,433.00"
2013-01-13,
2013-01-14,"13,433.00"
2013-01-15,"13,463.00"
2013-01-16,"13,437.00"
2013-01-17,"13,542.00"
2013-01-18,"13,576.00"
2013-01-20,
2013-01-22,"13,696.00"
2013-01-23,"13,719.00"
2013-01-24,"13,781.00"
2013-01-25,"13,812.00"
2013-01-27,
2013-01-28,"13,832.00"
2013-01-29,"13,908.00"
2013-01-30,"13,838.00"
2013-01-31,"13,797.00"
2013-02-01,"13,930.00"
2013-02-03,
2013-02-04,"13,845.00"
2013-02-05,"13,910.00"
2013-02-06,"13,928.00"
2013-02-07,"13,898.00"
2013-02-08,"13,926.00"
2013-02-10,
2013-02-11,"13,924.00"
2013-02-12,"13,973.00"
2013-02-13,"13,958.00"
2013-02-14,"13,950.00"
2013-02-15,"13,948.00"
2013-02-17,
2013-02-19,"14,007.00"
2013-02-20,"13,889.00"
2013-02-21,"13,872.00"
2013-02-22,"13,981.00"
2013-02-24,
2013-02-25,"13,788.00"
2013-02-26,"13,859.00"
2013-02-27,"14,060.00"
2013-02-28,"14,038.00"
2013-03-01,"14,074.00"
2013-03-03,
2013-03-04,"14,116.00"
2013-03-05,"14,233.00"
2013-03-06,"14,265.00"
2013-03-07,"14,316.00"
2013-03-08,"14,373.00"
2013-03-10,
2013-03-10,"14,444.00"
2013-03-10,
2013-03-10,"14,444.00"
2013-03-11,"14,450.00"
2013-03-12,"14,462.00"
2013-03-13,"14,523.00"
2013-03-14,"14,493.80"
2013-03-16,
2013-03-17,"14,390.00"
2013-03-18,"14,388.00"
2013-03-19,"14,408.00"
2013-03-20,"14,347.00"
2013-03-21,"14,459.00"
2013-03-23,
2013-03-24,"14,386.00"
2013-03-25,"14,478.00"
2013-03-26,"14,445.00"
2013-03-27,"14,497.00"
2013-03-28,
2013-03-30,
2013-03-31,"14,489.00"
2013-04-01,"14,584.00"
2013-04-02,"14,487.00"
2013-04-03,"14,531.00"
2013-04-04,"14,484.00"
2013-04-06,
2013-04-07,"14,563.00"
2013-04-08,"14,610.00"
2013-04-09,"14,733.00"
2013-04-10,"14,796.00"
2013-04-11,"14,784.00"
2013-04-13,
2013-04-14,"14,512.00"
2013-04-15,"14,685.00"
2013-04-16,"14,552.00"
2013-04-17,"14,410.00"
2013-04-18,"14,470.00"
2013-04-20,
2013-04-21,"14,499.00"
2013-04-22,"14,644.00"
2013-04-23,"14,615.00"
2013-04-24,"14,653.00"
2013-04-25,"14,649.00"
2013-04-27,
2013-04-28,"14,748.00"
2013-04-29,"14,773.00"
2013-04-30,"14,636.00"
2013-05-01,"14,760.00"
2013-05-02,"14,898.00"
2013-05-04,
2013-05-05,"14,906.00"
2013-05-06,"14,983.00"
2013-05-07,"15,062.00"
2013-05-08,"15,044.00"
2013-05-09,"15,068.00"
2013-05-11,
2013-05-12,"15,057.00"
2013-05-13,"15,175.00"
2013-05-14,"15,235.00"
2013-05-15,"15,212.00"
2013-05-16,"15,315.00"
2013-05-18,
2013-05-19,"15,319.00"
2013-05-20,"15,355.00"
2013-05-21,"15,320.00"
2013-05-22,"15,289.00"
2013-05-23,"15,307.00"
2013-05-25,
2013-05-27,"15,373.00"
2013-05-28,"15,290.00"
2013-05-29,"15,319.00"
2013-05-30,"15,100.00"
2013-06-01,
2013-06-02,"15,217.00"
2013-06-03,"15,179.00"
2013-06-04,"14,959.00"
2013-06-05,"15,036.00"
2013-06-06,"15,208.00"
2013-06-08,
2013-06-09,"15,228.00"
2013-06-10,"15,138.00"
2013-06-11,"14,978.00"
2013-06-12,"15,186.00"
2013-06-13,"15,056.00"
2013-06-15,
2013-06-16,"15,190.00"
2013-06-17,"15,313.00"
2013-06-18,"15,116.00"
2013-06-19,"14,776.00"
2013-06-20,"14,867.80"
2013-06-22,
2013-06-23,"14,588.00"
2013-06-24,"14,690.00"
2013-06-25,"14,824.00"
2013-06-26,"14,936.00"
2013-06-27,"14,824.00"
2013-06-29,
2013-06-30,"14,882.00"
2013-07-01,"14,861.00"
2013-07-03,
2013-07-04,"15,076.00"
2013-07-06,
2013-07-07,"15,160.00"
2013-07-08,"15,222.00"
2013-07-09,"15,243.00"
2013-07-10,"15,393.00"
2013-07-11,"15,369.00"
2013-07-13,
2013-07-14,"15,416.00"
2013-07-15,"15,391.00"
2013-07-16,"15,440.00"
2013-07-17,"15,481.00"
2013-07-18,"15,506.00"
2013-07-20,
2013-07-21,"15,491.00"
2013-07-22,"15,513.00"
2013-07-23,"15,500.00"
2013-07-24,"15,484.00"
2013-07-25,"15,498.00"
2013-07-27,
2013-07-28,"15,483.00"
2013-07-29,"15,493.00"
2013-07-30,"15,433.00"
2013-07-31,"15,550.00"
2013-08-01,"15,590.00"
2013-08-03,
2013-08-04,"15,554.00"
2013-08-05,"15,474.00"
2013-08-06,"15,442.00"
2013-08-07,"15,452.00"
2013-08-08,"15,375.00"
2013-08-10,
2013-08-11,"15,387.00"
2013-08-12,"15,411.00"
2013-08-13,"15,304.00"
2013-08-14,"15,070.00"
2013-08-15,"15,038.00"
2013-08-17,
2013-08-18,"15,002.00"
2013-08-19,"14,985.00"
2013-08-20,"14,847.00"
2013-08-21,"14,939.00"
2013-08-22,"14,990.00"
2013-08-24,
2013-08-25,"14,931.00"
2013-08-26,"14,758.00"
2013-08-27,"14,806.00"
2013-08-28,"14,834.00"
2013-08-29,"14,795.00"
2013-08-31,
2013-09-02,"14,827.00"
2013-09-03,"14,924.00"
2013-09-04,"14,917.00"
2013-09-05,"14,909.00"
2013-09-07,
2013-09-08,"15,036.00"
2013-09-09,"15,173.00"
2013-09-10,"15,330.00"
2013-09-11,"15,313.00"
2013-09-12,"15,382.00"
2013-09-14,
2013-09-15,"15,504.00"
2013-09-16,"15,533.00"
2013-09-17,"15,662.00"
2013-09-18,"15,644.00"
2013-09-19,"15,639.30"
2013-09-21,
2013-09-22,"15,326.00"
2013-09-23,"15,286.00"
2013-09-24,"15,210.00"
2013-09-25,"15,261.00"
2013-09-26,"15,195.00"
2013-09-28,
2013-09-29,"15,046.00"
2013-09-30,"15,120.00"
2013-10-01,"15,025.00"
2013-10-02,"14,906.00"
2013-10-03,"14,998.00"
2013-10-05,
2013-10-06,"14,851.00"
2013-10-07,"14,714.00"
2013-10-08,"14,728.00"
2013-10-09,"15,033.00"
2013-10-10,"15,175.00"
2013-10-12,
2013-10-13,"15,225.00"
2013-10-14,"15,095.00"
2013-10-15,"15,249.00"
2013-10-16,"15,296.00"
2013-10-17,"15,316.00"
2013-10-19,
2013-10-20,"15,322.00"
2013-10-21,"15,398.00"
2013-10-22,"15,351.00"
2013-10-23,"15,454.00"
2013-10-24,"15,497.00"
2013-10-26,
2013-10-27,"15,518.00"
2013-10-28,"15,616.00"
2013-10-29,"15,553.00"
2013-10-30,"15,477.00"
2013-10-31,"15,542.00"
2013-11-02,
2013-11-04,"15,575.00"
2013-11-05,"15,550.00"
2013-11-06,"15,683.00"
2013-11-07,"15,567.00"
2013-11-08,"15,700.00"
2013-11-10,
2013-11-11,"15,723.00"
2013-11-12,"15,710.00"
2013-11-13,"15,779.00"
2013-11-14,"15,839.00"
2013-11-15,"15,913.00"
2013-11-17,
2013-11-18,"15,938.00"
2013-11-19,"15,934.00"
2013-11-20,"15,878.00"
2013-11-21,"15,975.00"
2013-11-22,"16,027.00"
2013-11-24,
2013-11-25,"16,062.00"
2013-11-26,"16,060.00"
2013-11-27,"16,074.00"
2013-11-29,
2013-12-01,
2013-12-02,"15,998.00"
2013-12-03,"15,891.00"
2013-12-04,"15,886.00"
2013-12-05,"15,817.00"
2013-12-06,"16,013.00"
2013-12-08,
2013-12-09,"16,026.00"
2013-12-10,"15,978.00"
2013-12-11,"15,836.00"
2013-12-12,"15,741.00"
2013-12-13,"15,757.00"
2013-12-15,
2013-12-16,"15,880.00"
2013-12-17,"15,869.00"
2013-12-18,"16,166.00"
2013-12-19,"16,175.00"
2013-12-20,"16,209.50"
2013-12-22,
2013-12-23,"16,238.00"
2013-12-24,
2013-12-26,"16,422.00"
2013-12-27,"16,421.00"
2013-12-29,
2013-12-30,"16,439.00"
2013-12-31,"16,494.00"
2014-01-02,"16,388.00"
2014-01-03,"16,407.00"
2014-01-05,
2014-01-06,"16,365.00"
2014-01-07,"16,454.00"
2014-01-08,"16,407.00"
2014-01-09,"16,391.00"
2014-01-10,"16,381.00"
2014-01-12,
2014-01-13,"16,214.00"
2014-01-14,"16,299.00"
2014-01-15,"16,408.00"
2014-01-16,"16,324.00"
2014-01-17,"16,397.00"
2014-01-19,
2014-01-21,"16,355.00"
2014-01-22,"16,317.00"
2014-01-23,"16,151.00"
2014-01-24,"15,816.00"
2014-01-26,
2014-01-27,"15,787.00"
2014-01-28,"15,876.00"
2014-01-29,"15,698.00"
2014-01-30,"15,733.00"
2014-01-31,"15,630.00"
2014-02-02,
2014-02-03,"15,292.00"
2014-02-04,"15,338.00"
2014-02-05,"15,367.00"
2014-02-06,"15,549.00"
2014-02-07,"15,739.00"
2014-02-09,
2014-02-10,"15,739.00"
2014-02-11,"15,929.00"
2014-02-12,"15,943.00"
2014-02-13,"15,979.00"
2014-02-14,"16,127.00"
2014-02-16,
2014-02-18,"16,107.00"
2014-02-19,"16,016.00"
2014-02-20,"16,100.00"
2014-02-21,"16,093.00"
2014-02-23,
2014-02-24,"16,186.00"
2014-02-25,"16,187.00"
2014-02-26,"16,178.00"
2014-02-27,"16,272.00"
2014-02-28,"16,307.00"
2014-03-02,
2014-03-03,"16,148.00"
2014-03-04,"16,381.00"
2014-03-05,"16,355.00"
2014-03-06,"16,415.00"
2014-03-07,"16,448.00"
2014-03-09,
2014-03-09,"16,413.00"
2014-03-09,
2014-03-09,"16,413.00"
2014-03-10,"16,336.00"
2014-03-11,"16,339.00"
2014-03-12,"16,116.00"
2014-03-13,"16,061.00"
2014-03-15,
2014-03-16,"16,235.00"
2014-03-17,"16,331.00"
2014-03-18,"16,213.00"
2014-03-19,"16,339.00"
2014-03-20,"16,499.20"
2014-03-22,
2014-03-23,"16,202.00"
2014-03-24,"16,298.00"
2014-03-25,"16,179.00"
2014-03-26,"16,182.00"
2014-03-27,"16,240.00"
2014-03-29,
2014-03-30,"16,373.00"
2014-03-31,"16,449.00"
2014-04-01,"16,487.00"
2014-04-02,"16,501.00"
2014-04-03,"16,356.00"
2014-04-05,
2014-04-06,"16,178.00"
2014-04-07,"16,180.00"
2014-04-08,"16,360.00"
2014-04-09,"16,110.00"
2014-04-10,"15,981.00"
2014-04-12,
2014-04-13,"16,096.00"
2014-04-14,"16,205.00"
2014-04-15,"16,331.00"
2014-04-16,"16,343.00"
2014-04-19,
2014-04-20,"16,371.00"
2014-04-21,"16,458.00"
2014-04-22,"16,460.00"
2014-04-23,"16,431.00"
2014-04-24,"16,324.00"
2014-04-26,
2014-04-27,"16,397.00"
2014-04-28,"16,467.00"
2014-04-29,"16,511.00"
2014-04-30,"16,488.00"
2014-05-01,"16,447.00"
2014-05-03,
2014-05-04,"16,444.00"
2014-05-05,"16,360.00"
2014-05-06,"16,468.00"
2014-05-07,"16,510.00"
2014-05-08,"16,527.00"
2014-05-10,
2014-05-11,"16,655.00"
2014-05-12,"16,675.00"
2014-05-13,"16,587.00"
2014-05-14,"16,421.00"
2014-05-15,"16,465.00"
2014-05-17,
2014-05-18,"16,481.00"
2014-05-19,"16,337.00"
2014-05-20,"16,499.00"
2014-05-21,"16,528.00"
2014-05-22,"16,586.00"
2014-05-24,
2014-05-26,"16,654.00"
2014-05-27,"16,628.00"
2014-05-28,"16,681.00"
2014-05-29,"16,704.00"
2014-05-31,
2014-06-01,"16,722.00"
2014-06-02,"16,713.00"
2014-06-03,"16,718.00"
2014-06-04,"16,818.00"
2014-06-05,"16,932.00"
2014-06-07,
2014-06-08,"16,936.00"
2014-06-09,"16,942.00"
2014-06-10,"16,855.00"
2014-06-11,"16,750.00"
2014-06-12,"16,769.00"
2014-06-14,
2014-06-15,"16,774.00"
2014-06-16,"16,805.00"
2014-06-17,"16,898.00"
2014-06-18,"16,916.00"
2014-06-19,"16,977.00"
2014-06-21,
2014-06-22,"16,840.00"
2014-06-23,"16,752.00"
2014-06-24,"16,771.00"
2014-06-25,"16,762.00"
2014-06-26,"16,757.00"
2014-06-28,
2014-06-29,"16,740.00"
2014-06-30,"16,876.00"
2014-07-01,"16,899.00"
2014-07-03,
2014-07-05,
2014-07-06,"16,946.00"
2014-07-07,"16,860.00"
2014-07-08,"16,913.00"
2014-07-09,"16,842.00"
2014-07-10,"16,881.00"
2014-07-12,
2014-07-13,"16,978.00"
2014-07-14,"16,988.00"
2014-07-15,"17,057.00"
2014-07-16,"16,941.00"
2014-07-17,"17,032.00"
2014-07-19,
2014-07-20,"16,983.00"
2014-07-21,"17,033.00"
2014-07-22,"17,025.00"
2014-07-23,"16,998.00"
2014-07-24,"16,891.00"
2014-07-26,
2014-07-27,"16,916.00"
2014-07-28,"16,845.00"
2014-07-29,"16,821.00"
2014-07-30,"16,494.00"
2014-07-31,"16,416.00"
2014-08-02,
2014-08-03,"16,486.00"
2014-08-04,"16,366.00"
2014-08-05,"16,395.00"
2014-08-06,"16,321.00"
2014-08-07,"16,479.00"
2014-08-09,
2014-08-10,"16,515.00"
2014-08-11,"16,519.00"
2014-08-12,"16,619.00"
2014-08-13,"16,682.00"
2014-08-14,"16,631.00"
2014-08-16,
2014-08-17,"16,793.00"
2014-08-18,"16,881.00"
2014-08-19,"16,950.00"
2014-08-20,"17,016.00"
2014-08-21,"16,993.00"
2014-08-23,
2014-08-24,"17,056.00"
2014-08-25,"17,097.00"
2014-08-26,"17,093.00"
2014-08-27,"17,077.00"
2014-08-28,"17,085.00"
2014-08-30,
2014-09-01,"17,053.00"
2014-09-02,"17,073.00"
2014-09-03,"17,079.00"
2014-09-04,"17,117.00"
2014-09-06,
2014-09-07,"17,100.00"
2014-09-08,"17,034.00"
2014-09-09,"17,058.00"
2014-09-10,"17,043.00"
2014-09-11,"16,991.00"
2014-09-13,
2014-09-14,"17,028.00"
2014-09-15,"17,137.00"
2014-09-16,"17,152.00"
2014-09-17,"17,260.00"
2014-09-18,"17,369.30"
2014-09-20,
2014-09-21,"17,099.00"
2014-09-22,"16,963.00"
2014-09-23,"17,139.00"
2014-09-24,"16,900.00"
2014-09-25,"17,030.00"
2014-09-27,
2014-09-28,"16,980.00"
2014-09-29,"16,965.00"
2014-09-30,"16,740.00"
2014-10-01,"16,724.00"
2014-10-02,"16,921.00"
2014-10-04,
2014-10-05,"16,903.00"
2014-10-06,"16,651.00"
2014-10-07,"16,903.00"
2014-10-08,"16,610.00"
2014-10-09,"16,437.00"
2014-10-11,
2014-10-12,"16,232.00"
2014-10-13,"16,255.00"
2014-10-14,"16,007.00"
2014-10-15,"16,015.00"
2014-10-16,"16,309.00"
2014-10-18,
2014-10-19,"16,331.00"
2014-10-20,"16,547.00"
2014-10-21,"16,425.00"
2014-10-22,"16,613.00"
2014-10-23,"16,736.00"
2014-10-25,
2014-10-26,"16,756.00"
2014-10-27,"16,936.00"
2014-10-28,"16,924.00"
2014-10-29,"17,114.00"
2014-10-30,"17,311.00"
2014-11-01,
2014-11-03,"17,285.00"
2014-11-04,"17,305.00"
2014-11-05,"17,413.00"
2014-11-06,"17,504.00"
2014-11-07,"17,501.00"
2014-11-09,
2014-11-10,"17,553.00"
2014-11-11,"17,568.00"
2014-11-12,"17,577.00"
2014-11-13,"17,596.00"
2014-11-14,"17,604.00"
2014-11-16,
2014-11-17,"17,617.00"
2014-11-18,"17,652.00"
2014-11-19,"17,657.00"
2014-11-20,"17,694.00"
2014-11-21,"17,780.00"
2014-11-23,
2014-11-24,"17,792.00"
2014-11-25,"17,808.00"
2014-11-26,"17,810.00"
2014-11-28,
2014-11-30,
2014-12-01,"17,755.00"
2014-12-02,"17,862.00"
2014-12-03,"17,897.00"
2014-12-04,"17,890.00"
2014-12-05,"17,953.00"
2014-12-07,
2014-12-08,"17,851.00"
2014-12-09,"17,780.00"
2014-12-10,"17,542.00"
2014-12-11,"17,574.00"
2014-12-12,"17,256.00"
2014-12-14,
2014-12-15,"17,190.00"
2014-12-16,"17,070.00"
