"Date","Price","Open","High","Low","Change %"
"Oct 22, 2020","0.072","0.072","0.072","0.072","-15.29%"
"Oct 21, 2020","0.085","0.074","0.085","0.074","6.25%"
"Oct 20, 2020","0.080","0.080","0.080","0.080","23.08%"
"Oct 19, 2020","0.065","0.044","0.137","0.033","62.50%"
"Oct 16, 2020","0.040","0.040","0.040","0.040","37.93%"
"Oct 15, 2020","0.029","0.029","0.029","0.029","-14.71%"
"Oct 14, 2020","0.034","0.034","0.034","0.034","0.00%"
"Oct 13, 2020","0.034","0.024","0.034","0.024","100.00%"
"Oct 12, 2020","0.017","0.030","0.030","0.017","-41.38%"
"Oct 09, 2020","0.029","0.029","0.029","0.029","20.83%"
"Oct 08, 2020","0.024","0.019","0.024","0.019","500.00%"
"Oct 07, 2020","0.004","0.004","0.004","0.004","-63.64%"
"Oct 06, 2020","0.011","0.011","0.011","0.011","10.00%"
"Oct 05, 2020","0.010","-0.036","0.031","-0.036","-121.28%"
"Oct 02, 2020","-0.047","-0.047","-0.047","-0.047","0.00%"
"Oct 01, 2020","-0.047","-0.047","-0.047","-0.047","14.63%"
"Sep 30, 2020","-0.041","-0.041","-0.041","-0.041","0.00%"
"Sep 29, 2020","-0.041","-0.041","-0.041","-0.041","-4.65%"
"Sep 28, 2020","-0.043","-0.043","-0.043","-0.043","2.38%"
"Sep 25, 2020","-0.042","-0.072","-0.042","-0.072","-45.45%"
"Sep 24, 2020","-0.077","0.056","0.056","-0.084","-8.33%"
"Sep 23, 2020","-0.084","-0.089","-0.084","-0.089","-10.64%"
"Sep 22, 2020","-0.094","-0.094","-0.094","-0.094","80.77%"
"Sep 21, 2020","-0.052","-0.052","-0.052","-0.052","-43.48%"
"Sep 18, 2020","-0.092","-0.092","-0.092","-0.092","2.22%"
"Sep 17, 2020","-0.090","-0.090","-0.090","-0.090","7.14%"
"Sep 16, 2020","-0.084","-0.041","-0.012","-0.084","-215.07%"
"Sep 11, 2020","0.073","0.073","0.073","0.073","-60.11%"
"Sep 10, 2020","0.183","0.183","0.183","0.183","128.75%"
"Sep 09, 2020","0.080","0.146","0.146","0.073","19.40%"
"Sep 08, 2020","0.067","0.067","0.067","0.067","272.22%"
"Sep 07, 2020","0.018","0.023","0.023","0.018","-71.88%"
"Sep 04, 2020","0.064","0.064","0.064","0.064","4.92%"
"Sep 03, 2020","0.061","0.061","0.061","0.061","0.00%"
"Sep 02, 2020","0.061","0.061","0.061","0.061","-1.61%"
"Sep 01, 2020","0.062","0.062","0.062","0.062","-1.59%"
"Aug 31, 2020","0.063","0.065","0.141","0.063","-11.27%"
"Aug 28, 2020","0.071","0.071","0.071","0.071","7.58%"
"Aug 27, 2020","0.066","0.057","0.066","0.057","-14.29%"
"Aug 26, 2020","0.077","0.135","0.135","0.077","40.00%"
"Aug 25, 2020","0.055","0.055","0.055","0.055","1.85%"
"Aug 24, 2020","0.054","0.054","0.054","0.054","-3.57%"
"Aug 21, 2020","0.056","0.056","0.056","0.056","-29.11%"
"Aug 20, 2020","0.079","0.206","0.206","0.079","36.21%"
"Aug 19, 2020","0.058","0.058","0.058","0.058","1.75%"
"Aug 18, 2020","0.057","0.054","0.057","0.054","225.71%"
"Aug 17, 2020","0.018","0.028","0.028","0.018","-69.30%"
"Aug 14, 2020","0.057","0.057","0.057","0.057","0.00%"
"Aug 13, 2020","0.057","0.057","0.057","0.057","-26.92%"
"Aug 12, 2020","0.078","0.059","0.078","0.058","5.41%"
"Aug 11, 2020","0.074","0.074","0.074","0.074","0.00%"
"Aug 10, 2020","0.074","0.074","0.074","0.074","-6.33%"
"Aug 07, 2020","0.079","0.079","0.079","0.079","0.00%"
"Aug 06, 2020","0.079","0.079","0.079","0.079","0.00%"
"Aug 05, 2020","0.079","0.079","0.079","0.079","0.00%"
"Aug 04, 2020","0.079","0.079","0.079","0.079","-9.20%"
"Aug 03, 2020","0.087","0.087","0.087","0.087","10.13%"
"Jul 31, 2020","0.079","0.079","0.079","0.079","0.00%"
"Jul 30, 2020","0.079","0.079","0.079","0.079","0.00%"
"Jul 29, 2020","0.079","0.079","0.079","0.079","29.51%"
"Jul 28, 2020","0.061","0.061","0.061","0.061","-25.61%"
"Jul 27, 2020","0.082","0.082","0.082","0.082","10.81%"
"Jul 24, 2020","0.074","0.074","0.074","0.074","0.00%"
"Jul 23, 2020","0.074","0.074","0.074","0.074","-8.64%"
"Jul 22, 2020","0.081","0.081","0.081","0.081","-5.81%"
"Jul 21, 2020","0.086","0.074","0.086","0.074","40.98%"
"Jul 20, 2020","0.061","0.061","0.061","0.061","-26.51%"
"Jul 17, 2020","0.083","0.083","0.083","0.083","12.16%"
"Jul 16, 2020","0.074","0.074","0.074","0.074","7.25%"
"Jul 15, 2020","0.069","0.069","0.069","0.069","-16.87%"
"Jul 14, 2020","0.083","0.083","0.083","0.083","29.69%"
"Jul 13, 2020","0.064","0.064","0.064","0.064","0.00%"
"Jul 10, 2020","0.064","0.064","0.064","0.064","0.00%"
"Jul 09, 2020","0.064","0.064","0.064","0.064","0.00%"
"Jul 08, 2020","0.064","0.064","0.064","0.064","0.00%"
"Jul 07, 2020","0.064","0.064","0.064","0.064","0.00%"
"Jul 06, 2020","0.064","0.074","0.074","0.064","-13.51%"
"Jul 03, 2020","0.074","0.083","0.083","0.074","21.31%"
"Jul 02, 2020","0.061","0.066","0.066","0.061","-26.51%"
"Jul 01, 2020","0.083","0.185","0.185","0.083","38.33%"
"Jun 30, 2020","0.060","0.060","0.060","0.060","-1.64%"
"Jun 29, 2020","0.061","0.061","0.061","0.061","-27.38%"
"Jun 26, 2020","0.084","0.084","0.084","0.084","40.00%"
"Jun 25, 2020","0.060","0.060","0.060","0.060","-29.41%"
"Jun 24, 2020","0.085","0.187","0.187","0.085","39.34%"
"Jun 23, 2020","0.061","0.071","0.071","0.061","-19.74%"
"Jun 22, 2020","0.076","0.076","0.076","0.076","-11.63%"
"Jun 19, 2020","0.086","0.076","0.086","0.076","-7.53%"
"Jun 18, 2020","0.093","0.093","0.093","0.093","-1.06%"
"Jun 17, 2020","0.094","0.094","0.094","0.094","17.50%"
"Jun 15, 2020","0.080","0.078","0.083","0.078","122.22%"
"Jun 12, 2020","0.036","0.036","0.036","0.036","100.00%"
"Jun 11, 2020","0.018","0.018","0.018","0.018","-200.00%"
"Jun 10, 2020","-0.018","-0.018","-0.018","-0.018","-175.00%"
"Jun 09, 2020","0.024","0.024","0.024","0.024","-7.69%"
"Jun 08, 2020","0.026","0.026","0.026","0.026","-3.70%"
"Jun 05, 2020","0.027","0.027","0.027","0.027","12.50%"
"Jun 04, 2020","0.024","0.028","0.028","0.024","-20.00%"
"Jun 03, 2020","0.030","0.030","0.122","0.030","20.00%"
"Jun 02, 2020","0.025","0.025","0.025","0.025","-3.85%"
"May 29, 2020","0.026","0.026","0.026","0.026","8.33%"
"May 28, 2020","0.024","0.024","0.024","0.024","-36.84%"
"May 27, 2020","0.038","0.135","0.135","0.143","22.58%"
"May 26, 2020","0.031","0.031","0.031","0.031","-11.43%"
"May 25, 2020","0.035","0.030","0.035","0.030","-433.33%"
"May 22, 2020","-0.010","-0.010","-0.010","-0.010","0.00%"
"May 20, 2020","-0.010","-0.016","-0.010","-0.016","-137.50%"
"May 19, 2020","0.028","0.028","0.028","0.028","-6.67%"
"May 18, 2020","0.030","0.030","0.030","0.030","0.00%"
"May 15, 2020","0.030","0.030","0.030","0.030","-25.00%"
"May 14, 2020","0.040","0.040","0.040","0.040","21.21%"
"May 13, 2020","0.033","0.133","0.133","0.033","-26.67%"
"May 12, 2020","0.045","0.045","0.045","0.045","-2.17%"
"May 11, 2020","0.046","0.046","0.046","0.046","0.00%"
"May 08, 2020","0.046","0.046","0.046","0.046","2.22%"
"May 07, 2020","0.045","0.148","0.148","0.040","-78.87%"
"May 06, 2020","0.213","0.213","0.213","0.213","-2.29%"
"May 05, 2020","0.218","0.236","0.250","0.218","-16.48%"
"May 04, 2020","0.261","0.264","0.270","0.256","-4.74%"
"Apr 30, 2020","0.274","0.294","0.294","0.274","-6.80%"
"Apr 29, 2020","0.294","0.299","0.299","0.294","-7.26%"
"Apr 28, 2020","0.317","0.317","0.317","0.317","6.02%"
"Apr 27, 2020","0.299","0.299","0.299","0.299","-5.68%"
"Apr 24, 2020","0.317","0.317","0.317","0.317","5.32%"
"Apr 23, 2020","0.301","0.301","0.301","0.294","3.44%"
"Apr 22, 2020","0.291","0.318","0.366","0.291","-0.34%"
"Apr 21, 2020","0.292","0.326","0.339","0.292","-12.31%"
"Apr 20, 2020","0.333","0.170","0.340","0.170","116.23%"
"Apr 17, 2020","0.154","0.154","0.154","0.154","16.67%"
"Apr 16, 2020","0.132","0.088","0.132","0.088","18.92%"
"Apr 15, 2020","0.111","0.111","0.111","0.111","32.14%"
"Apr 14, 2020","0.084","0.106","0.106","0.084","-21.50%"
"Apr 08, 2020","0.107","0.107","0.107","0.107","-0.93%"
"Apr 07, 2020","0.108","0.108","0.108","0.108","-1.82%"
"Apr 06, 2020","0.110","0.198","0.198","0.106","-48.36%"
"Apr 03, 2020","0.213","0.264","0.264","0.213","0.00%"
"Apr 02, 2020","0.213","0.249","0.356","0.208","-25.00%"
"Apr 01, 2020","0.284","0.284","0.284","0.284","-4.70%"
"Mar 31, 2020","0.298","0.298","0.298","0.298","-1.97%"
"Mar 30, 2020","0.304","0.271","0.304","0.271","61.70%"
"Mar 27, 2020","0.188","0.188","0.188","0.188","0.00%"
"Mar 26, 2020","0.188","0.188","0.188","0.188","2.73%"
"Mar 25, 2020","0.183","0.183","0.183","0.183","-3.17%"
"Mar 24, 2020","0.189","0.189","0.189","0.189","6.18%"
"Mar 23, 2020","0.178","0.178","0.178","0.178","11.95%"
"Mar 20, 2020","0.159","0.159","0.159","0.159","-28.05%"
"Mar 19, 2020","0.221","0.229","0.302","0.221","-5.56%"
"Mar 18, 2020","0.234","0.259","0.259","0.234","-85.55%"
"Mar 13, 2020","1.619","1.619","0.000","1.619","1.19%"
"Mar 12, 2020","1.600","1.638","1.638","1.471","4.58%"
"Mar 11, 2020","1.530","1.493","1.530","1.493","1.06%"
"Mar 10, 2020","1.514","1.514","1.514","1.514","-0.20%"
"Mar 06, 2020","1.517","1.517","1.517","1.517","4.62%"
"Mar 05, 2020","1.450","1.450","1.450","1.450","-2.03%"
"Mar 04, 2020","1.480","1.480","1.480","1.480","-3.14%"
"Mar 03, 2020","1.528","1.528","1.528","1.528","0.46%"
"Feb 28, 2020","1.521","1.521","1.521","1.521","-1.43%"
"Feb 27, 2020","1.543","1.543","1.543","1.543","0.85%"
"Feb 26, 2020","1.530","1.530","1.530","1.530","-1.48%"
"Feb 25, 2020","1.553","1.553","1.553","1.553","0.00%"
"Feb 24, 2020","1.553","1.553","1.553","1.553","-0.06%"
"Feb 20, 2020","1.554","1.554","1.554","1.554","0.06%"
"Feb 19, 2020","1.553","1.543","1.553","1.521","3.60%"
"Feb 18, 2020","1.499","1.499","1.499","1.499","0.07%"
"Feb 17, 2020","1.498","1.525","1.525","1.485","1.77%"
"Feb 14, 2020","1.472","1.472","1.472","1.472","0.00%"
"Feb 13, 2020","1.472","1.472","1.472","1.472","5.98%"
"Feb 12, 2020","1.389","1.389","1.389","1.389","-1.98%"
"Feb 11, 2020","1.417","1.417","1.417","1.417","-0.84%"
"Feb 10, 2020","1.429","1.429","1.429","1.429","0.00%"
"Feb 07, 2020","1.429","1.419","1.429","1.419","1.06%"
"Feb 05, 2020","1.414","1.414","1.414","1.414","1.73%"
"Feb 04, 2020","1.390","1.390","1.390","1.390","0.43%"
"Feb 03, 2020","1.384","1.384","1.384","1.384","0.51%"
"Jan 31, 2020","1.377","1.377","1.377","1.377","-0.07%"
"Jan 30, 2020","1.378","1.378","1.378","1.378","1.85%"
"Jan 29, 2020","1.353","1.353","1.353","1.353","-1.38%"
"Jan 28, 2020","1.372","1.372","1.372","1.372","-0.44%"
"Jan 27, 2020","1.378","1.374","1.378","1.374","0.15%"
"Jan 24, 2020","1.376","1.376","1.376","1.376","0.44%"
"Jan 23, 2020","1.370","1.370","1.370","1.370","1.18%"
"Jan 22, 2020","1.354","1.374","1.380","1.354","-2.24%"
"Jan 21, 2020","1.385","1.354","1.385","1.354","3.67%"
"Jan 20, 2020","1.336","1.336","1.336","1.336","-0.96%"
"Jan 17, 2020","1.349","1.349","1.349","1.349","-3.37%"
"Jan 16, 2020","1.396","1.396","1.396","1.396","4.26%"
"Jan 15, 2020","1.339","1.384","1.430","1.327","-2.76%"
"Jan 14, 2020","1.377","1.377","1.377","1.377","0.95%"
"Jan 13, 2020","1.364","1.364","1.526","1.266","3.18%"
"Jan 10, 2020","1.322","1.342","1.531","1.321","0.08%"
"Jan 09, 2020","1.321","1.296","1.564","1.262","1.54%"
"Jan 08, 2020","1.301","1.211","1.495","1.211","3.01%"
"Jan 07, 2020","1.263","1.211","1.387","1.145","5.87%"
"Jan 06, 2020","1.193","1.208","1.372","1.139","0.17%"
"Jan 03, 2020","1.191","1.342","1.353","1.102","8.08%"
"Jan 02, 2020","1.102","1.293","1.323","1.046","-11.13%"
"Dec 30, 2019","1.240","1.098","1.240","1.043","16.54%"
"Dec 27, 2019","1.064","1.239","1.239","1.064","26.07%"
"Dec 24, 2019","0.844","0.844","0.844","0.844","-29.14%"
"Dec 23, 2019","1.191","1.072","1.196","0.985","0.25%"
"Dec 20, 2019","1.188","1.274","1.274","1.030","-2.14%"
"Dec 19, 2019","1.214","1.206","1.344","1.034","10.16%"
"Dec 18, 2019","1.102","1.152","1.332","1.102","-16.32%"
"Dec 17, 2019","1.317","1.235","1.354","1.152","-8.16%"
"Dec 13, 2019","1.434","1.434","1.434","1.434","-6.03%"
"Dec 12, 2019","1.526","1.526","1.526","1.526","3.74%"
"Dec 11, 2019","1.471","1.471","1.471","1.471","-4.04%"
"Dec 10, 2019","1.533","1.533","1.533","1.533","0.59%"
"Dec 09, 2019","1.524","1.524","1.524","1.524","0.46%"
"Dec 06, 2019","1.517","1.517","1.517","1.517","0.33%"
"Dec 05, 2019","1.512","1.512","1.512","1.512","0.67%"
"Dec 04, 2019","1.502","1.502","1.502","1.502","0.13%"
"Dec 03, 2019","1.500","1.500","1.500","1.500","0.13%"
"Dec 02, 2019","1.498","1.498","1.498","1.498","0.13%"
"Nov 29, 2019","1.496","1.496","1.496","1.496","0.13%"
"Nov 28, 2019","1.494","1.494","1.494","1.494","0.20%"
"Nov 27, 2019","1.491","1.491","1.491","1.491","0.07%"
"Nov 26, 2019","1.490","1.490","1.490","1.490","0.07%"
"Nov 25, 2019","1.489","1.489","1.489","1.489","-1.06%"
"Nov 22, 2019","1.505","1.505","1.505","1.505","1.21%"
"Nov 21, 2019","1.487","1.487","1.487","1.487","0.07%"
"Nov 20, 2019","1.486","1.486","1.486","1.486","-0.87%"
"Nov 19, 2019","1.499","1.499","1.499","1.499","0.94%"
"Nov 18, 2019","1.485","1.472","1.485","1.472","0.88%"
"Nov 15, 2019","1.472","1.472","1.472","1.472","0.00%"
"Nov 14, 2019","1.472","1.472","1.472","1.472","0.75%"
"Nov 13, 2019","1.461","1.562","1.562","1.461","0.00%"
"Nov 12, 2019","1.461","1.461","1.461","1.461","0.00%"
"Nov 11, 2019","1.461","1.451","1.461","1.451","0.69%"
"Nov 08, 2019","1.451","1.451","1.451","1.451","0.62%"
"Nov 07, 2019","1.442","1.442","1.442","1.442","0.49%"
"Nov 06, 2019","1.435","1.435","1.435","1.435","-0.07%"
"Nov 05, 2019","1.436","1.436","1.436","1.436","1.20%"
"Nov 04, 2019","1.419","1.419","1.419","1.419","-0.07%"
"Nov 01, 2019","1.420","1.420","1.420","1.420","-0.07%"
"Oct 31, 2019","1.421","1.421","1.421","1.421","0.28%"
"Oct 30, 2019","1.417","1.504","1.504","1.409","0.50%"
"Oct 29, 2019","1.410","1.410","1.410","1.410","-0.14%"
"Oct 28, 2019","1.412","1.412","1.412","1.412","2.62%"
"Oct 25, 2019","1.376","1.376","1.376","1.376","0.44%"
"Oct 24, 2019","1.370","1.370","1.370","1.370","0.07%"
"Oct 23, 2019","1.369","1.369","1.369","1.369","-0.15%"
"Oct 22, 2019","1.371","1.371","1.371","1.371","0.37%"
"Oct 21, 2019","1.366","1.347","1.366","1.347","1.26%"
"Oct 18, 2019","1.349","1.336","1.349","1.336","0.82%"
"Oct 17, 2019","1.338","1.338","1.338","1.338","-0.07%"
"Oct 16, 2019","1.339","1.339","1.339","1.339","0.75%"
"Oct 15, 2019","1.329","1.329","1.329","1.329","-0.15%"
"Oct 14, 2019","1.331","1.331","1.331","1.331","0.23%"
"Oct 11, 2019","1.328","1.328","1.328","1.328","-0.15%"
"Oct 10, 2019","1.330","1.353","1.353","1.330","-3.62%"
"Oct 09, 2019","1.380","1.511","1.511","1.375","-2.40%"
"Oct 08, 2019","1.414","1.414","1.414","1.414","-0.42%"
"Oct 07, 2019","1.420","1.420","1.420","1.420","1.87%"
"Oct 04, 2019","1.394","1.405","1.405","1.394","-1.20%"
"Oct 03, 2019","1.411","1.411","1.411","1.411","0.14%"
"Oct 02, 2019","1.409","1.409","1.409","1.409","0.00%"
"Oct 01, 2019","1.409","1.405","1.409","1.405","2.03%"
"Sep 30, 2019","1.381","1.381","1.381","1.381","-0.14%"
"Sep 27, 2019","1.383","1.383","1.383","1.383","0.66%"
"Sep 26, 2019","1.374","1.374","1.374","1.374","0.37%"
"Sep 25, 2019","1.369","1.469","1.469","1.369","-0.07%"
"Sep 24, 2019","1.370","1.370","1.370","1.370","0.22%"
"Sep 23, 2019","1.367","1.367","1.367","1.367","-10.65%"
"Sep 20, 2019","1.530","1.325","1.530","1.325","-2.17%"
"Sep 19, 2019","1.564","1.434","1.581","1.361","9.60%"
"Sep 18, 2019","1.427","1.427","1.427","1.427","10.71%"
"Sep 16, 2019","1.289","1.303","1.303","1.289","-1.60%"
"Sep 13, 2019","1.310","1.362","1.362","1.310","1.08%"
"Sep 12, 2019","1.296","1.310","1.310","1.296","-0.31%"
"Sep 11, 2019","1.300","1.303","1.303","1.300","1.25%"
"Sep 10, 2019","1.284","1.308","1.308","1.284","-1.83%"
"Sep 09, 2019","1.308","1.310","1.310","1.308","-0.15%"
"Sep 06, 2019","1.310","1.318","1.318","1.310","0.00%"
"Sep 05, 2019","1.310","1.310","1.310","1.310","0.00%"
"Sep 04, 2019","1.310","1.310","1.310","1.310","0.08%"
"Sep 03, 2019","1.309","1.309","1.309","1.309","0.00%"
"Sep 02, 2019","1.309","1.308","1.310","1.276","0.15%"
"Aug 30, 2019","1.307","1.312","1.312","1.271","3.16%"
"Aug 29, 2019","1.267","1.260","1.267","1.260","0.48%"
"Aug 28, 2019","1.261","1.307","1.307","1.261","-0.08%"
"Aug 27, 2019","1.262","1.262","1.262","1.262","0.08%"
"Aug 26, 2019","1.261","1.307","1.307","1.261","-3.52%"
"Aug 23, 2019","1.307","1.307","1.307","1.307","0.00%"
"Aug 22, 2019","1.307","1.307","1.307","1.307","0.00%"
"Aug 21, 2019","1.307","1.307","1.307","1.307","0.00%"
"Aug 20, 2019","1.307","1.307","1.307","1.307","3.57%"
"Aug 19, 2019","1.262","1.306","1.306","1.262","0.88%"
"Aug 16, 2019","1.251","1.307","1.307","1.251","-4.28%"
"Aug 15, 2019","1.307","1.319","1.417","1.257","-0.76%"
"Aug 14, 2019","1.317","1.319","1.319","1.317","0.00%"
"Aug 13, 2019","1.317","1.317","1.317","1.317","0.00%"
"Aug 12, 2019","1.317","1.256","1.319","1.256","0.00%"
"Aug 09, 2019","1.317","1.317","1.317","1.317","0.00%"
"Aug 08, 2019","1.317","1.317","1.317","1.317","0.00%"
"Aug 07, 2019","1.317","1.319","1.319","1.317","0.00%"
"Aug 06, 2019","1.317","1.319","1.319","1.317","0.00%"
"Aug 05, 2019","1.317","1.319","1.319","1.317","0.46%"
"Aug 02, 2019","1.311","1.317","1.317","1.311","-0.53%"
"Aug 01, 2019","1.318","1.318","1.318","1.318","0.00%"
"Jul 31, 2019","1.318","1.318","1.318","1.318","-0.08%"
"Jul 30, 2019","1.319","1.327","1.327","1.319","0.08%"
"Jul 29, 2019","1.318","1.318","1.318","1.318","0.00%"
"Jul 26, 2019","1.318","1.318","1.318","1.318","0.00%"
"Jul 25, 2019","1.318","1.318","1.318","1.318","4.44%"
"Jul 24, 2019","1.262","1.262","1.262","1.262","-4.47%"
"Jul 23, 2019","1.321","1.321","1.321","1.321","5.09%"
"Jul 22, 2019","1.257","1.321","1.321","1.257","-4.84%"
"Jul 19, 2019","1.321","1.318","1.327","1.262","0.23%"
"Jul 18, 2019","1.318","1.327","1.327","1.318","0.00%"
"Jul 17, 2019","1.318","1.318","1.318","1.318","4.85%"
"Jul 16, 2019","1.257","1.318","1.318","1.257","1.13%"
"Jul 15, 2019","1.243","1.316","1.321","1.243","-5.55%"
"Jul 12, 2019","1.316","1.316","1.316","1.316","0.00%"
"Jul 11, 2019","1.316","1.316","1.316","1.316","0.00%"
"Jul 10, 2019","1.316","1.311","1.316","1.311","0.38%"
"Jul 09, 2019","1.311","1.311","1.311","1.311","0.00%"
"Jul 08, 2019","1.311","1.318","1.318","1.311","-0.38%"
"Jul 05, 2019","1.316","1.316","1.316","1.316","0.00%"
"Jul 04, 2019","1.316","1.316","1.316","1.316","0.00%"
"Jul 03, 2019","1.316","1.320","1.320","1.316","0.00%"
"Jul 02, 2019","1.316","1.320","1.320","1.316","0.00%"
"Jul 01, 2019","1.316","1.311","1.316","1.218","0.38%"
"Jun 28, 2019","1.311","1.310","1.311","1.213","0.08%"
"Jun 27, 2019","1.310","1.313","1.313","1.203","10.18%"
"Jun 26, 2019","1.189","1.208","1.282","1.129","-1.41%"
"Jun 25, 2019","1.206","1.180","1.206","1.114","9.74%"
"Jun 24, 2019","1.099","1.099","1.099","1.099","0.00%"
"Jun 21, 2019","1.099","1.099","1.099","1.099","0.00%"
"Jun 20, 2019","1.099","1.099","1.099","1.099","0.92%"
"Jun 19, 2019","1.089","1.089","1.089","1.089","0.37%"
"Jun 18, 2019","1.085","1.089","1.089","1.085","-5.73%"
"Jun 17, 2019","1.151","1.153","1.153","1.151","4.54%"
"Jun 14, 2019","1.101","1.138","1.138","1.101","-3.25%"
"Jun 13, 2019","1.138","1.138","1.138","1.138","2.61%"
"Jun 12, 2019","1.109","1.116","1.116","1.109","-0.36%"
"Jun 11, 2019","1.113","1.113","1.113","1.113","0.63%"
"Jun 10, 2019","1.106","1.106","1.106","1.106","0.00%"
"Jun 07, 2019","1.106","1.270","1.270","1.106","-0.36%"
"Jun 06, 2019","1.110","1.110","1.110","1.110","0.82%"
"Jun 05, 2019","1.101","1.107","1.194","1.101","-0.81%"
"Jun 04, 2019","1.110","1.113","1.113","1.110","0.82%"
"Jun 03, 2019","1.101","1.162","1.162","1.101","-4.92%"
"May 31, 2019","1.158","1.163","1.163","1.151","-0.26%"
"May 29, 2019","1.161","1.161","1.161","1.161","-0.09%"
"May 28, 2019","1.162","1.162","1.162","1.162","0.09%"
"May 27, 2019","1.161","1.154","1.163","1.154","-0.09%"
"May 24, 2019","1.162","1.162","1.162","1.162","0.96%"
"May 23, 2019","1.151","1.164","1.164","1.151","-0.86%"
"May 22, 2019","1.161","1.185","1.185","1.161","-1.78%"
"May 21, 2019","1.182","1.190","1.190","1.182","0.08%"
"May 20, 2019","1.181","1.183","1.183","1.181","0.00%"
"May 17, 2019","1.181","1.181","1.181","1.181","0.00%"
"May 16, 2019","1.181","1.189","1.189","1.181","1.55%"
"May 15, 2019","1.163","1.188","1.262","1.163","-1.27%"
"May 14, 2019","1.178","1.178","1.178","1.178","0.08%"
"May 13, 2019","1.177","1.180","1.180","1.176","0.94%"
"May 10, 2019","1.166","1.166","1.166","1.166","0.34%"
"May 09, 2019","1.162","1.169","1.179","1.152","-0.43%"
"May 08, 2019","1.167","1.167","1.167","1.167","0.17%"
"May 07, 2019","1.165","1.168","1.168","1.165","-0.17%"
