"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 10, 2020","239.49","236.32","241.46","235.13","45.03K","0.41%"
"Feb 07, 2020","238.50","240.28","240.67","236.32","36.69K","-1.79%"
"Feb 06, 2020","242.85","237.51","243.05","236.12","34.45K","2.25%"
"Feb 05, 2020","237.51","233.15","238.10","231.77","46.68K","1.87%"
"Feb 04, 2020","233.15","230.58","236.12","230.58","52.36K","1.12%"
"Feb 03, 2020","230.58","232.76","233.15","228.60","75.15K","-1.02%"
"Jan 31, 2020","232.95","234.14","237.11","230.98","63.37K","1.55%"
"Jan 30, 2020","229.39","228.60","235.53","224.44","65.68K","0.09%"
"Jan 29, 2020","229.19","228.40","234.14","228.40","46.82K","-1.45%"
"Jan 28, 2020","232.56","231.96","235.13","230.58","96.56K","0.00%"
"Jan 27, 2020","232.56","232.76","232.76","229.00","34.51K","-0.25%"
"Jan 24, 2020","233.15","232.95","234.93","230.78","78.37K","0.86%"
"Jan 23, 2020","231.17","240.87","241.27","229.79","66.31K","-4.03%"
"Jan 22, 2020","240.87","239.49","242.45","237.90","167.75K","0.58%"
"Jan 21, 2020","239.49","245.23","245.23","237.11","249.78K","-3.12%"
"Jan 20, 2020","247.20","247.60","249.38","246.21","25.55K","-0.16%"
"Jan 17, 2020","247.60","247.40","251.16","246.81","31.33K","-0.16%"
"Jan 16, 2020","248.00","247.20","250.57","245.23","37.72K","-0.16%"
"Jan 15, 2020","248.39","246.41","251.36","245.82","65.31K","1.05%"
"Jan 14, 2020","245.82","244.83","246.21","241.86","15.64K","0.32%"
"Jan 13, 2020","245.03","240.48","245.03","240.28","37.11K","1.81%"
"Jan 10, 2020","240.67","241.66","241.66","238.10","25.67K","-0.41%"
"Jan 09, 2020","241.66","242.45","244.43","241.27","32.78K","0.25%"
"Jan 08, 2020","241.07","243.05","243.05","239.88","32.58K","-0.81%"
"Jan 07, 2020","243.05","246.21","246.41","241.27","19.39K","0.00%"
"Jan 06, 2020","243.05","247.80","247.80","238.50","57.12K","-1.84%"
"Jan 03, 2020","247.60","242.45","248.19","237.70","49.70K","2.88%"
"Jan 02, 2020","240.67","236.71","241.27","236.71","28.25K","1.67%"
"Dec 30, 2019","236.71","244.63","244.63","236.71","21.38K","-3.24%"
"Dec 27, 2019","244.63","237.70","246.21","237.31","37.51K","2.91%"
"Dec 23, 2019","237.70","238.30","243.84","235.92","68.00K","-0.33%"
"Dec 20, 2019","238.50","238.10","240.08","237.70","25.92K","0.17%"
"Dec 19, 2019","238.10","239.49","240.67","236.91","26.36K","-0.66%"
"Dec 18, 2019","239.68","235.53","240.48","234.34","46.51K","1.42%"
"Dec 17, 2019","236.32","240.08","240.08","235.92","41.76K","-1.65%"
"Dec 16, 2019","240.28","238.10","240.48","238.10","18.79K","0.50%"
"Dec 13, 2019","239.09","237.51","241.27","237.51","30.13K","0.67%"
"Dec 12, 2019","237.51","238.10","239.49","236.52","35.97K","0.00%"
"Dec 11, 2019","237.51","241.46","241.46","235.92","40.90K","-1.32%"
"Dec 10, 2019","240.67","239.68","243.05","239.09","42.13K","0.50%"
"Dec 09, 2019","239.49","236.32","240.08","233.75","29.92K","1.94%"
"Dec 06, 2019","234.93","239.49","242.85","232.16","92.13K","-1.90%"
"Dec 05, 2019","239.49","237.51","240.28","237.51","32.03K","0.58%"
"Dec 04, 2019","238.10","234.14","239.09","234.14","43.19K","0.84%"
"Dec 03, 2019","236.12","236.52","238.10","235.13","23.56K","-0.58%"
"Dec 02, 2019","237.51","237.31","240.28","237.11","43.82K","0.08%"
"Nov 29, 2019","237.31","231.17","239.49","231.17","90.57K","2.57%"
"Nov 28, 2019","231.37","231.37","232.56","227.81","73.25K","1.56%"
"Nov 27, 2019","227.81","227.61","229.19","227.02","55.39K","0.09%"
"Nov 26, 2019","227.61","225.63","227.61","225.63","95.15K","0.88%"
"Nov 25, 2019","225.63","221.47","226.23","221.47","27.35K","1.70%"
"Nov 22, 2019","221.87","231.57","231.57","220.88","65.18K","0.36%"
"Nov 21, 2019","221.08","224.05","224.05","219.49","25.15K","-0.27%"
"Nov 20, 2019","221.67","219.30","222.66","219.10","59.76K","0.45%"
"Nov 19, 2019","220.68","220.29","222.07","216.92","49.43K","0.45%"
"Nov 18, 2019","219.69","220.29","221.08","218.70","35.76K","0.27%"
"Nov 15, 2019","219.10","226.62","226.62","218.51","47.69K","-3.49%"
"Nov 14, 2019","227.02","223.85","229.00","223.85","96.99K","1.50%"
"Nov 13, 2019","223.65","217.71","226.23","214.94","146.40K","0.44%"
"Nov 12, 2019","222.66","219.30","222.86","214.35","129.79K","-1.32%"
"Nov 11, 2019","225.63","220.68","226.23","218.31","102.58K","2.24%"
"Nov 08, 2019","220.68","216.33","222.66","216.33","103.79K","1.36%"
"Nov 07, 2019","217.71","218.70","219.69","215.74","58.65K","0.00%"
"Nov 06, 2019","217.71","213.76","219.10","213.76","62.88K","1.85%"
"Nov 05, 2019","213.76","209.20","215.54","209.20","54.39K","1.60%"
"Nov 04, 2019","210.39","216.72","216.72","208.81","91.75K","-2.92%"
"Nov 01, 2019","216.72","214.35","217.52","214.35","76.92K","0.83%"
"Oct 31, 2019","214.94","223.65","223.65","214.15","71.97K","-2.95%"
"Oct 30, 2019","221.47","216.72","222.27","216.72","64.47K","0.81%"
"Oct 29, 2019","219.69","225.24","225.24","219.49","60.07K","-2.46%"
"Oct 28, 2019","225.24","224.64","226.82","224.24","80.16K","0.26%"
"Oct 25, 2019","224.64","223.65","226.82","222.66","130.69K","0.44%"
"Oct 24, 2019","223.65","223.85","224.64","220.68","195.08K","-0.09%"
