"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 22, 2017","1,565.33","1,577.23","1,577.23","1,562.02","-","-0.98%"
"Feb 21, 2017","1,580.89","1,568.67","1,581.96","1,568.67","-","1.13%"
"Feb 17, 2017","1,563.17","1,576.30","1,576.30","1,560.75","-","-1.04%"
"Feb 16, 2017","1,579.56","1,581.86","1,581.86","1,576.59","-","0.07%"
"Feb 15, 2017","1,578.50","1,570.85","1,578.75","1,568.44","-","-0.34%"
"Feb 14, 2017","1,583.91","1,585.19","1,585.99","1,576.74","-","-0.05%"
"Feb 13, 2017","1,584.66","1,572.49","1,588.50","1,572.49","-","0.78%"
"Feb 10, 2017","1,572.36","1,575.00","1,575.05","1,566.44","-","-0.34%"
"Feb 09, 2017","1,577.70","1,599.89","1,599.89","1,576.02","-","-1.27%"
"Feb 08, 2017","1,598.06","1,594.68","1,601.11","1,584.66","-","0.16%"
"Feb 07, 2017","1,595.50","1,608.64","1,609.51","1,594.44","-","-1.35%"
"Feb 06, 2017","1,617.39","1,630.55","1,630.55","1,612.27","-","-0.79%"
"Feb 03, 2017","1,630.34","1,608.20","1,633.47","1,608.20","-","1.60%"
"Feb 02, 2017","1,604.59","1,620.47","1,620.47","1,603.03","-","-0.88%"
"Feb 01, 2017","1,618.84","1,603.72","1,619.20","1,603.72","-","1.07%"
"Jan 31, 2017","1,601.68","1,598.96","1,608.91","1,595.62","-","0.55%"
"Jan 30, 2017","1,592.85","1,608.38","1,608.38","1,591.33","-","-1.31%"
"Jan 27, 2017","1,614.03","1,615.42","1,618.46","1,611.44","-","-0.23%"
"Jan 26, 2017","1,617.70","1,623.96","1,626.56","1,613.86","-","-0.50%"
"Jan 25, 2017","1,625.79","1,611.89","1,626.04","1,611.89","-","0.63%"
"Jan 24, 2017","1,615.60","1,593.19","1,617.14","1,593.19","-","1.71%"
"Jan 23, 2017","1,588.51","1,580.87","1,590.02","1,579.13","-","0.42%"
"Jan 20, 2017","1,581.85","1,572.38","1,582.94","1,572.38","-","0.88%"
"Jan 19, 2017","1,568.11","1,551.74","1,568.68","1,551.74","-","1.07%"
"Jan 18, 2017","1,551.53","1,551.56","1,560.05","1,550.21","-","-0.22%"
"Jan 17, 2017","1,555.01","1,556.11","1,557.93","1,551.69","-","-0.31%"
"Jan 13, 2017","1,559.77","1,556.72","1,562.88","1,555.77","-","0.34%"
"Jan 12, 2017","1,554.48","1,552.00","1,560.32","1,550.65","-","0.40%"
"Jan 11, 2017","1,548.34","1,529.90","1,549.64","1,526.76","-","1.12%"
"Jan 10, 2017","1,531.12","1,538.96","1,539.38","1,530.62","-","-0.48%"
"Jan 09, 2017","1,538.55","1,551.49","1,551.49","1,534.02","-","-1.11%"
"Jan 06, 2017","1,555.77","1,563.74","1,563.74","1,555.73","-","-0.61%"
"Jan 05, 2017","1,565.37","1,537.01","1,565.89","1,537.01","-","2.00%"
"Jan 04, 2017","1,534.72","1,527.41","1,536.81","1,525.63","-","0.83%"
"Jan 03, 2017","1,522.07","1,511.90","1,522.14","1,511.90","-","1.21%"
"Dec 30, 2016","1,503.92","1,506.05","1,511.10","1,500.38","-","-0.02%"
"Dec 29, 2016","1,504.21","1,495.07","1,504.58","1,495.07","-","0.90%"
"Dec 28, 2016","1,490.78","1,493.13","1,495.44","1,487.04","-","0.09%"
