"Date","Price","Open","High","Low","Change %"
"Nov 18, 2020","0.078","0.078","0.078","0.078","73.33%"
"Nov 17, 2020","0.045","0.045","0.045","0.045","-43.75%"
"Nov 16, 2020","0.080","0.178","0.178","0.045","45.45%"
"Nov 13, 2020","0.055","0.050","0.055","0.050","10.00%"
"Nov 12, 2020","0.050","0.050","0.050","0.050","11.11%"
"Nov 11, 2020","0.045","0.045","0.045","0.045","15.38%"
"Nov 10, 2020","0.039","0.039","0.039","0.039","-50.00%"
"Nov 09, 2020","0.078","0.078","0.078","0.078","95.00%"
"Nov 06, 2020","0.040","0.040","0.040","0.040","-50.00%"
"Nov 05, 2020","0.080","0.186","0.186","0.080","100.00%"
"Nov 04, 2020","0.040","0.040","0.040","0.040","-50.00%"
"Nov 03, 2020","0.080","0.080","0.080","0.080","100.00%"
"Nov 02, 2020","0.040","0.035","0.179","0.035","37.93%"
"Oct 30, 2020","0.029","0.029","0.029","0.029","-53.23%"
"Oct 29, 2020","0.062","0.062","0.062","0.062","10.71%"
"Oct 28, 2020","0.056","0.019","0.156","0.019","1.82%"
"Oct 27, 2020","0.055","0.055","0.055","0.055","292.86%"
"Oct 26, 2020","0.014","0.014","0.014","0.014","0.00%"
"Oct 23, 2020","0.014","0.014","0.014","0.014","0.00%"
"Oct 22, 2020","0.014","0.014","0.014","0.014","0.00%"
"Oct 21, 2020","0.014","0.014","0.014","0.014","-74.55%"
"Oct 20, 2020","0.055","0.055","0.055","0.055","0.00%"
"Oct 19, 2020","0.055","-0.001","0.139","-0.001","30.95%"
"Oct 16, 2020","0.042","0.042","0.042","0.042","0.00%"
"Oct 15, 2020","0.042","0.042","0.042","0.042","2.44%"
"Oct 14, 2020","0.041","0.139","0.139","0.041","-783.33%"
"Oct 13, 2020","-0.006","-0.006","-0.006","-0.006","0.00%"
"Oct 12, 2020","-0.006","-0.011","0.040","-0.011","-45.45%"
"Oct 09, 2020","-0.011","-0.011","-0.011","-0.011","0.00%"
"Oct 08, 2020","-0.011","-0.011","-0.011","-0.011","0.00%"
"Oct 07, 2020","-0.011","-0.011","-0.011","-0.011","-31.25%"
"Oct 06, 2020","-0.016","-0.016","-0.016","-0.016","0.00%"
"Oct 05, 2020","-0.016","-0.062","0.034","-0.062","-76.12%"
"Oct 02, 2020","-0.067","-0.067","-0.067","-0.067","0.00%"
"Oct 01, 2020","-0.067","-0.067","-0.067","-0.067","8.06%"
"Sep 30, 2020","-0.062","-0.062","-0.062","-0.062","0.00%"
"Sep 29, 2020","-0.062","-0.062","-0.062","-0.062","77.14%"
"Sep 28, 2020","-0.035","-0.035","-0.035","-0.035","-43.55%"
"Sep 25, 2020","-0.062","-0.067","-0.039","-0.067","-13.89%"
"Sep 24, 2020","-0.072","0.056","0.056","-0.072","-6.49%"
"Sep 23, 2020","-0.077","-0.077","-0.077","-0.077","-3.75%"
"Sep 22, 2020","-0.080","-0.080","-0.080","-0.080","73.91%"
"Sep 21, 2020","-0.046","-0.046","-0.046","-0.046","-40.26%"
"Sep 18, 2020","-0.077","-0.077","-0.077","-0.077","2.67%"
"Sep 17, 2020","-0.075","-0.075","-0.075","-0.075","8.70%"
"Sep 16, 2020","-0.069","-0.036","-0.020","-0.069","76.92%"
"Sep 15, 2020","-0.039","-0.004","-0.004","-0.039","25.81%"
"Sep 14, 2020","-0.031","0.029","0.084","-0.031","-191.18%"
"Sep 11, 2020","0.034","0.034","0.034","0.034","-8.11%"
"Sep 10, 2020","0.037","0.037","0.037","0.037","-7.50%"
"Sep 09, 2020","0.040","0.126","0.126","0.040","-9.09%"
"Sep 08, 2020","0.044","0.044","0.044","0.044","780.00%"
"Sep 07, 2020","0.005","0.005","0.005","0.005","-88.89%"
"Sep 04, 2020","0.045","0.045","0.045","0.045","-38.36%"
"Sep 03, 2020","0.073","0.073","0.073","0.073","62.22%"
"Sep 02, 2020","0.045","0.045","0.045","0.045","-8.16%"
"Sep 01, 2020","0.049","0.049","0.049","0.049","-4.85%"
"Aug 28, 2020","0.052","0.052","0.052","0.052","-0.96%"
"Aug 27, 2020","0.052","0.052","0.052","0.052","-35.00%"
"Aug 26, 2020","0.080","0.130","0.130","0.080","53.85%"
"Aug 25, 2020","0.052","0.052","0.052","0.052","0.00%"
"Aug 24, 2020","0.052","0.054","0.054","0.052","-8.77%"
"Aug 21, 2020","0.057","0.057","0.057","0.057","-28.75%"
"Aug 20, 2020","0.080","0.189","0.189","0.080","40.35%"
"Aug 19, 2020","0.057","0.057","0.057","0.057","0.00%"
"Aug 18, 2020","0.057","0.054","0.057","0.054","225.71%"
"Aug 17, 2020","0.018","0.018","0.018","0.018","-69.30%"
"Aug 14, 2020","0.057","0.057","0.057","0.057","0.00%"
"Aug 13, 2020","0.057","0.057","0.057","0.057","0.00%"
"Aug 12, 2020","0.057","0.059","0.060","0.057","-10.94%"
"Aug 11, 2020","0.064","0.064","0.064","0.064","0.00%"
"Aug 10, 2020","0.064","0.064","0.064","0.064","-7.25%"
"Aug 07, 2020","0.069","0.069","0.069","0.069","-19.77%"
"Aug 06, 2020","0.086","0.086","0.086","0.086","230.77%"
"Aug 05, 2020","0.026","0.026","0.026","0.026","-62.32%"
"Aug 04, 2020","0.069","0.069","0.069","0.069","-18.82%"
"Aug 03, 2020","0.085","0.085","0.085","0.085","23.19%"
"Jul 31, 2020","0.069","0.069","0.069","0.069","0.00%"
"Jul 30, 2020","0.069","0.069","0.069","0.069","0.00%"
"Jul 29, 2020","0.069","0.069","0.069","0.069","0.00%"
"Jul 28, 2020","0.069","0.053","0.069","0.053","-16.87%"
"Jul 27, 2020","0.083","0.083","0.083","0.083","25.76%"
"Jul 24, 2020","0.066","0.066","0.066","0.066","0.00%"
"Jul 23, 2020","0.066","0.066","0.066","0.066","-20.48%"
"Jul 22, 2020","0.083","0.083","0.083","0.083","-2.35%"
"Jul 21, 2020","0.085","0.066","0.085","0.066","7.59%"
"Jul 20, 2020","0.079","0.053","0.079","0.053","-5.95%"
"Jul 17, 2020","0.084","0.084","0.084","0.084","27.27%"
"Jul 16, 2020","0.066","0.066","0.066","0.066","3.12%"
"Jul 15, 2020","0.064","0.064","0.064","0.064","-22.89%"
"Jul 14, 2020","0.083","0.083","0.083","0.083","29.69%"
"Jul 13, 2020","0.064","0.064","0.064","0.064","0.00%"
"Jul 10, 2020","0.064","0.064","0.064","0.064","0.00%"
"Jul 09, 2020","0.064","0.064","0.064","0.064","0.00%"
"Jul 08, 2020","0.064","0.064","0.064","0.064","0.00%"
"Jul 07, 2020","0.064","0.064","0.064","0.064","0.00%"
"Jul 06, 2020","0.064","0.069","0.069","0.064","-7.25%"
"Jul 03, 2020","0.069","0.079","0.079","0.069","23.21%"
"Jul 02, 2020","0.056","0.066","0.066","0.056","-33.33%"
"Jul 01, 2020","0.084","0.183","0.183","0.084","-1.18%"
"Jun 30, 2020","0.085","0.085","0.085","0.085","19.72%"
"Jun 29, 2020","0.071","0.066","0.071","0.066","-20.22%"
"Jun 26, 2020","0.089","0.089","0.089","0.089","69.52%"
"Jun 25, 2020","0.052","0.041","0.052","0.041","-42.31%"
"Jun 24, 2020","0.091","0.190","0.190","0.091","37.88%"
"Jun 23, 2020","0.066","0.076","0.076","0.066","-18.52%"
"Jun 22, 2020","0.081","0.081","0.081","0.081","-8.99%"
"Jun 19, 2020","0.089","0.081","0.089","0.081","-10.10%"
"Jun 18, 2020","0.099","0.095","0.194","0.095","4.21%"
"Jun 17, 2020","0.095","0.095","0.095","0.095","2.15%"
"Jun 16, 2020","0.093","0.105","0.105","0.093","5.68%"
"Jun 15, 2020","0.088","0.078","0.189","0.076","1.15%"
"Jun 12, 2020","0.087","0.087","0.087","0.087","7.41%"
"Jun 11, 2020","0.081","0.081","0.081","0.081","-6.90%"
"Jun 10, 2020","0.087","0.087","0.087","0.087","7.41%"
"Jun 09, 2020","0.081","0.081","0.081","0.081","-74.12%"
"Jun 08, 2020","0.313","0.265","0.313","0.066","19.47%"
"Jun 05, 2020","0.262","0.262","0.262","0.262","469.57%"
"Jun 04, 2020","0.046","0.260","0.260","0.046","-8.00%"
"Jun 03, 2020","0.050","0.252","0.252","0.050","-80.00%"
"Jun 02, 2020","0.250","0.250","0.250","0.250","410.20%"
"May 29, 2020","0.049","0.247","0.247","0.049","22.50%"
"May 28, 2020","0.040","0.245","0.245","0.040","-82.83%"
"May 27, 2020","0.233","0.233","0.233","0.043","1.30%"
"May 26, 2020","0.230","0.240","0.240","0.045","-0.86%"
"May 25, 2020","0.232","0.225","0.235","0.046","4.04%"
"May 22, 2020","0.223","0.223","0.223","0.223","0.90%"
"May 20, 2020","0.221","0.225","0.225","0.221","0.91%"
"May 19, 2020","0.219","0.219","0.219","0.219","434.15%"
"May 18, 2020","0.041","0.041","0.041","0.041","13.89%"
"May 15, 2020","0.036","0.036","0.036","0.036","-20.00%"
"May 14, 2020","0.045","0.046","0.046","0.045","-10.00%"
"May 13, 2020","0.050","0.147","0.147","0.050","-1.96%"
"May 12, 2020","0.051","0.051","0.051","0.051","0.00%"
"May 11, 2020","0.051","0.051","0.051","0.051","4.08%"
"May 08, 2020","0.049","0.049","0.055","0.049","-3.92%"
"May 07, 2020","0.051","0.154","0.154","0.051","-77.73%"
"May 06, 2020","0.229","0.228","0.240","0.228","-8.03%"
"May 05, 2020","0.249","0.234","0.249","0.234","-5.68%"
"May 04, 2020","0.264","0.258","0.269","0.244","5.18%"
"Apr 30, 2020","0.251","0.251","0.251","0.251","-1.18%"
"Apr 29, 2020","0.254","0.268","0.268","0.254","-7.97%"
"Apr 28, 2020","0.276","0.276","0.276","0.276","2.60%"
"Apr 27, 2020","0.269","0.269","0.269","0.269","-0.37%"
"Apr 24, 2020","0.270","0.275","0.275","0.270","-2.88%"
"Apr 23, 2020","0.278","0.278","0.278","0.278","1.09%"
"Apr 22, 2020","0.275","0.276","0.348","0.275","-1.43%"
"Apr 21, 2020","0.279","0.279","0.279","0.279","4.89%"
"Apr 20, 2020","0.266","0.254","0.348","0.254","6.40%"
"Apr 17, 2020","0.250","0.250","0.250","0.250","0.81%"
"Apr 16, 2020","0.248","0.248","0.248","0.248","2.06%"
"Apr 15, 2020","0.243","0.243","0.243","0.243","-1.22%"
"Apr 14, 2020","0.246","0.258","0.258","0.246","-8.55%"
"Apr 08, 2020","0.269","0.269","0.269","0.269","3.86%"
"Apr 07, 2020","0.259","0.259","0.259","0.259","0.00%"
"Apr 06, 2020","0.259","0.269","0.269","0.259","13.60%"
"Apr 03, 2020","0.228","0.279","0.228","0.279","0.00%"
"Apr 02, 2020","0.228","0.274","0.296","0.228","-29.63%"
"Apr 01, 2020","0.324","0.328","0.328","0.324","1.89%"
"Mar 31, 2020","0.318","0.318","0.318","0.318","-1.55%"
"Mar 30, 2020","0.323","0.323","0.323","0.323","48.85%"
"Mar 27, 2020","0.217","0.213","0.217","0.213","1.88%"
"Mar 26, 2020","0.213","0.213","0.213","0.213","-2.29%"
"Mar 25, 2020","0.218","0.218","0.218","0.218","2.83%"
"Mar 24, 2020","0.212","0.212","0.212","0.212","7.07%"
"Mar 23, 2020","0.198","0.198","0.198","0.198","17.86%"
"Mar 20, 2020","0.168","0.168","0.168","0.168","-37.55%"
"Mar 19, 2020","0.269","0.269","0.269","0.269","0.37%"
"Mar 18, 2020","0.268","0.268","0.268","0.268","17.54%"
"Mar 17, 2020","0.228","0.294","0.299","0.228","-23.23%"
"Mar 16, 2020","0.297","0.798","0.798","0.297","-68.80%"
"Mar 13, 2020","0.952","0.946","1.058","0.805","-15.45%"
"Mar 12, 2020","1.126","1.146","1.220","1.126","-0.35%"
"Mar 11, 2020","1.130","1.207","1.207","0.940","-6.30%"
"Mar 10, 2020","1.206","1.024","1.206","1.024","27.89%"
"Mar 09, 2020","0.943","1.152","1.152","0.943","-13.25%"
"Mar 06, 2020","1.087","1.219","1.219","1.073","-11.41%"
"Mar 05, 2020","1.227","1.240","1.240","1.204","-1.13%"
"Mar 04, 2020","1.241","1.288","1.288","1.215","-6.83%"
"Mar 03, 2020","1.332","1.349","1.349","1.332","-2.27%"
"Mar 02, 2020","1.363","1.443","1.474","1.321","-6.32%"
"Feb 28, 2020","1.455","1.453","1.576","1.408","-0.82%"
"Feb 27, 2020","1.467","1.484","1.484","1.467","-2.07%"
"Feb 26, 2020","1.498","1.494","1.589","1.487","-6.84%"
"Feb 25, 2020","1.608","1.491","1.608","1.487","8.14%"
"Feb 24, 2020","1.487","1.487","1.487","1.487","0.00%"
"Feb 21, 2020","1.487","1.487","1.487","1.487","0.00%"
"Feb 20, 2020","1.487","1.487","1.487","1.487","-0.27%"
"Feb 19, 2020","1.491","1.487","1.491","1.481","1.57%"
"Feb 18, 2020","1.468","1.468","1.468","1.468","0.00%"
"Feb 17, 2020","1.468","1.452","1.574","1.452","0.89%"
"Feb 14, 2020","1.455","1.437","1.455","1.437","1.04%"
"Feb 13, 2020","1.440","1.477","1.477","1.440","-0.07%"
"Feb 12, 2020","1.441","1.441","1.441","1.441","0.56%"
"Feb 11, 2020","1.433","1.421","1.433","1.421","-5.85%"
"Feb 10, 2020","1.522","1.522","1.522","1.522","7.71%"
"Feb 07, 2020","1.413","1.420","1.510","1.413","-6.36%"
"Feb 06, 2020","1.509","1.507","1.509","1.507","7.02%"
"Feb 05, 2020","1.410","1.410","1.410","1.410","0.00%"
"Feb 04, 2020","1.410","1.410","1.410","1.410","0.00%"
"Feb 03, 2020","1.410","1.380","1.410","1.379","2.32%"
"Jan 31, 2020","1.378","1.378","1.378","1.378","0.95%"
"Jan 30, 2020","1.365","1.365","1.365","1.365","0.07%"
"Jan 29, 2020","1.364","1.364","1.379","1.364","-1.09%"
"Jan 28, 2020","1.379","1.374","1.379","1.362","0.73%"
"Jan 27, 2020","1.369","1.374","1.374","1.364","-0.44%"
"Jan 24, 2020","1.375","1.375","1.375","1.375","-0.36%"
"Jan 23, 2020","1.380","1.369","1.380","1.364","6.15%"
"Jan 22, 2020","1.300","1.001","1.001","0.991","-2.62%"
"Jan 21, 2020","1.335","1.349","1.374","1.325","0.00%"
"Jan 20, 2020","1.335","1.325","1.335","1.325","-5.85%"
"Jan 17, 2020","1.418","1.411","1.418","1.411","0.64%"
"Jan 16, 2020","1.409","1.406","1.409","1.339","5.94%"
"Jan 15, 2020","1.330","1.396","1.403","1.330","0.38%"
"Jan 14, 2020","1.325","1.381","1.391","1.319","0.76%"
"Jan 13, 2020","1.315","1.359","1.379","1.299","-2.95%"
"Jan 10, 2020","1.355","1.354","1.355","1.293","0.07%"
"Jan 09, 2020","1.354","1.351","1.354","1.280","1.12%"
"Jan 08, 2020","1.339","1.306","1.339","1.264","8.51%"
"Jan 07, 2020","1.234","1.253","1.253","1.229","3.78%"
"Jan 06, 2020","1.189","1.184","1.253","1.184","1.28%"
"Jan 03, 2020","1.174","1.237","1.244","1.144","4.45%"
"Jan 02, 2020","1.124","1.158","1.214","1.069","9.98%"
"Dec 31, 2019","1.022","1.022","1.022","1.022","-9.07%"
"Dec 30, 2019","1.124","1.069","1.130","1.054","0.09%"
"Dec 27, 2019","1.123","1.095","1.137","1.095","13.89%"
"Dec 24, 2019","0.986","0.986","0.986","0.986","-3.24%"
"Dec 23, 2019","1.019","1.076","1.076","1.014","-4.68%"
"Dec 20, 2019","1.069","1.097","1.097","1.024","-2.82%"
"Dec 19, 2019","1.100","1.146","1.146","1.029","3.87%"
"Dec 18, 2019","1.059","1.215","1.215","1.059","-12.26%"
"Dec 17, 2019","1.207","1.254","1.254","1.144","-1.39%"
"Dec 16, 2019","1.224","1.254","1.258","1.224","-2.39%"
"Dec 13, 2019","1.254","1.254","1.254","1.254","0.24%"
"Dec 12, 2019","1.251","1.264","1.265","1.251","-1.03%"
"Dec 11, 2019","1.264","1.265","1.265","1.264","-0.24%"
"Dec 10, 2019","1.267","1.267","1.267","1.267","0.00%"
"Dec 09, 2019","1.267","1.268","1.268","1.267","0.00%"
"Dec 06, 2019","1.267","1.267","1.267","1.267","0.00%"
"Dec 05, 2019","1.267","1.267","1.267","1.267","0.00%"
"Dec 04, 2019","1.267","1.267","1.267","1.267","0.08%"
"Dec 03, 2019","1.266","1.266","1.266","1.266","0.16%"
"Dec 02, 2019","1.264","1.279","1.279","1.264","0.08%"
"Nov 29, 2019","1.263","1.262","1.263","1.262","0.16%"
"Nov 28, 2019","1.261","1.261","1.261","1.261","-0.08%"
"Nov 27, 2019","1.262","1.266","1.266","1.262","-0.32%"
"Nov 26, 2019","1.266","1.266","1.266","1.266","0.00%"
"Nov 25, 2019","1.266","1.268","1.268","1.266","0.00%"
"Nov 22, 2019","1.266","1.266","1.266","1.266","0.00%"
"Nov 21, 2019","1.266","1.266","1.266","1.266","0.08%"
"Nov 20, 2019","1.265","1.266","1.266","1.265","0.00%"
"Nov 19, 2019","1.265","1.266","1.266","1.265","0.32%"
"Nov 18, 2019","1.261","1.275","1.275","1.261","-1.02%"
"Nov 15, 2019","1.274","1.274","1.274","1.274","0.00%"
"Nov 14, 2019","1.274","1.274","1.274","1.274","0.00%"
"Nov 13, 2019","1.274","1.274","1.274","1.274","0.00%"
"Nov 12, 2019","1.274","1.269","1.274","1.269","0.39%"
"Nov 11, 2019","1.269","1.269","1.269","1.269","0.32%"
"Nov 08, 2019","1.265","1.265","1.265","1.265","0.40%"
"Nov 07, 2019","1.260","1.264","1.264","1.260","-0.32%"
"Nov 06, 2019","1.264","1.264","1.264","1.264","0.00%"
"Nov 05, 2019","1.264","1.264","1.264","1.264","0.00%"
"Nov 04, 2019","1.264","1.247","1.264","1.247","-1.10%"
"Oct 28, 2019","1.278","1.278","1.278","1.278","0.00%"
"Oct 25, 2019","1.278","1.278","1.278","1.278","0.00%"
"Oct 24, 2019","1.278","1.277","1.278","1.277","-0.31%"
"Oct 23, 2019","1.282","1.282","1.282","1.282","0.39%"
"Oct 22, 2019","1.277","1.277","1.277","1.277","0.00%"
"Oct 21, 2019","1.277","1.277","1.278","1.277","-5.41%"
"Oct 18, 2019","1.350","1.344","1.350","1.277","5.72%"
"Oct 17, 2019","1.277","1.339","1.341","1.277","-4.56%"
"Oct 16, 2019","1.338","1.340","1.347","1.276","4.78%"
"Oct 15, 2019","1.277","1.283","1.342","1.277","-4.49%"
"Oct 14, 2019","1.337","1.338","1.341","1.272","5.11%"
"Oct 11, 2019","1.272","1.277","1.339","1.272","-4.93%"
"Oct 10, 2019","1.338","1.375","1.375","1.277","-2.55%"
"Oct 09, 2019","1.373","1.350","1.417","1.312","1.70%"
"Oct 08, 2019","1.350","1.363","1.427","1.350","-0.95%"
"Oct 07, 2019","1.363","1.363","1.429","1.363","0.44%"
"Oct 04, 2019","1.357","1.422","1.423","1.357","-0.88%"
"Oct 03, 2019","1.369","1.420","1.423","1.366","-3.46%"
"Oct 02, 2019","1.418","1.366","1.421","1.366","-0.21%"
"Oct 01, 2019","1.421","1.420","1.421","1.420","3.72%"
"Sep 30, 2019","1.370","1.422","1.422","1.370","-3.66%"
"Sep 27, 2019","1.422","1.424","1.429","1.372","-0.42%"
"Sep 26, 2019","1.428","1.419","1.428","1.372","0.14%"
"Sep 25, 2019","1.426","1.426","1.426","1.426","-0.14%"
"Sep 24, 2019","1.428","1.417","1.428","1.417","-0.07%"
"Sep 23, 2019","1.429","1.441","1.441","1.371","3.78%"
"Sep 20, 2019","1.377","1.442","1.442","1.364","-4.77%"
"Sep 19, 2019","1.446","1.326","1.457","1.257","8.97%"
"Sep 18, 2019","1.327","1.327","1.327","1.327","-7.33%"
"Sep 17, 2019","1.432","1.432","1.432","1.432","13.20%"
"Sep 16, 2019","1.265","1.322","1.473","1.265","-6.43%"
"Sep 13, 2019","1.352","1.510","1.514","1.352","3.84%"
"Sep 12, 2019","1.302","1.402","1.457","1.302","-9.96%"
"Sep 11, 2019","1.446","1.446","1.458","1.446","-0.34%"
"Sep 10, 2019","1.451","1.451","1.466","1.305","0.00%"
"Sep 09, 2019","1.451","1.451","1.470","1.303","-0.27%"
"Sep 06, 2019","1.455","1.455","1.459","1.312","11.07%"
"Sep 05, 2019","1.310","1.310","1.310","1.310","-9.09%"
"Sep 04, 2019","1.441","1.456","1.456","1.441","-0.07%"
"Sep 03, 2019","1.442","1.442","1.442","1.442","-0.76%"
"Sep 02, 2019","1.453","1.442","1.453","1.308","0.28%"
"Aug 30, 2019","1.449","1.439","1.449","1.302","0.91%"
"Aug 29, 2019","1.436","1.436","1.436","1.436","10.04%"
"Aug 28, 2019","1.305","1.430","1.430","1.305","-8.74%"
"Aug 27, 2019","1.430","1.427","1.430","1.427","0.14%"
"Aug 26, 2019","1.428","1.305","1.428","1.305","-0.21%"
"Aug 23, 2019","1.431","1.431","1.431","1.431","0.63%"
"Aug 22, 2019","1.422","1.419","1.422","1.419","0.35%"
"Aug 21, 2019","1.417","1.417","1.417","1.417","-0.07%"
"Aug 20, 2019","1.418","1.418","1.418","1.418","8.91%"
"Aug 19, 2019","1.302","1.309","1.309","1.302","-0.15%"
"Aug 16, 2019","1.304","1.412","1.415","1.304","-7.71%"
"Aug 15, 2019","1.413","1.425","1.474","1.314","-0.49%"
"Aug 14, 2019","1.420","1.420","1.420","1.420","0.14%"
"Aug 13, 2019","1.418","1.421","1.421","1.418","0.00%"
"Aug 12, 2019","1.418","1.315","1.418","1.315","0.14%"
"Aug 09, 2019","1.416","1.419","1.419","1.416","0.00%"
"Aug 08, 2019","1.416","1.416","1.416","1.416","0.28%"
"Aug 07, 2019","1.412","1.412","1.412","1.412","0.14%"
"Aug 06, 2019","1.410","1.413","1.413","1.410","0.14%"
"Aug 05, 2019","1.408","1.408","1.413","1.408","0.36%"
"Aug 02, 2019","1.403","1.319","1.405","1.314","-0.43%"
"Aug 01, 2019","1.409","1.409","1.409","1.409","0.14%"
"Jul 31, 2019","1.407","1.407","1.407","1.407","-0.28%"
"Jul 30, 2019","1.411","1.413","1.413","1.325","0.36%"
"Jul 29, 2019","1.406","1.400","1.406","1.400","0.14%"
"Jul 26, 2019","1.404","1.398","1.404","1.398","6.12%"
"Jul 25, 2019","1.323","1.404","1.404","1.323","-5.70%"
"Jul 24, 2019","1.403","1.398","1.403","1.398","-0.07%"
"Jul 23, 2019","1.404","1.398","1.404","1.398","6.12%"
"Jul 22, 2019","1.323","1.397","1.402","1.323","-5.50%"
"Jul 19, 2019","1.400","1.402","1.405","1.329","0.14%"
"Jul 18, 2019","1.398","1.403","1.423","1.398","0.29%"
"Jul 17, 2019","1.394","1.399","1.399","1.394","-0.07%"
"Jul 16, 2019","1.395","1.397","1.397","1.395","5.44%"
"Jul 15, 2019","1.323","1.395","1.395","1.318","-4.89%"
"Jul 12, 2019","1.391","1.391","1.391","1.389","0.14%"
"Jul 11, 2019","1.389","1.389","1.389","1.389","0.22%"
"Jul 10, 2019","1.386","1.386","1.386","1.314","0.29%"
"Jul 09, 2019","1.382","1.387","1.387","1.382","5.58%"
"Jul 08, 2019","1.309","1.385","1.385","1.309","-5.35%"
"Jul 05, 2019","1.383","1.383","1.383","1.383","-0.07%"
"Jul 04, 2019","1.384","1.380","1.384","1.380","0.00%"
"Jul 03, 2019","1.384","1.386","1.386","1.384","5.41%"
"Jul 02, 2019","1.313","1.384","1.384","1.313","-5.06%"
"Jul 01, 2019","1.383","1.378","1.383","1.314","0.44%"
"Jun 28, 2019","1.377","1.370","1.377","1.308","0.44%"
"Jun 27, 2019","1.371","1.360","1.371","1.294","7.70%"
"Jun 26, 2019","1.273","1.265","1.334","1.213","1.03%"
"Jun 25, 2019","1.260","1.232","1.260","1.153","4.30%"
"Jun 24, 2019","1.208","1.208","1.208","1.208","0.08%"
"Jun 21, 2019","1.207","1.207","1.207","1.207","0.00%"
"Jun 20, 2019","1.207","1.184","1.285","1.125","1.51%"
"Jun 19, 2019","1.189","1.189","1.189","1.129","5.69%"
"Jun 18, 2019","1.125","1.192","1.192","1.118","-1.66%"
"Jun 17, 2019","1.144","1.179","1.179","1.144","-2.97%"
"Jun 14, 2019","1.179","1.179","1.179","1.173","0.51%"
"Jun 13, 2019","1.173","1.129","1.173","1.129","0.00%"
"Jun 12, 2019","1.173","1.166","1.173","1.124","0.60%"
"Jun 11, 2019","1.166","1.119","1.166","1.119","0.26%"
"Jun 10, 2019","1.163","1.163","1.163","1.163","0.00%"
"Jun 07, 2019","1.163","1.163","1.163","1.163","0.00%"
"Jun 06, 2019","1.163","1.163","1.163","1.161","0.00%"
"Jun 05, 2019","1.163","1.153","1.174","1.109","0.87%"
"Jun 04, 2019","1.153","1.179","1.179","1.104","1.23%"
"Jun 03, 2019","1.139","1.184","1.239","1.139","-8.44%"
"May 31, 2019","1.244","1.214","1.248","1.189","1.55%"
"May 30, 2019","1.225","1.225","1.225","1.225","-3.39%"
"May 29, 2019","1.268","1.268","1.268","1.268","0.00%"
"May 28, 2019","1.268","1.265","1.268","1.265","0.00%"
"May 27, 2019","1.268","1.268","1.268","1.268","0.40%"
"May 24, 2019","1.263","1.263","1.263","1.263","-0.55%"
