"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 02, 2017","8,907.50","8,817.50","8,917.50","8,697.50","-","0.99%"
"Jun 01, 2017","8,820.00","8,955.00","8,960.00","8,812.50","-","-1.48%"
"May 31, 2017","8,952.50","9,125.00","9,160.00","8,827.50","-","-1.84%"
"May 30, 2017","9,120.00","9,085.00","9,175.00","9,032.50","-","0.47%"
"May 26, 2017","9,077.50","9,062.50","9,112.50","9,020.00","-","0.33%"
"May 25, 2017","9,047.50","9,132.50","9,190.00","9,037.50","-","-0.88%"
"May 24, 2017","9,127.50","9,350.00","9,367.50","9,087.50","-","-2.30%"
"May 23, 2017","9,342.50","9,407.50","9,432.50","9,267.50","-","-0.61%"
"May 22, 2017","9,400.00","9,365.00","9,442.50","9,342.50","-","0.45%"
"May 19, 2017","9,357.50","9,157.50","9,437.50","9,100.00","-","2.07%"
"May 18, 2017","9,167.50","9,117.50","9,195.00","8,997.50","-","0.44%"
"May 17, 2017","9,127.50","9,155.00","9,272.50","9,100.00","-","-0.44%"
"May 16, 2017","9,167.50","9,165.00","9,235.00","9,047.50","-","0.05%"
"May 15, 2017","9,162.50","9,322.50","9,380.00","9,152.50","-","-1.77%"
"May 12, 2017","9,327.50","9,302.50","9,392.50","9,252.50","-","0.32%"
"May 11, 2017","9,297.50","9,145.00","9,382.50","9,085.00","-","1.70%"
"May 10, 2017","9,142.50","9,225.00","9,257.50","9,072.50","-","-0.81%"
"May 09, 2017","9,217.50","9,145.00","9,317.50","9,102.50","-","0.90%"
"May 08, 2017","9,135.00","9,160.00","9,182.50","8,995.00","-","-0.25%"
"May 05, 2017","9,157.50","9,012.50","9,185.00","8,910.00","-","1.72%"
"May 04, 2017","9,002.50","9,237.50","9,290.00","8,975.00","-","-2.60%"
"May 03, 2017","9,242.50","9,542.50","9,550.00","9,217.50","-","-3.19%"
"May 02, 2017","9,547.50","9,492.50","9,572.50","9,455.00","-","1.03%"
"Apr 28, 2017","9,450.00","9,345.00","9,592.50","9,325.00","-","1.20%"
"Apr 27, 2017","9,337.50","9,285.00","9,367.50","9,192.50","-","0.65%"
"Apr 26, 2017","9,277.50","9,312.50","9,350.00","9,237.50","-","-0.30%"
"Apr 25, 2017","9,305.00","9,272.50","9,342.50","9,232.50","-","0.40%"
"Apr 24, 2017","9,267.50","9,407.50","9,442.50","9,247.50","-","-1.20%"
"Apr 21, 2017","9,380.00","9,492.50","9,560.00","9,345.00","-","-1.16%"
"Apr 20, 2017","9,490.00","9,405.00","9,562.50","9,332.50","-","1.09%"
"Apr 19, 2017","9,387.50","9,357.50","9,532.50","9,315.00","-","0.40%"
"Apr 18, 2017","9,350.00","9,687.50","9,725.00","9,312.50","-","-3.68%"
"Apr 13, 2017","9,707.50","9,717.50","9,845.00","9,660.00","-","0.05%"
"Apr 12, 2017","9,702.50","9,865.00","9,900.00","9,702.50","-","-1.52%"
"Apr 11, 2017","9,852.50","10,095.00","10,187.50","9,765.00","-","-2.35%"
"Apr 10, 2017","10,090.00","10,205.00","10,215.00","10,062.50","-","-1.20%"
"Apr 07, 2017","10,212.50","10,117.50","10,247.50","9,935.00","-","0.99%"
"Apr 06, 2017","10,112.50","10,327.50","10,372.50","10,057.50","-","-2.18%"
"Apr 05, 2017","10,337.50","9,987.50","10,357.50","9,977.50","-","3.43%"
"Apr 04, 2017","9,995.00","9,822.50","9,997.50","9,757.50","-","1.91%"
"Apr 03, 2017","9,807.50","10,022.50","10,077.50","9,797.50","-","-2.15%"
"Mar 31, 2017","10,022.50","10,040.00","10,117.50","9,887.50","-","-0.02%"
"Mar 30, 2017","10,025.00","10,032.50","10,142.50","9,937.50","-","-0.02%"
"Mar 29, 2017","10,027.50","10,025.00","10,092.50","9,932.50","-","0.25%"
"Mar 28, 2017","10,002.50","9,830.00","10,017.50","9,755.00","-","1.65%"
"Mar 27, 2017","9,840.00","9,865.00","9,907.50","9,682.50","-","-0.40%"
"Mar 24, 2017","9,880.00","10,002.50","10,030.00","9,827.50","-","-1.37%"
"Mar 23, 2017","10,017.50","10,085.00","10,112.50","9,960.00","-","-0.50%"
"Mar 22, 2017","10,067.50","10,137.50","10,147.50","9,920.00","-","-0.81%"
"Mar 21, 2017","10,150.00","10,190.00","10,240.00","10,115.00","-","-0.32%"
"Mar 20, 2017","10,182.50","10,275.00","10,307.50","10,095.00","-","-0.88%"
"Mar 17, 2017","10,272.50","10,220.00","10,292.50","10,137.50","-","0.59%"
"Mar 16, 2017","10,212.50","10,295.00","10,342.50","10,170.00","-","-0.34%"
"Mar 15, 2017","10,247.50","10,222.50","10,337.50","10,185.00","-","0.22%"
"Mar 14, 2017","10,225.00","10,202.50","10,295.00","10,052.50","-","0.12%"
"Mar 13, 2017","10,212.50","9,982.50","10,277.50","9,967.50","-","2.97%"
"Mar 10, 2017","9,917.50","10,172.50","10,212.50","9,862.50","-","-2.34%"
"Mar 09, 2017","10,155.00","10,165.00","10,230.00","10,012.50","-","-0.17%"
"Mar 08, 2017","10,172.50","10,687.50","10,732.50","10,110.00","-","-4.64%"
"Mar 07, 2017","10,667.50","11,065.00","11,065.00","10,630.00","-","-3.70%"
"Mar 06, 2017","11,077.50","10,970.00","11,087.50","10,937.50","-","0.91%"
"Mar 03, 2017","10,977.50","10,830.00","11,022.50","10,795.00","-","1.57%"
"Mar 02, 2017","10,807.50","11,045.00","11,072.50","10,765.00","-","-2.08%"
"Mar 01, 2017","11,037.50","10,970.00","11,110.00","10,912.50","-","0.66%"
"Feb 28, 2017","10,965.00","11,020.00","11,035.00","10,772.50","-","-0.66%"
"Feb 27, 2017","11,037.50","10,890.00","11,082.50","10,845.00","-","1.40%"
"Feb 24, 2017","10,885.00","10,555.00","10,910.00","10,555.00","-","3.05%"
"Feb 23, 2017","10,562.50","10,760.00","10,802.50","10,532.50","-","-1.58%"
"Feb 22, 2017","10,732.50","10,875.00","10,902.50","10,710.00","-","-0.92%"
"Feb 21, 2017","10,832.50","11,127.50","11,162.50","10,802.50","-","-2.91%"
