"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 27, 2017","2,987.82","2,966.39","2,987.82","2,966.39","-","0.79%"
"Dec 22, 2017","2,964.33","2,970.89","2,979.66","2,962.45","-","-0.11%"
"Dec 21, 2017","2,967.56","2,937.14","2,967.56","2,937.14","-","1.18%"
"Dec 20, 2017","2,932.83","2,940.88","2,941.83","2,929.34","-","-0.19%"
"Dec 19, 2017","2,938.28","2,937.61","2,949.22","2,937.61","-","0.10%"
"Dec 18, 2017","2,935.20","2,907.35","2,935.74","2,907.35","-","1.16%"
"Dec 15, 2017","2,901.41","2,918.25","2,927.22","2,899.77","-","-0.58%"
"Dec 14, 2017","2,918.25","2,908.25","2,925.64","2,906.31","-","-0.26%"
"Dec 13, 2017","2,925.88","2,939.36","2,942.36","2,925.88","-","-0.64%"
"Dec 12, 2017","2,944.64","2,919.41","2,944.64","2,915.25","-","1.19%"
"Dec 11, 2017","2,909.89","2,890.79","2,911.40","2,885.45","-","0.66%"
"Dec 08, 2017","2,890.79","2,887.97","2,896.16","2,882.20","-","0.49%"
"Dec 07, 2017","2,876.56","2,892.70","2,898.60","2,875.85","-","-0.57%"
"Dec 06, 2017","2,892.99","2,898.34","2,898.34","2,883.72","-","-0.72%"
"Dec 05, 2017","2,913.95","2,932.02","2,934.69","2,910.52","-","-1.00%"
"Dec 04, 2017","2,943.30","2,939.77","2,946.95","2,931.69","-","0.57%"
"Dec 01, 2017","2,926.48","2,920.59","2,927.78","2,904.09","-","-0.08%"
"Nov 30, 2017","2,928.78","2,916.09","2,936.13","2,898.90","-","-0.02%"
"Nov 29, 2017","2,929.33","2,926.61","2,936.80","2,923.18","-","0.27%"
"Nov 28, 2017","2,921.34","2,910.49","2,922.06","2,903.00","-","0.27%"
"Nov 27, 2017","2,913.59","2,939.11","2,943.05","2,912.47","-","-0.87%"
"Nov 24, 2017","2,939.11","2,942.79","2,947.92","2,933.20","-","-0.24%"
"Nov 23, 2017","2,946.15","2,941.85","2,951.69","2,935.31","-","-0.33%"
"Nov 22, 2017","2,956.04","2,952.77","2,959.44","2,942.48","-","-0.07%"
"Nov 21, 2017","2,958.22","2,940.07","2,959.14","2,936.42","-","0.65%"
"Nov 20, 2017","2,939.08","2,927.68","2,939.58","2,917.10","-","0.39%"
"Nov 17, 2017","2,927.68","2,955.99","2,955.99","2,922.06","-","-0.82%"
"Nov 16, 2017","2,951.88","2,942.75","2,951.89","2,937.71","-","0.89%"
"Nov 15, 2017","2,925.87","2,929.32","2,941.53","2,918.83","-","-0.82%"
"Nov 14, 2017","2,950.03","2,956.53","2,960.87","2,945.67","-","-0.43%"
"Nov 13, 2017","2,962.90","2,962.63","2,973.90","2,944.29","-","0.07%"
"Nov 10, 2017","2,960.89","2,970.89","2,973.91","2,955.27","-","-0.37%"
"Nov 09, 2017","2,971.75","2,995.84","2,999.99","2,965.31","-","-1.05%"
"Nov 08, 2017","3,003.21","2,984.32","3,003.21","2,982.85","-","0.32%"
"Nov 07, 2017","2,993.68","2,996.90","3,003.00","2,991.35","-","0.15%"
"Nov 06, 2017","2,989.18","2,984.59","2,999.65","2,976.56","-","0.29%"
"Nov 03, 2017","2,980.57","2,960.06","2,985.91","2,960.06","-","0.78%"
"Nov 02, 2017","2,957.54","2,974.92","2,976.59","2,950.31","-","-0.79%"
"Nov 01, 2017","2,981.04","2,964.78","2,983.66","2,964.78","-","0.89%"
"Oct 31, 2017","2,954.87","2,961.39","2,974.40","2,954.87","-","-0.62%"
"Oct 30, 2017","2,973.25","2,940.14","2,973.25","2,936.42","-","1.13%"
"Oct 27, 2017","2,940.13","2,927.76","2,944.63","2,925.81","-","0.56%"
"Oct 26, 2017","2,923.78","2,906.46","2,939.03","2,906.46","-","-0.46%"
"Oct 25, 2017","2,937.19","2,896.94","2,943.00","2,895.80","-","1.24%"
"Oct 24, 2017","2,901.27","2,902.51","2,903.89","2,893.04","-","-0.14%"
"Oct 23, 2017","2,905.36","2,910.71","2,915.38","2,903.20","-","-0.25%"
"Oct 20, 2017","2,912.50","2,890.40","2,912.50","2,890.40","-","1.13%"
"Oct 19, 2017","2,879.92","2,872.66","2,895.32","2,872.10","-","0.07%"
"Oct 18, 2017","2,877.87","2,872.03","2,882.92","2,869.46","-","-0.01%"
"Oct 17, 2017","2,878.17","2,886.57","2,893.52","2,869.48","-","-0.35%"
"Oct 16, 2017","2,888.25","2,894.67","2,897.75","2,886.30","-","-0.11%"
"Oct 13, 2017","2,891.50","2,880.48","2,894.55","2,873.77","-","0.33%"
"Oct 12, 2017","2,882.07","2,868.77","2,885.40","2,863.87","-","0.41%"
"Oct 11, 2017","2,870.31","2,870.52","2,880.07","2,865.07","-","0.11%"
"Oct 10, 2017","2,867.25","2,864.95","2,875.40","2,856.76","-","0.14%"
"Oct 09, 2017","2,863.26","2,862.06","2,869.31","2,855.68","-","0.14%"
"Oct 06, 2017","2,859.39","2,879.34","2,881.71","2,855.09","-","-0.63%"
"Oct 05, 2017","2,877.40","2,860.31","2,880.78","2,852.43","-","0.78%"
"Oct 04, 2017","2,855.07","2,868.19","2,869.95","2,853.71","-","-0.69%"
"Oct 03, 2017","2,874.80","2,869.85","2,879.86","2,867.71","-","0.29%"
"Oct 02, 2017","2,866.58","2,863.33","2,875.97","2,860.78","-","0.38%"
"Sep 29, 2017","2,855.77","2,845.71","2,858.83","2,835.26","-","0.18%"
"Sep 28, 2017","2,850.58","2,843.41","2,852.73","2,840.51","-","0.17%"
"Sep 27, 2017","2,845.66","2,837.04","2,845.66","2,832.19","-","0.59%"
"Sep 26, 2017","2,829.09","2,833.30","2,838.47","2,822.18","-","-0.21%"
"Sep 25, 2017","2,834.91","2,806.62","2,835.67","2,806.62","-","0.82%"
"Sep 22, 2017","2,811.82","2,796.23","2,813.19","2,719.26","-","-0.05%"
