"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 22, 2015","1,096.66","1,118.36","1,118.61","1,094.16","-","-2.10%"
"Sep 21, 2015","1,120.16","1,123.28","1,126.22","1,117.03","-","-0.82%"
"Sep 18, 2015","1,129.43","1,133.16","1,139.57","1,120.87","-","0.15%"
"Sep 17, 2015","1,127.70","1,126.52","1,133.06","1,125.17","-","0.42%"
"Sep 16, 2015","1,123.01","1,088.79","1,124.15","1,088.77","-","3.39%"
"Sep 15, 2015","1,086.23","1,078.98","1,089.60","1,072.98","-","0.46%"
"Sep 14, 2015","1,081.30","1,094.00","1,102.74","1,075.08","-","-0.25%"
"Sep 11, 2015","1,084.05","1,083.00","1,090.32","1,074.62","-","0.45%"
"Sep 10, 2015","1,079.18","1,083.84","1,089.79","1,072.32","-","-0.56%"
"Sep 09, 2015","1,085.31","1,069.04","1,088.06","1,068.86","-","1.46%"
"Sep 08, 2015","1,069.67","1,055.66","1,076.14","1,054.13","-","1.50%"
"Sep 07, 2015","1,053.89","1,055.70","1,069.84","1,051.33","-","0.26%"
"Sep 04, 2015","1,051.20","1,068.68","1,071.13","1,050.04","-","-1.97%"
"Sep 03, 2015","1,072.37","1,059.95","1,077.67","1,059.91","-","1.26%"
"Sep 02, 2015","1,058.98","1,051.49","1,069.11","1,051.49","-","0.41%"
"Sep 01, 2015","1,054.63","1,076.48","1,076.48","1,045.12","-","-0.90%"
"Aug 31, 2015","1,064.26","1,062.59","1,071.44","1,056.33","-","-0.15%"
"Aug 28, 2015","1,065.86","1,060.05","1,069.79","1,052.25","-","1.01%"
"Aug 27, 2015","1,055.24","1,045.57","1,061.69","1,045.45","-","0.81%"
"Aug 26, 2015","1,046.71","1,060.16","1,060.16","1,034.63","-","-0.87%"
"Aug 25, 2015","1,055.89","1,022.55","1,069.09","1,018.62","-","3.10%"
"Aug 24, 2015","1,024.13","1,071.74","1,071.87","1,009.56","-","-4.08%"
"Aug 21, 2015","1,067.70","1,102.84","1,102.84","1,066.29","-","-2.72%"
"Aug 20, 2015","1,097.51","1,112.96","1,112.96","1,094.84","-","-0.87%"
"Aug 19, 2015","1,107.17","1,127.82","1,127.83","1,104.97","-","-1.46%"
"Aug 18, 2015","1,123.60","1,121.59","1,126.43","1,116.89","-","-0.06%"
"Aug 17, 2015","1,124.29","1,123.71","1,127.22","1,118.30","-","-0.23%"
"Aug 14, 2015","1,126.92","1,131.57","1,133.60","1,122.07","-","-0.27%"
"Aug 13, 2015","1,129.94","1,129.91","1,146.92","1,123.88","-","-0.22%"
"Aug 12, 2015","1,132.48","1,124.48","1,141.31","1,105.38","-","0.26%"
"Aug 11, 2015","1,129.59","1,147.98","1,153.37","1,127.90","-","-1.84%"
"Aug 10, 2015","1,150.76","1,133.01","1,151.16","1,130.21","-","1.61%"
"Aug 07, 2015","1,132.53","1,136.97","1,140.95","1,124.26","-","-0.34%"
"Aug 06, 2015","1,136.34","1,150.39","1,150.56","1,134.45","-","-1.25%"
"Aug 05, 2015","1,150.78","1,144.73","1,154.98","1,143.47","-","-0.03%"
