Date 	Price 	Open 	High 	Low 	Vol. 	Change %
Jan 31, 2018 	852.69 	852.69 	852.69 	852.69 	- 	0.17%
Jan 30, 2018 	851.25 	851.25 	851.25 	851.25 	- 	-1.09%
Jan 29, 2018 	860.65 	860.65 	860.65 	860.65 	- 	-0.51%
Jan 26, 2018 	865.03 	865.03 	865.03 	865.03 	- 	-0.55%
Jan 25, 2018 	869.83 	869.83 	869.83 	869.83 	- 	-1.11%
Jan 24, 2018 	879.58 	879.58 	879.58 	879.58 	- 	-0.23%
Jan 23, 2018 	881.65 	881.65 	881.65 	881.65 	- 	-0.34%
Jan 22, 2018 	884.69 	884.69 	884.69 	884.69 	- 	0.74%
Jan 19, 2018 	878.18 	878.18 	878.18 	878.18 	- 	0.31%
Jan 18, 2018 	875.47 	875.47 	875.47 	875.47 	- 	-0.28%
Jan 17, 2018 	877.97 	877.97 	877.97 	877.97 	- 	-0.42%
Jan 16, 2018 	881.71 	881.71 	881.71 	881.71 	- 	0.04%
Jan 15, 2018 	881.37 	881.37 	881.37 	881.37 	- 	0.23%
Jan 12, 2018 	879.33 	879.33 	879.33 	879.33 	- 	-0.05%
Jan 11, 2018 	879.76 	879.76 	879.76 	879.76 	- 	-0.06%
Jan 10, 2018 	880.25 	880.25 	880.25 	880.25 	- 	-0.10%
Jan 09, 2018 	881.14 	881.14 	881.14 	881.14 	- 	0.70%
Jan 08, 2018 	875.02 	875.02 	875.02 	875.02 	- 	0.34%
Jan 05, 2018 	872.02 	872.02 	872.02 	872.02 	- 	0.54%
Jan 04, 2018 	867.35 	867.35 	867.35 	867.35 	- 	1.14%
Jan 03, 2018 	857.55 	855.42 	857.55 	855.42 	- 	0.25%
Jan 02, 2018 	855.42 	855.42 	855.42 	855.42 	- 	0.13%
Dec 29, 2017 	854.27 	854.27 	854.27 	854.27 	- 	-0.64%
Dec 28, 2017 	859.73 	859.73 	859.73 	859.73 	- 	0.27%
Dec 27, 2017 	857.40 	857.40 	857.40 	857.40 	- 	0.80%
Dec 26, 2017 	850.57 	850.57 	850.57 	850.57 	- 	0.00%
Dec 25, 2017 	850.57 	850.57 	850.57 	850.57 	- 	0.00%
Dec 22, 2017 	850.57 	850.57 	850.57 	850.57 	- 	-0.16%
Dec 21, 2017 	851.94 	851.94 	851.94 	851.94 	- 	1.19%
Dec 20, 2017 	841.92 	841.92 	841.92 	841.92 	- 	-0.14%
Dec 19, 2017 	843.06 	843.06 	843.06 	843.06 	- 	0.08%
Dec 18, 2017 	842.36 	842.36 	842.36 	842.36 	- 	1.14%
Dec 15, 2017 	832.83 	832.83 	832.83 	832.83 	- 	-0.66%
Dec 14, 2017 	838.40 	838.40 	838.40 	838.40 	- 	-0.21%
Dec 13, 2017 	840.18 	840.18 	840.18 	840.18 	- 	-0.59%
Dec 12, 2017 	845.20 	845.20 	845.20 	845.20 	- 	1.11%
Dec 11, 2017 	835.95 	835.95 	835.95 	835.95 	- 	0.71%
Dec 08, 2017 	830.08 	830.08 	830.08 	830.08 	- 	0.61%
Dec 07, 2017 	825.05 	825.05 	825.05 	825.05 	- 	-0.53%
Dec 06, 2017 	829.45 	829.45 	829.45 	829.45 	- 	-0.62%
Dec 05, 2017 	834.63 	834.63 	834.63 	834.63 	- 	-1.04%
Dec 04, 2017 	843.38 	843.38 	843.38 	843.38 	- 	0.45%
Dec 01, 2017 	839.62 	839.62 	839.62 	839.62 	- 	-0.07%
Nov 30, 2017 	840.24 	840.24 	840.24 	840.24 	- 	-0.03%
