"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 13, 2017","423.51","423.51","423.51","423.51","-","0.11%"
"Mar 10, 2017","423.06","423.06","423.06","423.06","-","1.43%"
"Mar 09, 2017","417.08","417.08","417.08","417.08","-","-0.21%"
"Mar 08, 2017","417.94","417.94","417.94","417.94","-","-0.26%"
"Mar 07, 2017","419.04","419.04","419.04","419.04","-","0.30%"
"Mar 06, 2017","417.80","417.80","417.80","417.80","-","-0.09%"
"Mar 03, 2017","418.19","418.19","418.19","418.19","-","-0.98%"
"Mar 02, 2017","422.31","422.31","422.31","422.31","-","0.36%"
"Mar 01, 2017","420.78","420.78","420.78","420.78","-","1.10%"
"Feb 28, 2017","416.21","416.21","416.21","416.21","-","0.42%"
"Feb 27, 2017","414.46","414.46","414.46","414.46","-","0.17%"
"Feb 24, 2017","413.77","413.77","413.77","413.77","-","-1.13%"
"Feb 23, 2017","418.50","418.50","418.50","418.50","-","-0.06%"
"Feb 22, 2017","418.75","418.75","418.75","418.75","-","-1.15%"
"Feb 21, 2017","423.62","423.62","423.62","423.62","-","1.23%"
"Feb 20, 2017","418.48","418.48","418.48","418.48","-","0.53%"
"Feb 17, 2017","416.26","416.26","416.26","416.26","-","-0.77%"
"Feb 16, 2017","419.50","419.50","419.50","419.50","-","-0.26%"
"Feb 15, 2017","420.58","420.58","420.58","420.58","-","-0.79%"
"Feb 14, 2017","423.91","423.91","423.91","423.91","-","-0.28%"
"Feb 13, 2017","425.10","425.10","425.10","425.10","-","0.98%"
"Feb 10, 2017","420.96","420.96","420.96","420.96","-","0.45%"
"Feb 09, 2017","419.09","419.09","419.09","419.09","-","-0.47%"
"Feb 08, 2017","421.07","421.07","421.07","421.07","-","-0.68%"
"Feb 07, 2017","423.94","423.94","423.94","423.94","-","-0.19%"
"Feb 06, 2017","424.73","424.73","424.73","424.73","-","-0.02%"
"Feb 03, 2017","424.83","424.83","424.83","424.83","-","1.39%"
"Feb 02, 2017","419.01","419.01","419.01","419.01","-","-1.15%"
"Feb 01, 2017","423.89","423.89","423.89","423.89","-","1.30%"
"Jan 31, 2017","418.46","418.46","418.46","418.46","-","-0.82%"
"Jan 30, 2017","421.93","421.93","421.93","421.93","-","-1.62%"
"Jan 27, 2017","428.86","428.86","428.86","428.86","-","-0.33%"
"Jan 26, 2017","430.30","430.30","430.30","430.30","-","0.07%"
"Jan 25, 2017","429.98","429.98","429.98","429.98","-","1.20%"
"Jan 24, 2017","424.87","424.87","424.87","424.87","-","0.90%"
"Jan 23, 2017","421.10","421.10","421.10","421.10","-","-0.59%"
"Jan 20, 2017","423.62","423.62","423.62","423.62","-","0.36%"
"Jan 19, 2017","422.08","422.08","422.08","422.08","-","0.76%"
"Jan 18, 2017","418.88","418.88","418.88","418.88","-","0.25%"
"Jan 17, 2017","417.82","417.82","417.82","417.82","-","-0.31%"
"Jan 16, 2017","419.13","419.13","419.13","419.13","-","-0.62%"
"Jan 13, 2017","421.76","421.76","421.76","421.76","-","0.57%"
"Jan 12, 2017","419.37","419.37","419.37","419.37","-","-0.32%"
"Jan 11, 2017","420.73","420.73","420.73","420.73","-","0.71%"
"Jan 10, 2017","417.76","417.76","417.76","417.76","-","0.24%"
"Jan 09, 2017","416.74","416.74","416.74","416.74","-","-0.79%"
"Jan 06, 2017","420.07","420.07","420.07","420.07","-","-0.34%"
"Jan 05, 2017","421.50","421.50","421.50","421.50","-","0.89%"
"Jan 04, 2017","417.80","417.80","417.80","417.80","-","-0.32%"
"Jan 03, 2017","419.16","419.16","419.16","419.16","-","0.54%"
"Jan 02, 2017","416.91","416.91","416.91","416.91","-","1.24%"
"Dec 30, 2016","411.79","411.79","411.79","411.79","-","-0.50%"
"Dec 29, 2016","413.85","413.85","413.85","413.85","-","0.10%"
"Dec 28, 2016","413.42","413.42","413.42","413.42","-","0.36%"
"Dec 27, 2016","411.93","411.93","411.93","411.93","-","0.55%"
"Dec 26, 2016","409.68","409.68","409.68","409.68","-","0.00%"
