"Date","Price","Open","High","Low","Vol.","Change %"
"May 31, 2019","2,354.96","2,354.96","2,354.96","2,354.96","-","-0.15%"
"May 30, 2019","2,358.58","2,358.58","2,358.58","2,358.58","-","-0.09%"
"May 29, 2019","2,360.70","2,360.70","2,360.70","2,360.70","-","-1.70%"
"May 28, 2019","2,401.59","2,401.59","2,401.59","2,401.59","-","-1.40%"
"May 24, 2019","2,435.71","2,435.71","2,435.71","2,435.71","-","1.43%"
"May 23, 2019","2,401.33","2,401.33","2,401.33","2,401.33","-","-1.93%"
"May 22, 2019","2,448.66","2,448.66","2,448.66","2,448.66","-","-0.47%"
"May 21, 2019","2,460.34","2,460.34","2,460.34","2,460.34","-","0.91%"
"May 20, 2019","2,438.05","2,438.05","2,438.05","2,438.05","-","0.53%"
"May 17, 2019","2,425.23","2,425.23","2,425.23","2,425.23","-","-1.01%"
"May 16, 2019","2,450.09","2,450.09","2,450.09","2,450.09","-","1.59%"
"May 15, 2019","2,411.83","2,411.83","2,411.83","2,411.83","-","0.58%"
"May 14, 2019","2,397.98","2,397.98","2,397.98","2,397.98","-","0.69%"
"May 13, 2019","2,381.46","2,381.46","2,381.46","2,381.46","-","-1.82%"
"May 10, 2019","2,425.51","2,425.51","2,425.51","2,425.51","-","1.92%"
"May 09, 2019","2,379.75","2,379.75","2,379.75","2,379.75","-","-0.95%"
"May 08, 2019","2,402.62","2,402.62","2,402.62","2,402.62","-","0.20%"
"May 07, 2019","2,397.87","2,397.87","2,397.87","2,397.87","-","-1.21%"
"May 06, 2019","2,427.19","2,427.19","2,427.19","2,427.19","-","-0.20%"
"May 03, 2019","2,432.09","2,432.09","2,432.09","2,432.09","-","0.54%"
"May 02, 2019","2,418.94","2,418.94","2,418.94","2,418.94","-","-0.76%"
"May 01, 2019","2,437.36","2,437.36","2,437.36","2,437.36","-","-1.13%"
"Apr 30, 2019","2,465.10","2,465.10","2,465.10","2,465.10","-","-0.04%"
"Apr 29, 2019","2,466.19","2,466.19","2,466.19","2,466.19","-","0.27%"
"Apr 26, 2019","2,459.48","2,459.48","2,459.48","2,459.48","-","0.07%"
"Apr 25, 2019","2,457.64","2,457.64","2,457.64","2,457.64","-","-0.74%"
"Apr 24, 2019","2,475.93","2,475.93","2,475.93","2,475.93","-","-1.39%"
"Apr 23, 2019","2,510.77","2,510.77","2,510.77","2,510.77","-","-0.46%"
"Apr 22, 2019","2,522.37","2,522.37","2,522.37","2,522.37","-","0.64%"
"Apr 18, 2019","2,506.39","2,506.39","2,506.39","2,506.39","-","0.01%"
"Apr 17, 2019","2,506.23","2,506.23","2,506.23","2,506.23","-","-0.11%"
"Apr 16, 2019","2,509.06","2,509.06","2,509.06","2,509.06","-","0.36%"
"Apr 15, 2019","2,500.14","2,500.14","2,500.14","2,500.14","-","0.80%"
"Apr 12, 2019","2,480.36","2,480.36","2,480.36","2,480.36","-","0.42%"
"Apr 11, 2019","2,469.91","2,469.91","2,469.91","2,469.91","-","-0.70%"
"Apr 10, 2019","2,487.44","2,487.44","2,487.44","2,487.44","-","1.27%"
"Apr 09, 2019","2,456.24","2,456.24","2,456.24","2,456.24","-","-1.30%"
"Apr 08, 2019","2,488.66","2,488.66","2,488.66","2,488.66","-","0.97%"
"Apr 05, 2019","2,464.78","2,464.78","2,464.78","2,464.78","-","0.88%"
"Apr 04, 2019","2,443.38","2,443.38","2,443.38","2,443.38","-","-0.62%"
"Apr 03, 2019","2,458.63","2,458.63","2,458.63","2,458.63","-","0.82%"
"Apr 02, 2019","2,438.71","2,438.71","2,438.71","2,438.71","-","0.17%"
"Apr 01, 2019","2,434.50","2,434.50","2,434.50","2,434.50","-","1.85%"
"Mar 29, 2019","2,390.38","2,390.38","2,390.38","2,390.38","-","-0.80%"
"Mar 28, 2019","2,409.64","2,409.64","2,409.64","2,409.64","-","0.09%"
"Mar 27, 2019","2,407.42","2,407.42","2,407.42","2,407.42","-","-1.14%"
"Mar 26, 2019","2,435.14","2,435.14","2,435.14","2,435.14","-","-0.00%"
"Mar 25, 2019","2,435.25","2,435.25","2,435.25","2,435.25","-","-0.33%"
"Mar 22, 2019","2,443.28","2,443.28","2,443.28","2,443.28","-","-3.02%"
"Mar 21, 2019","2,519.36","2,519.36","2,519.36","2,519.36","-","0.72%"
"Mar 20, 2019","2,501.47","2,501.47","2,501.47","2,501.47","-","0.57%"
"Mar 19, 2019","2,487.27","2,487.27","2,487.27","2,487.27","-","-0.30%"
"Mar 18, 2019","2,494.73","2,494.73","2,494.73","2,494.73","-","0.92%"
"Mar 15, 2019","2,472.10","2,472.10","2,472.10","2,472.10","-","0.42%"
"Mar 14, 2019","2,461.82","2,461.82","2,461.82","2,461.82","-","0.88%"
"Mar 13, 2019","2,440.39","2,440.39","2,440.39","2,440.39","-","1.70%"
"Mar 12, 2019","2,399.55","2,399.55","2,399.55","2,399.55","-","0.63%"
"Mar 11, 2019","2,384.45","2,384.45","2,384.45","2,384.45","-","0.65%"
"Mar 08, 2019","2,368.94","2,368.94","2,368.94","2,368.94","-","-0.19%"
"Mar 07, 2019","2,373.37","2,373.37","2,373.37","2,373.37","-","-1.30%"
"Mar 06, 2019","2,404.67","2,404.67","2,404.67","2,404.67","-","-0.01%"
"Mar 05, 2019","2,404.99","2,404.99","2,404.99","2,404.99","-","0.03%"
"Mar 04, 2019","2,404.27","2,404.27","2,404.27","2,404.27","-","-0.87%"
"Mar 01, 2019","2,425.36","2,425.36","2,425.36","2,425.36","-","-0.45%"
"Feb 28, 2019","2,436.31","2,436.31","2,436.31","2,436.31","-","-0.51%"
"Feb 27, 2019","2,448.72","2,448.72","2,448.72","2,448.72","-","0.12%"
"Feb 26, 2019","2,445.76","2,445.76","2,445.76","2,445.76","-","0.42%"
"Feb 25, 2019","2,435.52","2,435.52","2,435.52","2,435.52","-","0.45%"
"Feb 22, 2019","2,424.68","2,424.68","2,424.68","2,424.68","-","0.77%"
"Feb 21, 2019","2,406.27","2,406.27","2,406.27","2,406.27","-","-0.76%"
"Feb 20, 2019","2,424.74","2,424.74","2,424.74","2,424.74","-","-0.06%"
"Feb 19, 2019","2,426.19","2,426.19","2,426.19","2,426.19","-","1.01%"
"Feb 15, 2019","2,401.82","2,401.82","2,401.82","2,401.82","-","1.43%"
"Feb 14, 2019","2,367.88","2,367.88","2,367.88","2,367.88","-","-0.61%"
"Feb 13, 2019","2,382.53","2,382.53","2,382.53","2,382.53","-","0.97%"
"Feb 12, 2019","2,359.65","2,359.65","2,359.65","2,359.65","-","2.07%"
"Feb 11, 2019","2,311.81","2,311.81","2,311.81","2,311.81","-","-1.00%"
"Feb 08, 2019","2,335.09","2,335.09","2,335.09","2,335.09","-","-1.10%"
"Feb 07, 2019","2,361.06","2,361.06","2,361.06","2,361.06","-","-1.60%"
"Feb 06, 2019","2,399.34","2,399.34","2,399.34","2,399.34","-","-1.09%"
"Feb 05, 2019","2,425.70","2,425.70","2,425.70","2,425.70","-","0.81%"
"Feb 04, 2019","2,406.27","2,406.27","2,406.27","2,406.27","-","0.37%"
"Feb 01, 2019","2,397.35","2,397.35","2,397.35","2,397.35","-","0.09%"
"Jan 31, 2019","2,395.09","2,395.09","2,395.09","2,395.09","-","-0.20%"
"Jan 30, 2019","2,399.95","2,399.95","2,399.95","2,399.95","-","1.24%"
"Jan 29, 2019","2,370.60","2,370.60","2,370.60","2,370.60","-","0.37%"
"Jan 28, 2019","2,361.85","2,361.85","2,361.85","2,361.85","-","-0.78%"
"Jan 25, 2019","2,380.45","2,380.45","2,380.45","2,380.45","-","-0.03%"
"Jan 24, 2019","2,381.21","2,381.21","2,381.21","2,381.21","-","0.64%"
"Jan 23, 2019","2,366.01","2,366.01","2,366.01","2,366.01","-","-0.54%"
"Jan 22, 2019","2,378.77","2,378.77","2,378.77","2,378.77","-","-1.73%"
"Jan 18, 2019","2,420.65","2,420.65","2,420.65","2,420.65","-","1.26%"
"Jan 17, 2019","2,390.62","2,390.62","2,390.62","2,390.62","-","0.32%"
"Jan 16, 2019","2,382.90","2,382.90","2,382.90","2,382.90","-","-0.09%"
"Jan 15, 2019","2,385.04","2,385.04","2,385.04","2,385.04","-","0.29%"
"Jan 14, 2019","2,378.22","2,378.22","2,378.22","2,378.22","-","-0.65%"
"Jan 11, 2019","2,393.87","2,393.87","2,393.87","2,393.87","-","-0.86%"
"Jan 10, 2019","2,414.62","2,414.62","2,414.62","2,414.62","-","0.26%"
"Jan 09, 2019","2,408.44","2,408.44","2,408.44","2,408.44","-","1.77%"
"Jan 08, 2019","2,366.53","2,366.53","2,366.53","2,366.53","-","-0.34%"
"Jan 07, 2019","2,374.63","2,374.63","2,374.63","2,374.63","-","0.90%"
"Jan 04, 2019","2,353.55","2,353.55","2,353.55","2,353.55","-","3.55%"
"Jan 03, 2019","2,272.90","2,272.90","2,272.90","2,272.90","-","0.64%"
"Jan 02, 2019","2,258.55","2,258.55","2,258.55","2,258.55","-","0.49%"
"Jan 01, 2019","2,247.43","2,247.43","2,247.43","2,247.43","-","0.00%"
"Dec 31, 2018","2,247.43","2,247.43","2,247.43","2,247.43","-","0.79%"
"Dec 28, 2018","2,229.86","2,229.86","2,229.86","2,229.86","-","0.83%"
"Dec 27, 2018","2,211.61","2,211.61","2,211.61","2,211.61","-","-1.23%"
"Dec 26, 2018","2,239.19","2,239.19","2,239.19","2,239.19","-","2.37%"
"Dec 25, 2018","2,187.38","2,187.38","2,187.38","2,187.38","-","0.00%"
"Dec 24, 2018","2,187.38","2,187.38","2,187.38","2,187.38","-","-1.35%"
"Dec 21, 2018","2,217.32","2,217.32","2,217.32","2,217.32","-","-1.19%"
"Dec 20, 2018","2,244.09","2,244.09","2,244.09","2,244.09","-","-1.45%"
"Dec 19, 2018","2,277.10","2,277.10","2,277.10","2,277.10","-","0.50%"
"Dec 18, 2018","2,265.79","2,265.79","2,265.79","2,265.79","-","-1.49%"
"Dec 17, 2018","2,300.08","2,300.08","2,300.08","2,300.08","-","-0.76%"
"Dec 14, 2018","2,317.71","2,317.71","2,317.71","2,317.71","-","-2.31%"
"Dec 13, 2018","2,372.40","2,372.40","2,372.40","2,372.40","-","-0.25%"
"Dec 12, 2018","2,378.33","2,378.33","2,378.33","2,378.33","-","1.38%"
