Date,Open,High,Low,Close,Volume
11/14/2013,"1.348%","1.384%","1.330%","1.333%","0"
11/13/2013,"1.450%","1.455%","1.348%","1.361%","0"
11/12/2013,"1.425%","1.466%","1.415%","1.455%","0"
11/11/2013,"1.307%","1.307%","1.307%","1.307%","0"
11/08/2013,"1.310%","1.438%","1.299%","1.418%","0"
11/07/2013,"1.333%","1.340%","1.274%","1.309%","0"
11/06/2013,"1.377%","1.385%","1.318%","1.340%","0"
11/05/2013,"1.351%","1.408%","1.343%","1.388%","0"
11/04/2013,"1.375%","1.375%","1.348%","1.359%","0"
11/01/2013,"1.331%","1.388%","1.328%","1.378%","0"
10/31/2013,"1.320%","1.351%","1.279%","1.333%","0"
10/30/2013,"1.270%","1.336%","1.250%","1.321%","0"
10/29/2013,"1.283%","1.296%","1.262%","1.291%","0"
10/28/2013,"1.290%","1.306%","1.275%","1.288%","0"
10/25/2013,"1.300%","1.304%","1.275%","1.290%","0"
10/24/2013,"1.285%","1.311%","1.265%","1.309%","0"
10/23/2013,"1.280%","1.293%","1.226%","1.288%","0"
10/22/2013,"1.355%","1.365%","1.278%","1.285%","0"
10/21/2013,"1.336%","1.372%","1.324%","1.354%","0"
10/18/2013,"1.339%","1.347%","1.290%","1.337%","0"
10/17/2013,"1.391%","1.395%","1.319%","1.334%","0"
10/16/2013,"1.437%","1.475%","1.393%","1.396%","0"
10/15/2013,"1.459%","1.460%","1.419%","1.439%","0"
10/11/2013,"1.421%","1.442%","1.393%","1.422%","0"
10/10/2013,"1.427%","1.475%","1.416%","1.426%","0"
10/09/2013,"1.398%","1.444%","1.393%","1.429%","0"
10/08/2013,"1.396%","1.439%","1.385%","1.426%","0"
10/07/2013,"1.391%","1.413%","1.370%","1.403%","0"
10/04/2013,"1.364%","1.422%","1.360%","1.416%","0"
10/03/2013,"1.377%","1.414%","1.343%","1.359%","0"
10/02/2013,"1.438%","1.579%","1.367%","1.386%","0"
10/01/2013,"1.388%","1.435%","1.383%","1.434%","0"
09/30/2013,"1.365%","1.427%","1.364%","1.383%","0"
09/27/2013,"1.433%","1.456%","1.388%","1.404%","0"
09/26/2013,"1.425%","1.458%","1.409%","1.442%","0"
09/25/2013,"1.429%","1.439%","1.380%","1.424%","0"
09/24/2013,"1.452%","1.457%","1.406%","1.428%","0"
09/23/2013,"1.479%","1.508%","1.447%","1.454%","0"
09/20/2013,"1.488%","1.516%","1.456%","1.485%","0"
09/19/2013,"1.415%","1.625%","1.382%","1.493%","0"
09/18/2013,"1.604%","1.675%","1.410%","1.429%","0"
09/17/2013,"1.627%","1.634%","1.591%","1.614%","0"
09/16/2013,"1.698%","1.701%","1.556%","1.629%","0"
09/13/2013,"1.719%","1.770%","1.691%","1.696%","0"
09/12/2013,"1.713%","1.718%","1.665%","1.718%","0"
09/11/2013,"1.772%","1.777%","1.701%","1.711%","0"
09/10/2013,"1.721%","1.782%","1.716%","1.770%","0"
09/09/2013,"1.764%","1.774%","1.692%","1.722%","0"
09/06/2013,"1.846%","1.867%","1.687%","1.762%","0"
09/05/2013,"1.751%","1.859%","1.738%","1.854%","0"
09/04/2013,"1.682%","1.758%","1.674%","1.750%","0"
09/03/2013,"1.698%","1.743%","1.656%","1.684%","0"
08/30/2013,"1.616%","1.651%","1.590%","1.651%","0"
08/29/2013,"1.621%","1.677%","1.595%","1.613%","0"
08/28/2013,"1.527%","1.604%","1.519%","1.604%","0"
08/27/2013,"1.598%","1.610%","1.514%","1.520%","0"
08/26/2013,"1.630%","1.642%","1.583%","1.590%","0"
08/23/2013,"1.688%","1.727%","1.608%","1.625%","0"
08/22/2013,"1.646%","1.706%","1.636%","1.681%","0"
08/21/2013,"1.550%","1.649%","1.535%","1.648%","0"
08/20/2013,"1.601%","1.609%","1.535%","1.548%","0"
08/19/2013,"1.574%","1.628%","1.571%","1.614%","0"
08/16/2013,"1.521%","1.611%","1.515%","1.569%","0"
08/15/2013,"1.464%","1.576%","1.457%","1.528%","0"
08/14/2013,"1.480%","1.488%","1.445%","1.482%","0"
08/13/2013,"1.391%","1.488%","1.386%","1.486%","0"
08/12/2013,"1.354%","1.393%","1.341%","1.390%","0"
08/09/2013,"1.368%","1.380%","1.349%","1.355%","0"
08/08/2013,"1.368%","1.383%","1.346%","1.369%","0"
08/07/2013,"1.383%","1.393%","1.359%","1.370%","0"
08/06/2013,"1.385%","1.408%","1.370%","1.391%","0"
08/05/2013,"1.362%","1.409%","1.356%","1.390%","0"
08/02/2013,"1.494%","1.527%","1.330%","1.364%","0"
08/01/2013,"1.383%","1.504%","1.378%","1.492%","0"
07/31/2013,"1.383%","1.489%","1.378%","1.382%","0"
07/30/2013,"1.396%","1.403%","1.396%","1.396%","0"
07/29/2013,"1.364%","1.398%","1.351%","1.393%","0"
07/26/2013,"1.380%","1.393%","1.359%","1.375%","0"
07/25/2013,"1.411%","1.451%","1.375%","1.381%","0"
07/24/2013,"1.316%","1.409%","1.313%","1.409%","0"
07/23/2013,"1.301%","1.341%","1.295%","1.311%","0"
07/22/2013,"1.296%","1.316%","1.277%","1.293%","0"
07/19/2013,"1.328%","1.342%","1.295%","1.301%","0"
07/18/2013,"1.310%","1.350%","1.287%","1.329%","0"
07/17/2013,"1.377%","1.396%","1.287%","1.311%","0"
07/16/2013,"1.382%","1.395%","1.352%","1.375%","0"
07/15/2013,"1.429%","1.460%","1.373%","1.373%","0"
07/12/2013,"1.391%","1.437%","1.349%","1.422%","0"
07/11/2013,"1.403%","1.431%","1.382%","1.393%","0"
07/10/2013,"1.501%","1.534%","1.457%","1.458%","0"
07/09/2013,"1.513%","1.529%","1.476%","1.493%","0"
07/08/2013,"1.628%","1.636%","1.499%","1.503%","0"
07/05/2013,"1.427%","1.614%","1.424%","1.611%","0"
07/03/2013,"1.378%","1.419%","1.328%","1.419%","0"
07/02/2013,"1.388%","1.401%","1.357%","1.380%","0"
07/01/2013,"1.408%","1.450%","1.372%","1.380%","0"
06/28/2013,"1.382%","1.451%","1.349%","1.398%","0"
06/27/2013,"1.446%","1.461%","1.377%","1.383%","0"
06/26/2013,"1.502%","1.505%","1.394%","1.425%","0"
06/25/2013,"1.428%","1.502%","1.380%","1.492%","0"
06/24/2013,"1.434%","1.557%","1.415%","1.450%","0"
06/21/2013,"1.293%","1.441%","1.272%","1.431%","0"
06/20/2013,"1.276%","1.354%","1.258%","1.310%","0"
06/19/2013,"1.057%","1.281%","1.041%","1.253%","0"
06/18/2013,"1.060%","1.094%","1.046%","1.062%","0"
06/17/2013,"1.031%","1.063%","1.005%","1.062%","0"
06/14/2013,"1.052%","1.057%","1.003%","1.034%","0"
06/13/2013,"1.145%","1.145%","1.050%","1.062%","0"
06/12/2013,"1.110%","1.154%","1.092%","1.148%","0"
06/11/2013,"1.128%","1.205%","1.101%","1.112%","0"
06/10/2013,"1.086%","1.143%","1.076%","1.126%","0"
06/07/2013,"1.003%","1.104%","0.981%","1.102%","0"
06/06/2013,"1.023%","1.050%","0.968%","1.013%","0"
06/05/2013,"1.061%","1.061%","1.006%","1.026%","0"
06/04/2013,"1.027%","1.066%","1.015%","1.063%","0"
06/03/2013,"1.045%","1.077%","0.981%","1.034%","0"
05/31/2013,"1.011%","1.092%","0.970%","1.024%","0"
05/30/2013,"1.015%","1.047%","0.998%","1.015%","0"
05/29/2013,"1.025%","1.091%","0.828%","1.013%","0"
05/28/2013,"0.903%","1.028%","0.901%","1.018%","0"
05/24/2013,"0.900%","0.906%","0.875%","0.893%","0"
05/23/2013,"0.915%","0.931%","0.849%","0.898%","0"
05/22/2013,"0.819%","0.907%","0.782%","0.904%","0"
05/21/2013,"0.835%","0.866%","0.816%","0.824%","0"
05/20/2013,"0.837%","0.851%","0.812%","0.843%","0"
05/17/2013,"0.796%","0.843%","0.769%","0.837%","0"
05/16/2013,"0.830%","0.844%","0.772%","0.796%","0"
05/15/2013,"0.864%","0.867%","0.818%","0.830%","0"
05/14/2013,"0.817%","0.865%","0.807%","0.864%","0"
05/13/2013,"0.823%","0.846%","0.804%","0.825%","0"
05/10/2013,"0.755%","0.834%","0.728%","0.823%","0"
05/09/2013,"0.747%","0.757%","0.726%","0.755%","0"
05/08/2013,"0.748%","0.761%","0.736%","0.747%","0"
05/07/2013,"0.740%","0.761%","0.727%","0.748%","0"
05/06/2013,"0.731%","0.755%","0.719%","0.740%","0"
05/03/2013,"0.652%","0.742%","0.644%","0.731%","0"
05/02/2013,"0.657%","0.673%","0.643%","0.652%","0"
05/01/2013,"0.679%","0.682%","0.643%","0.657%","0"
04/30/2013,"0.678%","0.684%","0.652%","0.681%","0"
04/29/2013,"0.686%","0.689%","0.670%","0.678%","0"
04/26/2013,"0.716%","0.716%","0.679%","0.686%","0"
04/25/2013,"0.714%","0.732%","0.705%","0.716%","0"
04/24/2013,"0.700%","0.714%","0.682%","0.714%","0"
04/23/2013,"0.694%","0.703%","0.658%","0.700%","0"
04/22/2013,"0.708%","0.726%","0.684%","0.694%","0"
04/19/2013,"0.695%","0.716%","0.694%","0.708%","0"
04/18/2013,"0.697%","0.708%","0.686%","0.695%","0"
04/17/2013,"0.703%","0.711%","0.675%","0.697%","0"
04/16/2013,"0.679%","0.716%","0.675%","0.703%","0"
04/15/2013,"0.689%","0.705%","0.675%","0.679%","0"
04/12/2013,"0.728%","0.732%","0.686%","0.689%","0"
04/11/2013,"0.740%","0.750%","0.713%","0.728%","0"
04/10/2013,"0.700%","0.742%","0.692%","0.736%","0"
04/09/2013,"0.704%","0.716%","0.686%","0.700%","0"
04/08/2013,"0.691%","0.710%","0.676%","0.707%","0"
04/05/2013,"0.696%","0.716%","0.659%","0.691%","0"
04/04/2013,"0.726%","0.740%","0.685%","0.696%","0"
04/03/2013,"0.771%","0.787%","0.720%","0.726%","0"
04/02/2013,"0.753%","0.779%","0.747%","0.771%","0"
04/01/2013,"0.768%","0.792%","0.750%","0.753%","0"
03/28/2013,"0.758%","0.780%","0.737%","0.768%","0"
03/27/2013,"0.776%","0.783%","0.723%","0.758%","0"
03/26/2013,"0.791%","0.817%","0.775%","0.776%","0"
03/25/2013,"0.801%","0.831%","0.778%","0.791%","0"
03/22/2013,"0.783%","0.812%","0.775%","0.801%","0"
03/21/2013,"0.815%","0.815%","0.784%","0.789%","0"
03/20/2013,"0.781%","0.817%","0.775%","0.815%","0"
03/19/2013,"0.810%","0.821%","0.766%","0.781%","0"
03/18/2013,"0.836%","0.836%","0.762%","0.810%","0"
03/15/2013,"0.878%","0.890%","0.828%","0.836%","0"
03/14/2013,"0.881%","0.913%","0.871%","0.878%","0"
03/13/2013,"0.868%","0.900%","0.854%","0.881%","0"
03/12/2013,"0.899%","0.908%","0.866%","0.868%","0"
03/11/2013,"0.892%","0.907%","0.880%","0.899%","0"
03/08/2013,"0.853%","0.924%","0.847%","0.892%","0"
03/07/2013,"0.802%","0.861%","0.790%","0.860%","0"
03/06/2013,"0.774%","0.813%","0.771%","0.806%","0"
03/05/2013,"0.757%","0.787%","0.750%","0.781%","0"
03/04/2013,"0.744%","0.766%","0.731%","0.762%","0"
03/01/2013,"0.765%","0.770%","0.739%","0.744%","0"
02/28/2013,"0.781%","0.789%","0.760%","0.765%","0"
02/27/2013,"0.771%","0.790%","0.758%","0.788%","0"
02/26/2013,"0.769%","0.784%","0.740%","0.784%","0"
02/25/2013,"0.832%","0.853%","0.760%","0.761%","0"
02/22/2013,"0.841%","0.853%","0.824%","0.832%","0"
02/21/2013,"0.863%","0.873%","0.823%","0.842%","0"
02/20/2013,"0.883%","0.902%","0.860%","0.865%","0"
02/19/2013,"0.866%","0.892%","0.854%","0.892%","0"
02/15/2013,"0.855%","0.894%","0.842%","0.865%","0"
02/14/2013,"0.910%","0.915%","0.854%","0.858%","0"
02/13/2013,"0.844%","0.913%","0.844%","0.910%","0"
02/12/2013,"0.850%","0.878%","0.834%","0.865%","0"
02/11/2013,"0.834%","0.857%","0.817%","0.854%","0"
02/08/2013,"0.834%","0.862%","0.810%","0.834%","0"
02/07/2013,"0.839%","0.860%","0.814%","0.831%","0"
02/06/2013,"0.870%","0.873%","0.834%","0.838%","0"
02/05/2013,"0.841%","0.884%","0.833%","0.868%","0"
02/04/2013,"0.892%","0.921%","0.826%","0.838%","0"
02/01/2013,"0.891%","0.907%","0.819%","0.892%","0"
01/31/2013,"0.870%","0.897%","0.855%","0.881%","0"
01/30/2013,"0.885%","0.920%","0.872%","0.878%","0"
01/29/2013,"0.862%","0.899%","0.753%","0.899%","0"
01/28/2013,"0.854%","0.903%","0.841%","0.865%","0"
01/25/2013,"0.769%","0.859%","0.763%","0.854%","0"
01/24/2013,"0.739%","0.787%","0.727%","0.769%","0"
01/23/2013,"0.763%","0.763%","0.739%","0.748%","0"
01/22/2013,"0.777%","0.790%","0.748%","0.763%","0"
