Date,Open,High,Low,Close,Volume
08/30/2019,"1.401%","1.434%","1.382%","1.391%","0"
08/29/2019,"1.383%","1.422%","1.344%","1.401%","0"
08/28/2019,"1.379%","1.399%","1.355%","1.383%","0"
08/27/2019,"1.419%","1.422%","1.376%","1.379%","0"
08/26/2019,"1.416%","1.438%","1.328%","1.419%","0"
08/23/2019,"1.496%","1.543%","1.383%","1.416%","0"
08/22/2019,"1.480%","1.516%","1.444%","1.496%","0"
08/21/2019,"1.426%","1.482%","1.426%","1.480%","0"
08/20/2019,"1.479%","1.479%","1.405%","1.426%","0"
08/19/2019,"1.422%","1.485%","1.422%","1.479%","0"
08/16/2019,"1.422%","1.472%","1.401%","1.422%","0"
08/15/2019,"1.489%","1.510%","1.382%","1.422%","0"
08/14/2019,"1.586%","1.586%","1.473%","1.489%","0"
08/13/2019,"1.493%","1.591%","1.467%","1.586%","0"
08/12/2019,"1.578%","1.578%","1.476%","1.493%","0"
08/09/2019,"1.542%","1.581%","1.511%","1.578%","0"
08/08/2019,"1.549%","1.593%","1.519%","1.542%","0"
08/07/2019,"1.521%","1.552%","1.412%","1.549%","0"
08/06/2019,"1.526%","1.581%","1.476%","1.521%","0"
08/05/2019,"1.658%","1.673%","1.525%","1.526%","0"
08/02/2019,"1.683%","1.712%","1.630%","1.658%","0"
08/01/2019,"1.826%","1.875%","1.657%","1.683%","0"
07/31/2019,"1.845%","1.910%","1.801%","1.826%","0"
07/30/2019,"1.849%","1.857%","1.821%","1.845%","0"
07/29/2019,"1.849%","1.850%","1.826%","1.849%","0"
07/26/2019,"1.858%","1.885%","1.839%","1.849%","0"
07/25/2019,"1.815%","1.868%","1.786%","1.858%","0"
07/24/2019,"1.836%","1.836%","1.792%","1.815%","0"
07/23/2019,"1.805%","1.838%","1.795%","1.836%","0"
07/22/2019,"1.816%","1.835%","1.775%","1.805%","0"
07/19/2019,"1.763%","1.835%","1.763%","1.816%","0"
07/18/2019,"1.816%","1.841%","1.760%","1.763%","0"
07/17/2019,"1.868%","1.881%","1.806%","1.816%","0"
07/16/2019,"1.846%","1.899%","1.838%","1.868%","0"
07/15/2019,"1.873%","1.889%","1.838%","1.846%","0"
07/12/2019,"1.892%","1.901%","1.854%","1.873%","0"
07/11/2019,"1.826%","1.902%","1.801%","1.892%","0"
07/10/2019,"1.882%","1.921%","1.814%","1.826%","0"
07/09/2019,"1.857%","1.889%","1.838%","1.882%","0"
07/08/2019,"1.834%","1.861%","1.804%","1.857%","0"
07/05/2019,"1.732%","1.864%","1.722%","1.834%","0"
07/03/2019,"1.743%","1.748%","1.709%","1.732%","0"
07/02/2019,"1.793%","1.793%","1.740%","1.743%","0"
07/01/2019,"1.768%","1.816%","1.763%","1.793%","0"
06/28/2019,"1.773%","1.789%","1.748%","1.768%","0"
06/27/2019,"1.799%","1.835%","1.755%","1.773%","0"
06/26/2019,"1.728%","1.807%","1.728%","1.799%","0"
06/25/2019,"1.748%","1.762%","1.705%","1.728%","0"
06/24/2019,"1.784%","1.805%","1.743%","1.748%","0"
06/21/2019,"1.779%","1.819%","1.751%","1.784%","0"
06/20/2019,"1.756%","1.803%","1.704%","1.779%","0"
06/19/2019,"1.831%","1.879%","1.755%","1.756%","0"
06/18/2019,"1.857%","1.861%","1.776%","1.831%","0"
06/17/2019,"1.831%","1.877%","1.831%","1.857%","0"
06/14/2019,"1.833%","1.866%","1.796%","1.831%","0"
06/13/2019,"1.873%","1.884%","1.815%","1.833%","0"
06/12/2019,"1.917%","1.919%","1.861%","1.873%","0"
06/11/2019,"1.924%","1.944%","1.904%","1.917%","0"
06/10/2019,"1.855%","1.924%","1.855%","1.924%","0"
06/07/2019,"1.886%","1.899%","1.789%","1.855%","0"
06/06/2019,"1.880%","1.903%","1.835%","1.886%","0"
06/05/2019,"1.896%","1.904%","1.796%","1.880%","0"
06/04/2019,"1.832%","1.924%","1.832%","1.896%","0"
06/03/2019,"1.908%","1.916%","1.819%","1.832%","0"
05/31/2019,"2.023%","2.023%","1.896%","1.908%","0"
05/30/2019,"2.074%","2.101%","2.013%","2.023%","0"
05/29/2019,"2.074%","2.074%","2.002%","2.074%","0"
05/28/2019,"2.121%","2.127%","2.062%","2.074%","0"
05/27/2019,"2.121%","2.121%","2.121%","2.121%","0"
05/24/2019,"2.119%","2.141%","2.097%","2.121%","0"
05/23/2019,"2.181%","2.188%","2.079%","2.119%","0"
05/22/2019,"2.230%","2.235%","2.176%","2.181%","0"
05/21/2019,"2.210%","2.242%","2.196%","2.230%","0"
05/20/2019,"2.178%","2.213%","2.164%","2.210%","0"
05/17/2019,"2.173%","2.200%","2.136%","2.178%","0"
05/16/2019,"2.151%","2.198%","2.130%","2.173%","0"
05/15/2019,"2.195%","2.201%","2.126%","2.151%","0"
05/14/2019,"2.186%","2.208%","2.173%","2.195%","0"
05/13/2019,"2.270%","2.270%","2.167%","2.186%","0"
05/10/2019,"2.245%","2.277%","2.217%","2.270%","0"
05/09/2019,"2.288%","2.288%","2.217%","2.245%","0"
05/08/2019,"2.263%","2.295%","2.228%","2.288%","0"
05/07/2019,"2.277%","2.300%","2.250%","2.263%","0"
05/06/2019,"2.335%","2.335%","2.265%","2.277%","0"
05/03/2019,"2.349%","2.385%","2.313%","2.335%","0"
05/02/2019,"2.302%","2.357%","2.300%","2.348%","0"
05/01/2019,"2.283%","2.317%","2.215%","2.305%","0"
04/30/2019,"2.313%","2.337%","2.273%","2.282%","0"
04/29/2019,"2.290%","2.328%","2.287%","2.315%","0"
04/26/2019,"2.333%","2.338%","2.278%","2.292%","0"
04/25/2019,"2.316%","2.336%","2.305%","2.330%","0"
04/24/2019,"2.361%","2.366%","2.298%","2.314%","0"
04/23/2019,"2.385%","2.395%","2.344%","2.363%","0"
04/22/2019,"2.393%","2.393%","2.393%","2.393%","0"
04/18/2019,"2.402%","2.405%","2.352%","2.371%","0"
04/17/2019,"2.404%","2.432%","2.387%","2.409%","0"
04/16/2019,"2.370%","2.413%","2.362%","2.406%","0"
04/15/2019,"2.374%","2.394%","2.360%","2.374%","0"
04/12/2019,"2.309%","2.385%","2.304%","2.384%","0"
04/11/2019,"2.279%","2.317%","2.274%","2.309%","0"
04/10/2019,"2.306%","2.316%","2.260%","2.269%","0"
04/09/2019,"2.324%","2.339%","2.287%","2.311%","0"
04/08/2019,"2.317%","2.332%","2.294%","2.326%","0"
04/05/2019,"2.319%","2.352%","2.292%","2.304%","0"
04/04/2019,"2.325%","2.332%","2.292%","2.319%","0"
04/03/2019,"2.285%","2.337%","2.280%","2.330%","0"
04/02/2019,"2.313%","2.315%","2.271%","2.287%","0"
04/01/2019,"2.261%","2.317%","2.251%","2.313%","0"
03/29/2019,"2.213%","2.256%","2.211%","2.235%","0"
03/28/2019,"2.178%","2.210%","2.138%","2.198%","0"
03/27/2019,"2.200%","2.217%","2.115%","2.161%","0"
03/26/2019,"2.187%","2.240%","2.180%","2.207%","0"
03/25/2019,"2.252%","2.274%","2.160%","2.185%","0"
03/22/2019,"2.340%","2.345%","2.222%","2.240%","0"
03/21/2019,"2.329%","2.353%","2.299%","2.343%","0"
03/20/2019,"2.425%","2.431%","2.316%","2.333%","0"
03/19/2019,"2.410%","2.437%","2.398%","2.432%","0"
03/18/2019,"2.404%","2.420%","2.388%","2.412%","0"
03/15/2019,"2.424%","2.439%","2.383%","2.393%","0"
03/14/2019,"2.429%","2.446%","2.414%","2.435%","0"
03/13/2019,"2.409%","2.435%","2.407%","2.434%","0"
03/12/2019,"2.467%","2.478%","2.400%","2.412%","0"
03/11/2019,"2.434%","2.452%","2.422%","2.444%","0"
03/08/2019,"2.444%","2.451%","2.402%","2.437%","0"
03/07/2019,"2.492%","2.499%","2.435%","2.447%","0"
03/06/2019,"2.526%","2.535%","2.486%","2.501%","0"
03/05/2019,"2.533%","2.563%","2.521%","2.529%","0"
03/04/2019,"2.570%","2.571%","2.519%","2.531%","0"
03/01/2019,"2.517%","2.565%","2.511%","2.553%","0"
02/28/2019,"2.477%","2.529%","2.455%","2.516%","0"
02/27/2019,"2.445%","2.497%","2.435%","2.484%","0"
02/26/2019,"2.465%","2.477%","2.435%","2.447%","0"
02/25/2019,"2.483%","2.502%","2.471%","2.471%","0"
02/22/2019,"2.508%","2.527%","2.451%","2.468%","0"
02/21/2019,"2.471%","2.520%","2.464%","2.512%","0"
02/20/2019,"2.463%","2.480%","2.451%","2.469%","0"
02/19/2019,"2.502%","2.505%","2.454%","2.458%","0"
02/15/2019,"2.470%","2.508%","2.463%","2.491%","0"
02/14/2019,"2.518%","2.539%","2.454%","2.473%","0"
02/13/2019,"2.502%","2.537%","2.492%","2.524%","0"
02/12/2019,"2.466%","2.507%","2.463%","2.498%","0"
02/11/2019,"2.450%","2.485%","2.446%","2.475%","0"
02/08/2019,"2.463%","2.466%","2.424%","2.446%","0"
02/07/2019,"2.502%","2.505%","2.453%","2.468%","0"
02/06/2019,"2.513%","2.518%","2.483%","2.505%","0"
02/05/2019,"2.530%","2.550%","2.498%","2.512%","0"
02/04/2019,"2.517%","2.544%","2.503%","2.537%","0"
02/01/2019,"2.451%","2.520%","2.433%","2.500%","0"
01/31/2019,"2.493%","2.497%","2.422%","2.440%","0"
01/30/2019,"2.542%","2.572%","2.480%","2.487%","0"
01/29/2019,"2.577%","2.582%","2.537%","2.544%","0"
01/28/2019,"2.591%","2.611%","2.567%","2.579%","0"
01/25/2019,"2.554%","2.598%","2.549%","2.596%","0"
01/24/2019,"2.576%","2.589%","2.530%","2.545%","0"
01/23/2019,"2.574%","2.610%","2.567%","2.583%","0"
01/22/2019,"2.605%","2.606%","2.557%","2.579%","0"
