"time","OSESX SMALL CAP GR","volume"
"2005-05-26 02:00","365.15","0"
"2005-05-27 02:00","368.94","0"
"2005-05-30 02:00","371.6","0"
"2005-05-31 02:00","372.72","0"
"2005-06-01 02:00","376.05","0"
"2005-06-02 02:00","377.48","0"
"2005-06-03 02:00","380.07","0"
"2005-06-06 02:00","381.3","0"
"2005-06-07 02:00","384.63","0"
"2005-06-08 02:00","386.48","0"
"2005-06-09 02:00","391.44","0"
"2005-06-10 02:00","396.73","0"
"2005-06-13 02:00","395.59","0"
"2005-06-14 02:00","399.35","0"
"2005-06-15 02:00","398.94","0"
"2005-06-16 02:00","400.97","0"
"2005-06-17 02:00","403.5","0"
"2005-06-20 02:00","412.33","0"
"2005-06-21 02:00","415.56","0"
"2005-06-22 02:00","415.49","0"
"2005-06-23 02:00","420.35","0"
"2005-06-24 02:00","425.41","0"
"2005-06-27 02:00","418.18","0"
"2005-06-28 02:00","422.87","0"
"2005-06-29 02:00","424.65","0"
"2005-06-30 02:00","426.11","0"
"2005-07-01 02:00","426","0"
"2005-07-04 02:00","428.09","0"
"2005-07-05 02:00","428.75","0"
"2005-07-06 02:00","433.3","0"
"2005-07-07 02:00","425.65","0"
"2005-07-08 02:00","433","0"
"2005-07-11 02:00","436.01","0"
"2005-07-12 02:00","435.71","0"
"2005-07-13 02:00","438.58","0"
"2005-07-14 02:00","442.57","0"
"2005-07-15 02:00","440.84","0"
"2005-07-18 02:00","439.93","0"
"2005-07-19 02:00","439.23","0"
"2005-07-20 02:00","441.26","0"
"2005-07-21 02:00","439.58","0"
"2005-07-22 02:00","442.43","0"
"2005-07-25 02:00","446.14","0"
"2005-07-26 02:00","446.96","0"
"2005-07-27 02:00","447.05","0"
"2005-07-28 02:00","448.29","0"
"2005-07-29 02:00","452.84","0"
"2005-08-01 02:00","454.48","0"
"2005-08-02 02:00","457.36","0"
"2005-08-03 02:00","460.65","0"
"2005-08-04 02:00","463.75","0"
"2005-08-05 02:00","468.25","0"
"2005-08-08 02:00","472.49","0"
"2005-08-09 02:00","472.32","0"
"2005-08-10 02:00","477.95","0"
"2005-08-11 02:00","480.06","0"
"2005-08-12 02:00","481.41","0"
"2005-08-15 02:00","483.65","0"
"2005-08-16 02:00","476.03","0"
"2005-08-17 02:00","475.27","0"
"2005-08-18 02:00","478.13","0"
"2005-08-19 02:00","485.19","0"
"2005-08-22 02:00","490.99","0"
"2005-08-23 02:00","491.12","0"
"2005-08-24 02:00","485.15","0"
"2005-08-25 02:00","486.94","0"
"2005-08-26 02:00","493.56","0"
"2005-08-29 02:00","495.93","0"
"2005-08-30 02:00","500.2","0"
"2005-08-31 02:00","502.31","0"
"2005-09-01 02:00","503.91","0"
"2005-09-02 02:00","502.4","0"
"2005-09-05 02:00","502.85","0"
"2005-09-06 02:00","507.89","0"
"2005-09-07 02:00","507.15","0"
"2005-09-08 02:00","506.19","0"
"2005-09-09 02:00","506.74","0"
"2005-09-12 02:00","509.49","0"
"2005-09-13 02:00","501.94","0"
"2005-09-14 02:00","501.91","0"
"2005-09-15 02:00","503.29","0"
"2005-09-16 02:00","506.74","0"
"2005-09-19 02:00","512.62","0"
"2005-09-20 02:00","514.65","0"
"2005-09-21 02:00","515.59","0"
"2005-09-22 02:00","515.8","0"
"2005-09-23 02:00","513.22","0"
"2005-09-26 02:00","513.83","0"
"2005-09-27 02:00","513.8","0"
"2005-09-28 02:00","516.42","0"
"2005-09-29 02:00","517.6","0"
"2005-09-30 02:00","518.32","0"
"2005-10-03 02:00","520.4","0"
"2005-10-04 02:00","518.83","0"
"2005-10-05 02:00","513.24","0"
"2005-10-06 02:00","485.59","0"
"2005-10-07 02:00","485.29","0"
"2005-10-10 02:00","490.05","0"
"2005-10-11 02:00","489.56","0"
"2005-10-12 02:00","489.04","0"
"2005-10-13 02:00","470.74","0"
"2005-10-14 02:00","460.12","0"
"2005-10-17 02:00","467.77","0"
"2005-10-18 02:00","455.31","0"
"2005-10-19 02:00","433.16","0"
"2005-10-20 02:00","445.53","0"
"2005-10-21 02:00","444.54","0"
"2005-10-24 02:00","456.87","0"
"2005-10-25 02:00","460.46","0"
"2005-10-26 02:00","469.39","0"
"2005-10-27 02:00","463.14","0"
"2005-10-28 02:00","461.63","0"
"2005-10-31 01:00","470.39","0"
"2005-11-01 01:00","470.63","0"
"2005-11-02 01:00","472.55","0"
"2005-11-03 01:00","482.76","0"
"2005-11-04 01:00","484.21","0"
"2005-11-07 01:00","484.98","0"
"2005-11-08 01:00","481.05","0"
"2005-11-09 01:00","481.98","0"
"2005-11-10 01:00","480.63","0"
"2005-11-11 01:00","480.32","0"
"2005-11-14 01:00","476.46","0"
"2005-11-15 01:00","474.23","0"
"2005-11-16 01:00","470.59","0"
"2005-11-17 01:00","476.82","0"
"2005-11-18 01:00","475.95","0"
"2005-11-21 01:00","477.66","0"
"2005-11-22 01:00","483.56","0"
"2005-11-23 01:00","484.23","0"
"2005-11-24 01:00","483.75","0"
"2005-11-25 01:00","487.18","0"
"2005-11-28 01:00","488.62","0"
"2005-11-29 01:00","490.63","0"
"2005-11-30 01:00","494.81","0"
"2005-12-01 01:00","497.85","0"
"2005-12-02 01:00","500.33","0"
"2005-12-05 01:00","504.66","0"
"2005-12-06 01:00","505.73","0"
"2005-12-07 01:00","509.15","0"
"2005-12-08 01:00","513.3","0"
"2005-12-09 01:00","516.27","0"
"2005-12-12 01:00","517.1","0"
"2005-12-13 01:00","522","0"
"2005-12-14 01:00","524.28","0"
"2005-12-15 01:00","525.74","0"
"2005-12-16 01:00","523.95","0"
"2005-12-19 01:00","519.13","0"
"2005-12-20 01:00","520.43","0"
"2005-12-21 01:00","524.67","0"
"2005-12-22 01:00","530.7","0"
"2005-12-23 01:00","532.85","0"
"2005-12-27 01:00","538.02","0"
"2005-12-28 01:00","537.22","0"
"2005-12-29 01:00","540.5","0"
"2005-12-30 01:00","541.04","0"
"2006-01-02 01:00","546.18","0"
"2006-01-03 01:00","551.44","0"
"2006-01-04 01:00","553.72","0"
"2006-01-05 01:00","552.13","0"
"2006-01-06 01:00","556.37","0"
"2006-01-09 01:00","559.66","0"
"2006-01-10 01:00","553.63","0"
"2006-01-11 01:00","556.18","0"
"2006-01-12 01:00","560.49","0"
"2006-01-13 01:00","561.57","0"
"2006-01-16 01:00","564.23","0"
"2006-01-17 01:00","557.21","0"
"2006-01-18 01:00","543.43","0"
"2006-01-19 01:00","553.99","0"
"2006-01-20 01:00","558.66","0"
"2006-01-23 01:00","554.06","0"
"2006-01-24 01:00","556.76","0"
"2006-01-25 01:00","558.97","0"
"2006-01-26 01:00","560.09","0"
"2006-01-27 01:00","564.43","0"
"2006-01-30 01:00","567.05","0"
"2006-01-31 01:00","563.3","0"
"2006-02-01 01:00","569.69","0"
"2006-02-02 01:00","569.31","0"
"2006-02-03 01:00","568.02","0"
"2006-02-06 01:00","571.23","0"
"2006-02-07 01:00","566.23","0"
"2006-02-08 01:00","558.7","0"
"2006-02-09 01:00","569.53","0"
"2006-02-10 01:00","569.58","0"
"2006-02-13 01:00","567.34","0"
"2006-02-14 01:00","559.6","0"
"2006-02-15 01:00","561.83","0"
"2006-02-16 01:00","563.89","0"
"2006-02-17 01:00","567.32","0"
"2006-02-20 01:00","574.06","0"
"2006-02-21 01:00","576.81","0"
"2006-02-22 01:00","575.96","0"
"2006-02-23 01:00","577.09","0"
"2006-02-24 01:00","582.44","0"
"2006-02-27 01:00","585.08","0"
"2006-02-28 01:00","581.16","0"
"2006-03-01 01:00","584.53","0"
"2006-03-02 01:00","590.22","0"
"2006-03-03 01:00","600.51","0"
"2006-03-06 01:00","600.89","0"
"2006-03-07 01:00","601.23","0"
"2006-03-08 01:00","592.88","0"
"2006-03-09 01:00","600.27","0"
"2006-03-10 01:00","603.58","0"
"2006-03-13 01:00","604.17","0"
"2006-03-14 01:00","604.79","0"
"2006-03-15 01:00","612.45","0"
"2006-03-16 01:00","612.68","0"
"2006-03-17 01:00","614.75","0"
"2006-03-20 01:00","618.26","0"
"2006-03-21 01:00","615.37","0"
"2006-03-22 01:00","622.37","0"
"2006-03-23 01:00","629.37","0"
"2006-03-24 01:00","633.13","0"
"2006-03-27 02:00","638.74","0"
"2006-03-28 02:00","642.22","0"
"2006-03-29 02:00","642.84","0"
"2006-03-30 02:00","650.06","0"
"2006-03-31 02:00","647.53","0"
"2006-04-03 02:00","655.52","0"
"2006-04-04 02:00","650.93","0"
"2006-04-05 02:00","655.76","0"
"2006-04-06 02:00","657.63","0"
"2006-04-07 02:00","652.58","0"
"2006-04-10 02:00","651.81","0"
"2006-04-11 02:00","653.05","0"
"2006-04-12 02:00","653.88","0"
"2006-04-18 02:00","662.43","0"
"2006-04-19 02:00","663.34","0"
"2006-04-20 02:00","668","0"
"2006-04-21 02:00","673.45","0"
"2006-04-24 02:00","677.66","0"
"2006-04-25 02:00","678.05","0"
"2006-04-26 02:00","674.46","0"
"2006-04-27 02:00","654.6","0"
"2006-04-28 02:00","658.96","0"
"2006-05-02 02:00","668.15","0"
"2006-05-03 02:00","669.75","0"
"2006-05-04 02:00","678.42","0"
"2006-05-05 02:00","683.62","0"
"2006-05-08 02:00","679.11","0"
"2006-05-09 02:00","682.29","0"
"2006-05-10 02:00","684.07","0"
"2006-05-11 02:00","692.28","0"
"2006-05-12 02:00","682.71","0"
"2006-05-15 02:00","648.2","0"
"2006-05-16 02:00","659.6","0"
"2006-05-18 02:00","623.83","0"
"2006-05-19 02:00","620.47","0"
"2006-05-22 02:00","582.68","0"
"2006-05-23 02:00","616.97","0"
"2006-05-24 02:00","615.09","0"
"2006-05-26 02:00","629.85","0"
"2006-05-29 02:00","643.71","0"
"2006-05-30 02:00","631.6","0"
"2006-05-31 02:00","646.13","0"
"2006-06-01 02:00","646.64","0"
"2006-06-02 02:00","653.08","0"
"2006-06-06 02:00","642.11","0"
"2006-06-07 02:00","637.88","0"
"2006-06-08 02:00","612.66","0"
"2006-06-09 02:00","622.16","0"
"2006-06-12 02:00","609.26","0"
"2006-06-13 02:00","581.12","0"
"2006-06-14 02:00","583.86","0"
"2006-06-15 02:00","611.44","0"
"2006-06-16 02:00","609.44","0"
"2006-06-19 02:00","614.62","0"
"2006-06-20 02:00","614.58","0"
"2006-06-21 02:00","623.01","0"
"2006-06-22 02:00","622.26","0"
"2006-06-23 02:00","634.43","0"
"2006-06-26 02:00","637.35","0"
"2006-06-27 02:00","637.86","0"
"2006-06-28 02:00","635.1","0"
"2006-06-29 02:00","632.41","0"
"2006-06-30 02:00","637.23","0"
"2006-07-03 02:00","644.68","0"
"2006-07-04 02:00","642.25","0"
"2006-07-05 02:00","637.39","0"
"2006-07-06 02:00","641.19","0"
"2006-07-07 02:00","641.63","0"
"2006-07-10 02:00","638.52","0"
"2006-07-11 02:00","637.45","0"
"2006-07-12 02:00","639.58","0"
"2006-07-13 02:00","632.61","0"
"2006-07-14 02:00","628.18","0"
"2006-07-17 02:00","617.53","0"
"2006-07-18 02:00","610.73","0"
"2006-07-19 02:00","613.97","0"
"2006-07-20 02:00","618.58","0"
"2006-07-21 02:00","612.94","0"
"2006-07-24 02:00","610.92","0"
"2006-07-25 02:00","617.73","0"
"2006-07-26 02:00","618.96","0"
"2006-07-27 02:00","626.76","0"
"2006-07-28 02:00","625.52","0"
"2006-07-31 02:00","632.29","0"
"2006-08-01 02:00","632.53","0"
"2006-08-02 02:00","641.56","0"
"2006-08-03 02:00","638.41","0"
"2006-08-04 02:00","640.73","0"
"2006-08-07 02:00","640.21","0"
"2006-08-08 02:00","641.09","0"
"2006-08-09 02:00","640.75","0"
"2006-08-10 02:00","634.22","0"
"2006-08-11 02:00","637.47","0"
"2006-08-14 02:00","632.91","0"
"2006-08-15 02:00","634.25","0"
"2006-08-16 02:00","639.2","0"
"2006-08-17 02:00","636.21","0"
"2006-08-18 02:00","642.2","0"
"2006-08-21 02:00","646.79","0"
"2006-08-22 02:00","644.6","0"
"2006-08-23 02:00","649.96","0"
"2006-08-24 02:00","651.18","0"
"2006-08-25 02:00","654.76","0"
"2006-08-28 02:00","652.72","0"
"2006-08-29 02:00","655.41","0"
"2006-08-30 02:00","662.93","0"
"2006-08-31 02:00","662.52","0"
"2006-09-01 02:00","665.43","0"
"2006-09-04 02:00","667.99","0"
"2006-09-05 02:00","672.71","0"
"2006-09-06 02:00","669","0"
"2006-09-07 02:00","664.41","0"
"2006-09-08 02:00","666.86","0"
"2006-09-11 02:00","649.09","0"
"2006-09-12 02:00","649.49","0"
"2006-09-13 02:00","656.38","0"
"2006-09-14 02:00","657.89","0"
"2006-09-15 02:00","657.09","0"
"2006-09-18 02:00","660.77","0"
"2006-09-19 02:00","663.3","0"
"2006-09-20 02:00","659.96","0"
"2006-09-21 02:00","651.35","0"
"2006-09-22 02:00","651.16","0"
"2006-09-25 02:00","635.31","0"
"2006-09-26 02:00","641.78","0"
"2006-09-27 02:00","651.67","0"
"2006-09-28 02:00","653.5","0"
"2006-09-29 02:00","658.41","0"
"2006-10-02 02:00","654.8","0"
"2006-10-03 02:00","646.75","0"
"2006-10-04 02:00","647.18","0"
"2006-10-05 02:00","652.56","0"
"2006-10-06 02:00","658.21","0"
"2006-10-09 02:00","661.32","0"
"2006-10-10 02:00","665","0"
"2006-10-11 02:00","663.91","0"
"2006-10-12 02:00","668.76","0"
"2006-10-13 02:00","674.92","0"
"2006-10-16 02:00","678.32","0"
"2006-10-17 02:00","679.38","0"
"2006-10-18 02:00","682.89","0"
"2006-10-19 02:00","684.44","0"
"2006-10-20 02:00","686.91","0"
"2006-10-23 02:00","687.54","0"
"2006-10-24 02:00","690.23","0"
"2006-10-25 02:00","692.76","0"
"2006-10-26 02:00","695.77","0"
"2006-10-27 02:00","699.34","0"
"2006-10-30 01:00","695.14","0"
"2006-10-31 01:00","699.53","0"
"2006-11-01 01:00","700.56","0"
"2006-11-02 01:00","698.27","0"
"2006-11-03 01:00","704.2","0"
"2006-11-06 01:00","708.58","0"
"2006-11-07 01:00","706.54","0"
"2006-11-08 01:00","705.98","0"
"2006-11-09 01:00","711.88","0"
"2006-11-10 01:00","710.3","0"
"2006-11-13 01:00","710.56","0"
"2006-11-14 01:00","713.54","0"
"2006-11-15 01:00","718.89","0"
"2006-11-16 01:00","725.72","0"
"2006-11-17 01:00","716.24","0"
"2006-11-20 01:00","715.9","0"
"2006-11-21 01:00","720.66","0"
"2006-11-22 01:00","720.03","0"
"2006-11-23 01:00","718.01","0"
"2006-11-24 01:00","717.67","0"
"2006-11-27 01:00","715.54","0"
"2006-11-28 01:00","706.83","0"
"2006-11-29 01:00","715.2","0"
"2006-11-30 01:00","718.59","0"
"2006-12-01 01:00","721.47","0"
"2006-12-04 01:00","722.72","0"
"2006-12-05 01:00","725.33","0"
"2006-12-06 01:00","726.05","0"
"2006-12-07 01:00","726.49","0"
"2006-12-08 01:00","728.36","0"
"2006-12-11 01:00","731.65","0"
"2006-12-12 01:00","730.08","0"
"2006-12-13 01:00","734.89","0"
"2006-12-14 01:00","740.35","0"
"2006-12-15 01:00","745.57","0"
"2006-12-18 01:00","748.56","0"
"2006-12-19 01:00","741.99","0"
"2006-12-20 01:00","749.87","0"
"2006-12-21 01:00","750.35","0"
"2006-12-22 01:00","754.93","0"
"2006-12-27 01:00","762","0"
"2006-12-28 01:00","764.65","0"
"2006-12-29 01:00","771.18","0"
"2007-01-02 01:00","781.01","0"
"2007-01-03 01:00","777.15","0"
"2007-01-04 01:00","763.79","0"
"2007-01-05 01:00","762.59","0"
"2007-01-08 01:00","766.59","0"
"2007-01-09 01:00","761.43","0"
"2007-01-10 01:00","754.55","0"
"2007-01-11 01:00","760.17","0"
"2007-01-12 01:00","762.48","0"
"2007-01-15 01:00","771.35","0"
"2007-01-16 01:00","768.25","0"
"2007-01-17 01:00","768.24","0"
"2007-01-18 01:00","771.78","0"
"2007-01-19 01:00","774.13","0"
"2007-01-22 01:00","778.93","0"
"2007-01-23 01:00","778.75","0"
"2007-01-24 01:00","783.17","0"
"2007-01-25 01:00","783.2","0"
"2007-01-26 01:00","781.69","0"
"2007-01-29 01:00","784.44","0"
"2007-01-30 01:00","781.74","0"
"2007-01-31 01:00","782.24","0"
"2007-02-01 01:00","788.87","0"
"2007-02-02 01:00","791.9","0"
"2007-02-05 01:00","800.4","0"
"2007-02-06 01:00","802.17","0"
"2007-02-07 01:00","801.89","0"
"2007-02-08 01:00","797.98","0"
"2007-02-09 01:00","806.74","0"
"2007-02-12 01:00","803.21","0"
"2007-02-13 01:00","803.58","0"
"2007-02-14 01:00","805.24","0"
"2007-02-15 01:00","800.06","0"
"2007-02-16 01:00","796.68","0"
"2007-02-19 01:00","797.66","0"
"2007-02-20 01:00","794.42","0"
"2007-02-21 01:00","798.11","0"
"2007-02-22 01:00","798.7","0"
"2007-02-23 01:00","797.24","0"
"2007-02-26 01:00","805.12","0"
"2007-02-27 01:00","780.73","0"
"2007-02-28 01:00","771.02","0"
"2007-03-01 01:00","758.06","0"
"2007-03-02 01:00","763.68","0"
"2007-03-05 01:00","747.57","0"
"2007-03-06 01:00","756.62","0"
"2007-03-07 01:00","759.87","0"
"2007-03-08 01:00","775.68","0"
"2007-03-09 01:00","774.35","0"
"2007-03-12 01:00","771.18","0"
"2007-03-13 01:00","772.17","0"
"2007-03-14 01:00","759.17","0"
"2007-03-15 01:00","764.16","0"
"2007-03-16 01:00","763.01","0"
"2007-03-19 01:00","774.78","0"
"2007-03-20 01:00","777.98","0"
"2007-03-21 01:00","785.53","0"
"2007-03-22 01:00","788.96","0"
"2007-03-23 01:00","793.85","0"
"2007-03-26 02:00","791.95","0"
"2007-03-27 02:00","788.4","0"
"2007-03-28 02:00","789.74","0"
"2007-03-29 02:00","793.18","0"
"2007-03-30 02:00","795.45","0"
"2007-04-02 02:00","794.34","0"
"2007-04-03 02:00","800.07","0"
"2007-04-04 02:00","801.8","0"
"2007-04-10 02:00","807.02","0"
"2007-04-11 02:00","809.4","0"
"2007-04-12 02:00","809.25","0"
"2007-04-13 02:00","815.93","0"
"2007-04-16 02:00","818.54","0"
"2007-04-17 02:00","821.05","0"
"2007-04-18 02:00","816.33","0"
"2007-04-19 02:00","814.74","0"
"2007-04-20 02:00","823.32","0"
"2007-04-23 02:00","829.64","0"
"2007-04-24 02:00","825.8","0"
"2007-04-25 02:00","829.07","0"
"2007-04-26 02:00","829.03","0"
"2007-04-27 02:00","829.46","0"
"2007-04-30 02:00","833.19","0"
"2007-05-02 02:00","838.7","0"
"2007-05-03 02:00","835.31","0"
"2007-05-04 02:00","839.68","0"
"2007-05-07 02:00","838.12","0"
"2007-05-08 02:00","821.33","0"
"2007-05-09 02:00","831.52","0"
"2007-05-10 02:00","836.03","0"
"2007-05-11 02:00","831.75","0"
"2007-05-14 02:00","836.56","0"
"2007-05-15 02:00","835.33","0"
"2007-05-16 02:00","836.34","0"
"2007-05-18 02:00","845.07","0"
"2007-05-21 02:00","849.27","0"
"2007-05-22 02:00","849.52","0"
"2007-05-23 02:00","852.89","0"
"2007-05-24 02:00","852.59","0"
"2007-05-25 02:00","849.95","0"
"2007-05-29 02:00","851.44","0"
"2007-05-30 02:00","853.33","0"
"2007-05-31 02:00","863.01","0"
"2007-06-01 02:00","867.26","0"
"2007-06-04 02:00","869.9","0"
"2007-06-05 02:00","869.54","0"
"2007-06-06 02:00","857.4","0"
"2007-06-07 02:00","853.99","0"
"2007-06-08 02:00","848.29","0"
"2007-06-11 02:00","856.16","0"
"2007-06-12 02:00","856.54","0"
"2007-06-13 02:00","858.52","0"
"2007-06-14 02:00","871.51","0"
"2007-06-15 02:00","879.59","0"
"2007-06-18 02:00","882.26","0"
"2007-06-19 02:00","882.81","0"
"2007-06-20 02:00","888.95","0"
"2007-06-21 02:00","885.95","0"
"2007-06-22 02:00","889.01","0"
"2007-06-25 02:00","887.08","0"
"2007-06-26 02:00","886","0"
"2007-06-27 02:00","877.08","0"
"2007-06-28 02:00","885.28","0"
"2007-06-29 02:00","893.96","0"
"2007-07-02 02:00","894.17","0"
"2007-07-03 02:00","894.33","0"
"2007-07-04 02:00","895","0"
"2007-07-05 02:00","893.15","0"
"2007-07-06 02:00","892.63","0"
"2007-07-09 02:00","895.46","0"
"2007-07-10 02:00","893.69","0"
"2007-07-11 02:00","892.87","0"
"2007-07-12 02:00","899.5","0"
"2007-07-13 02:00","901.19","0"
"2007-07-16 02:00","906.35","0"
"2007-07-17 02:00","905.5","0"
"2007-07-18 02:00","906.09","0"
"2007-07-19 02:00","918.43","0"
"2007-07-20 02:00","917.55","0"
"2007-07-23 02:00","918.67","0"
"2007-07-24 02:00","911.15","0"
"2007-07-25 02:00","910.1","0"
"2007-07-26 02:00","895.59","0"
"2007-07-27 02:00","883","0"
"2007-07-30 02:00","887.87","0"
"2007-07-31 02:00","901.15","0"
"2007-08-01 02:00","886.38","0"
"2007-08-02 02:00","886.69","0"
"2007-08-03 02:00","880.18","0"
"2007-08-06 02:00","864.31","0"
"2007-08-07 02:00","869.13","0"
"2007-08-08 02:00","879.07","0"
"2007-08-09 02:00","866.82","0"
"2007-08-10 02:00","847.38","0"
"2007-08-13 02:00","859.82","0"
"2007-08-14 02:00","864.48","0"
"2007-08-15 02:00","850.06","0"
"2007-08-16 02:00","822.48","0"
"2007-08-17 02:00","830.45","0"
"2007-08-20 02:00","839.69","0"
"2007-08-21 02:00","830.68","0"
"2007-08-22 02:00","835.87","0"
"2007-08-23 02:00","844.49","0"
"2007-08-24 02:00","847.14","0"
"2007-08-27 02:00","848.95","0"
"2007-08-28 02:00","837.31","0"
"2007-08-29 02:00","840.58","0"
"2007-08-30 02:00","845.6","0"
"2007-08-31 02:00","859.95","0"
"2007-09-03 02:00","867.61","0"
"2007-09-04 02:00","869.98","0"
"2007-09-05 02:00","862.83","0"
"2007-09-06 02:00","865.7","0"
"2007-09-07 02:00","857.35","0"
"2007-09-10 02:00","848.39","0"
"2007-09-11 02:00","848.1","0"
"2007-09-12 02:00","844.3","0"
"2007-09-13 02:00","841.32","0"
"2007-09-14 02:00","838.01","0"
"2007-09-17 02:00","835.85","0"
"2007-09-18 02:00","834.75","0"
"2007-09-19 02:00","843.43","0"
"2007-09-20 02:00","841.74","0"
"2007-09-21 02:00","846.1","0"
"2007-09-24 02:00","847.75","0"
"2007-09-25 02:00","844.75","0"
"2007-09-26 02:00","846.73","0"
"2007-09-27 02:00","849.42","0"
"2007-09-28 02:00","856.94","0"
"2007-10-01 02:00","855.66","0"
"2007-10-02 02:00","854.03","0"
"2007-10-03 02:00","846.93","0"
"2007-10-04 02:00","846.56","0"
"2007-10-05 02:00","849.51","0"
"2007-10-08 02:00","854.29","0"
"2007-10-09 02:00","854.93","0"
"2007-10-10 02:00","860.82","0"
"2007-10-11 02:00","867.7","0"
"2007-10-12 02:00","868.69","0"
"2007-10-15 02:00","874.32","0"
"2007-10-16 02:00","868.71","0"
"2007-10-17 02:00","872","0"
"2007-10-18 02:00","866.09","0"
"2007-10-19 02:00","868.03","0"
"2007-10-22 02:00","859.39","0"
"2007-10-23 02:00","872.46","0"
"2007-10-24 02:00","872.07","0"
"2007-10-25 02:00","874.78","0"
"2007-10-26 02:00","876.52","0"
"2007-10-29 01:00","881.57","0"
"2007-10-30 01:00","875.59","0"
"2007-10-31 01:00","881.73","0"
"2007-11-01 01:00","877.56","0"
"2007-11-02 01:00","878.42","0"
"2007-11-05 01:00","875.58","0"
"2007-11-06 01:00","884.28","0"
"2007-11-07 01:00","884.41","0"
"2007-11-08 01:00","878.01","0"
"2007-11-09 01:00","868.28","0"
"2007-11-12 01:00","857.58","0"
"2007-11-13 01:00","854.47","0"
"2007-11-14 01:00","858.02","0"
"2007-11-15 01:00","847.41","0"
"2007-11-16 01:00","837.86","0"
"2007-11-19 01:00","816.45","0"
"2007-11-20 01:00","819.48","0"
"2007-11-21 01:00","800.96","0"
"2007-11-22 01:00","800.7","0"
"2007-11-23 01:00","803.79","0"
"2007-11-26 01:00","808.55","0"
"2007-11-27 01:00","796.66","0"
"2007-11-28 01:00","806.49","0"
"2007-11-29 01:00","806.6","0"
"2007-11-30 01:00","820.36","0"
"2007-12-03 01:00","817.8","0"
"2007-12-04 01:00","806.63","0"
"2007-12-05 01:00","810.64","0"
"2007-12-06 01:00","808.06","0"
"2007-12-07 01:00","809.94","0"
"2007-12-10 01:00","812.07","0"
"2007-12-11 01:00","815.03","0"
"2007-12-12 01:00","816.81","0"
"2007-12-13 01:00","814.02","0"
"2007-12-14 01:00","818.22","0"
"2007-12-17 01:00","805.19","0"
"2007-12-18 01:00","804.13","0"
"2007-12-19 01:00","799.16","0"
"2007-12-20 01:00","803.28","0"
"2007-12-21 01:00","814.21","0"
"2007-12-27 01:00","824.25","0"
"2007-12-28 01:00","834.77","0"
"2008-01-02 01:00","834.54","0"
"2008-01-03 01:00","830.88","0"
"2008-01-04 01:00","821.07","0"
"2008-01-07 01:00","810.83","0"
"2008-01-08 01:00","820.47","0"
"2008-01-09 01:00","805.46","0"
"2008-01-10 01:00","785.65","0"
"2008-01-11 01:00","778.3","0"
"2008-01-14 01:00","777.05","0"
"2008-01-15 01:00","758.37","0"
"2008-01-16 01:00","737.32","0"
"2008-01-17 01:00","739.71","0"
"2008-01-18 01:00","739.53","0"
"2008-01-21 01:00","702.22","0"
"2008-01-22 01:00","700.37","0"
"2008-01-23 01:00","699.18","0"
"2008-01-24 01:00","716.9","0"
"2008-01-25 01:00","733.36","0"
"2008-01-28 01:00","724.92","0"
"2008-01-29 01:00","737.02","0"
"2008-01-30 01:00","734.21","0"
"2008-01-31 01:00","728.33","0"
"2008-02-01 01:00","728.23","0"
"2008-02-04 01:00","731.88","0"
"2008-02-05 01:00","726.95","0"
"2008-02-06 01:00","725.19","0"
"2008-02-07 01:00","716.55","0"
"2008-02-08 01:00","713.96","0"
"2008-02-11 01:00","718.7","0"
"2008-02-12 01:00","725.5","0"
"2008-02-13 01:00","725.89","0"
"2008-02-14 01:00","728.98","0"
"2008-02-15 01:00","730.83","0"
"2008-02-18 01:00","736.89","0"
"2008-02-19 01:00","739.69","0"
"2008-02-20 01:00","731.77","0"
"2008-02-21 01:00","738.02","0"
"2008-02-22 01:00","737.17","0"
"2008-02-25 01:00","738.34","0"
"2008-02-26 01:00","740.93","0"
"2008-02-27 01:00","747.29","0"
"2008-02-28 01:00","749.03","0"
"2008-02-29 01:00","749.15","0"
"2008-03-03 01:00","740.14","0"
"2008-03-04 01:00","739.42","0"
"2008-03-05 01:00","740.8","0"
"2008-03-06 01:00","735.39","0"
"2008-03-07 01:00","726.39","0"
"2008-03-10 01:00","713.88","0"
"2008-03-11 01:00","718.59","0"
"2008-03-12 01:00","718.57","0"
"2008-03-13 01:00","713.91","0"
"2008-03-14 01:00","718.05","0"
"2008-03-17 01:00","702.37","0"
"2008-03-18 01:00","698.62","0"
"2008-03-19 01:00","697.3","0"
"2008-03-25 01:00","704.53","0"
"2008-03-26 01:00","705.53","0"
"2008-03-27 01:00","711.24","0"
"2008-03-28 01:00","718.15","0"
"2008-03-31 02:00","716","0"
"2008-04-01 02:00","714.76","0"
"2008-04-02 02:00","715.33","0"
"2008-04-03 02:00","712.45","0"
"2008-04-04 02:00","714.68","0"
"2008-04-07 02:00","720.25","0"
"2008-04-08 02:00","715.71","0"
"2008-04-09 02:00","714.99","0"
"2008-04-10 02:00","711.99","0"
"2008-04-11 02:00","712.98","0"
"2008-04-14 02:00","705.09","0"
"2008-04-15 02:00","713.43","0"
"2008-04-16 02:00","718.24","0"
"2008-04-17 02:00","717.09","0"
"2008-04-18 02:00","723.37","0"
"2008-04-21 02:00","724.89","0"
"2008-04-22 02:00","729.25","0"
"2008-04-23 02:00","728.62","0"
"2008-04-24 02:00","724.05","0"
"2008-04-25 02:00","731.67","0"
