"time","OBOSX OIL SERV GR","volume"
"2005-10-21 02:00","36.4","0"
"2005-10-24 02:00","38.06","0"
"2005-10-25 02:00","39.15","0"
"2005-10-26 02:00","40.55","0"
"2005-10-27 02:00","38.85","0"
"2005-10-28 02:00","37.97","0"
"2005-10-31 01:00","39.46","0"
"2005-11-01 01:00","38.75","0"
"2005-11-02 01:00","39.32","0"
"2005-11-03 01:00","41.47","0"
"2005-11-04 01:00","41.72","0"
"2005-11-07 01:00","40.87","0"
"2005-11-08 01:00","39.95","0"
"2005-11-09 01:00","39.75","0"
"2005-11-10 01:00","38.52","0"
"2005-11-11 01:00","37.36","0"
"2005-11-14 01:00","38.3","0"
"2005-11-15 01:00","38.78","0"
"2005-11-16 01:00","38.01","0"
"2005-11-17 01:00","40.01","0"
"2005-11-18 01:00","39.86","0"
"2005-11-21 01:00","40.2","0"
"2005-11-22 01:00","41.58","0"
"2005-11-23 01:00","41.24","0"
"2005-11-24 01:00","41.46","0"
"2005-11-25 01:00","42.26","0"
"2005-11-28 01:00","41.85","0"
"2005-11-29 01:00","41.71","0"
"2005-11-30 01:00","42.43","0"
"2005-12-01 01:00","42.9","0"
"2005-12-02 01:00","44.61","0"
"2005-12-05 01:00","44.86","0"
"2005-12-06 01:00","44.77","0"
"2005-12-07 01:00","45.23","0"
"2005-12-08 01:00","45.32","0"
"2005-12-09 01:00","46","0"
"2005-12-12 01:00","45.69","0"
"2005-12-13 01:00","47.09","0"
"2005-12-14 01:00","46.96","0"
"2005-12-15 01:00","47.08","0"
"2005-12-16 01:00","46.93","0"
"2005-12-19 01:00","46.4","0"
"2005-12-20 01:00","46.83","0"
"2005-12-21 01:00","47.68","0"
"2005-12-22 01:00","48.54","0"
"2005-12-23 01:00","49","0"
"2005-12-27 01:00","48.59","0"
"2005-12-28 01:00","49","0"
"2005-12-29 01:00","49.06","0"
"2005-12-30 01:00","49.8","0"
"2006-01-02 01:00","50.2","0"
"2006-01-03 01:00","50.48","0"
"2006-01-04 01:00","50.87","0"
"2006-01-05 01:00","50.83","0"
"2006-01-06 01:00","50.81","0"
"2006-01-09 01:00","51.62","0"
"2006-01-10 01:00","51.05","0"
"2006-01-11 01:00","51.26","0"
"2006-01-12 01:00","52.28","0"
"2006-01-13 01:00","51.25","0"
"2006-01-16 01:00","51.57","0"
"2006-01-17 01:00","51.04","0"
"2006-01-18 01:00","50.05","0"
"2006-01-19 01:00","51.77","0"
"2006-01-20 01:00","53.04","0"
"2006-01-23 01:00","52.97","0"
"2006-01-24 01:00","53.37","0"
"2006-01-25 01:00","53.4","0"
"2006-01-26 01:00","53.42","0"
"2006-01-27 01:00","54.99","0"
"2006-01-30 01:00","55.57","0"
"2006-01-31 01:00","53.54","0"
"2006-02-01 01:00","54.19","0"
"2006-02-02 01:00","53.77","0"
"2006-02-03 01:00","53.22","0"
"2006-02-06 01:00","54.35","0"
"2006-02-07 01:00","53.7","0"
"2006-02-08 01:00","52.42","0"
"2006-02-09 01:00","54.55","0"
"2006-02-10 01:00","54.58","0"
"2006-02-13 01:00","54.44","0"
"2006-02-14 01:00","52.83","0"
"2006-02-15 01:00","53.57","0"
"2006-02-16 01:00","53.16","0"
"2006-02-17 01:00","54.42","0"
"2006-02-20 01:00","55.93","0"
"2006-02-21 01:00","56.62","0"
"2006-02-22 01:00","56.96","0"
"2006-02-23 01:00","57.57","0"
"2006-02-24 01:00","59.17","0"
"2006-02-27 01:00","59.24","0"
"2006-02-28 01:00","58.24","0"
"2006-03-01 01:00","59.65","0"
"2006-03-02 01:00","61.37","0"
"2006-03-03 01:00","61.35","0"
"2006-03-06 01:00","60.71","0"
"2006-03-07 01:00","59.34","0"
"2006-03-08 01:00","57.79","0"
"2006-03-09 01:00","58.3","0"
"2006-03-10 01:00","57.73","0"
"2006-03-13 01:00","58.55","0"
"2006-03-14 01:00","58.79","0"
"2006-03-15 01:00","60.18","0"
"2006-03-16 01:00","60.21","0"
"2006-03-17 01:00","60.27","0"
"2006-03-20 01:00","60.9","0"
"2006-03-21 01:00","59.32","0"
"2006-03-22 01:00","59.45","0"
"2006-03-23 01:00","59.65","0"
"2006-03-24 01:00","61.41","0"
"2006-03-27 02:00","62.6","0"
"2006-03-28 02:00","64.42","0"
"2006-03-29 02:00","64.89","0"
"2006-03-30 02:00","64.84","0"
"2006-03-31 02:00","64.26","0"
"2006-04-03 02:00","64.91","0"
"2006-04-04 02:00","63.89","0"
"2006-04-05 02:00","65.37","0"
"2006-04-06 02:00","67.21","0"
"2006-04-07 02:00","66.31","0"
"2006-04-10 02:00","67.19","0"
"2006-04-11 02:00","67.28","0"
"2006-04-12 02:00","66","0"
"2006-04-18 02:00","67.48","0"
"2006-04-19 02:00","68.56","0"
"2006-04-20 02:00","69.56","0"
"2006-04-21 02:00","72.13","0"
"2006-04-24 02:00","73.49","0"
"2006-04-25 02:00","73.37","0"
"2006-04-26 02:00","72.82","0"
"2006-04-27 02:00","69.42","0"
"2006-04-28 02:00","68.13","0"
"2006-05-02 02:00","70.04","0"
"2006-05-03 02:00","71.89","0"
"2006-05-04 02:00","74.77","0"
"2006-05-05 02:00","74.9","0"
"2006-05-08 02:00","74.51","0"
"2006-05-09 02:00","76.02","0"
"2006-05-10 02:00","75.69","0"
"2006-05-11 02:00","78.49","0"
"2006-05-12 02:00","76.39","0"
"2006-05-15 02:00","70.08","0"
"2006-05-16 02:00","69.53","0"
"2006-05-18 02:00","64.95","0"
"2006-05-19 02:00","64.35","0"
"2006-05-22 02:00","59.58","0"
"2006-05-23 02:00","65.31","0"
"2006-05-24 02:00","63.75","0"
"2006-05-26 02:00","67.9","0"
"2006-05-29 02:00","69.55","0"
"2006-05-30 02:00","67.19","0"
"2006-05-31 02:00","67.7","0"
"2006-06-01 02:00","68.43","0"
"2006-06-02 02:00","70.76","0"
"2006-06-06 02:00","68.51","0"
"2006-06-07 02:00","66.55","0"
"2006-06-08 02:00","61.48","0"
"2006-06-09 02:00","62.43","0"
"2006-06-12 02:00","60.41","0"
"2006-06-13 02:00","57.38","0"
"2006-06-14 02:00","56.83","0"
"2006-06-15 02:00","61.87","0"
"2006-06-16 02:00","61.34","0"
"2006-06-19 02:00","60.99","0"
"2006-06-20 02:00","59.79","0"
"2006-06-21 02:00","60.33","0"
"2006-06-22 02:00","61.61","0"
"2006-06-23 02:00","64.13","0"
"2006-06-26 02:00","64.73","0"
"2006-06-27 02:00","68.05","0"
"2006-06-28 02:00","67.15","0"
"2006-06-29 02:00","68.15","0"
"2006-06-30 02:00","69.33","0"
"2006-07-03 02:00","71.65","0"
"2006-07-04 02:00","72.13","0"
"2006-07-05 02:00","69.02","0"
"2006-07-06 02:00","70.73","0"
"2006-07-07 02:00","71.05","0"
"2006-07-10 02:00","70.78","0"
"2006-07-11 02:00","70.87","0"
"2006-07-12 02:00","73.55","0"
"2006-07-13 02:00","72.15","0"
"2006-07-14 02:00","71.68","0"
"2006-07-17 02:00","69.45","0"
"2006-07-18 02:00","67.13","0"
"2006-07-19 02:00","68.07","0"
"2006-07-20 02:00","68.54","0"
"2006-07-21 02:00","65.31","0"
"2006-07-24 02:00","65.77","0"
"2006-07-25 02:00","69.35","0"
"2006-07-26 02:00","70.24","0"
"2006-07-27 02:00","70.08","0"
"2006-07-28 02:00","69.91","0"
"2006-07-31 02:00","70.44","0"
"2006-08-01 02:00","70.67","0"
"2006-08-02 02:00","72.11","0"
"2006-08-03 02:00","69.42","0"
"2006-08-04 02:00","68.89","0"
"2006-08-07 02:00","68.04","0"
"2006-08-08 02:00","67.61","0"
"2006-08-09 02:00","67.53","0"
"2006-08-10 02:00","66.3","0"
"2006-08-11 02:00","66.43","0"
"2006-08-14 02:00","65.67","0"
"2006-08-15 02:00","66.14","0"
"2006-08-16 02:00","68.29","0"
"2006-08-17 02:00","67.17","0"
"2006-08-18 02:00","67.92","0"
"2006-08-21 02:00","70.84","0"
"2006-08-22 02:00","71.05","0"
"2006-08-23 02:00","73.61","0"
"2006-08-24 02:00","72.77","0"
"2006-08-25 02:00","73.65","0"
"2006-08-28 02:00","73.18","0"
"2006-08-29 02:00","72.29","0"
"2006-08-30 02:00","73.58","0"
"2006-08-31 02:00","73.02","0"
"2006-09-01 02:00","75.01","0"
"2006-09-04 02:00","76.05","0"
"2006-09-05 02:00","77.75","0"
"2006-09-06 02:00","76.81","0"
"2006-09-07 02:00","75.91","0"
"2006-09-08 02:00","76.49","0"
"2006-09-11 02:00","71.37","0"
"2006-09-12 02:00","70.11","0"
"2006-09-13 02:00","71.94","0"
"2006-09-14 02:00","72.11","0"
"2006-09-15 02:00","71.24","0"
"2006-09-18 02:00","72.3","0"
"2006-09-19 02:00","72.94","0"
"2006-09-20 02:00","72.5","0"
"2006-09-21 02:00","70.09","0"
"2006-09-22 02:00","70.27","0"
"2006-09-25 02:00","66.15","0"
"2006-09-26 02:00","68.62","0"
"2006-09-27 02:00","69.85","0"
"2006-09-28 02:00","70.91","0"
"2006-09-29 02:00","71.64","0"
"2006-10-02 02:00","71.86","0"
"2006-10-03 02:00","69.15","0"
"2006-10-04 02:00","68.6","0"
"2006-10-05 02:00","70.64","0"
"2006-10-06 02:00","70.19","0"
"2006-10-09 02:00","71.49","0"
"2006-10-10 02:00","72.26","0"
"2006-10-11 02:00","72.16","0"
"2006-10-12 02:00","72.54","0"
"2006-10-13 02:00","74.24","0"
"2006-10-16 02:00","75.38","0"
"2006-10-17 02:00","74.95","0"
"2006-10-18 02:00","75.74","0"
"2006-10-19 02:00","77.25","0"
"2006-10-20 02:00","78.24","0"
"2006-10-23 02:00","77.59","0"
"2006-10-24 02:00","79.41","0"
"2006-10-25 02:00","79.6","0"
"2006-10-26 02:00","81.1","0"
"2006-10-27 02:00","79.54","0"
"2006-10-30 01:00","78.09","0"
"2006-10-31 01:00","79.26","0"
"2006-11-01 01:00","80.52","0"
"2006-11-02 01:00","80.04","0"
"2006-11-03 01:00","81.07","0"
"2006-11-06 01:00","83.29","0"
"2006-11-07 01:00","82.49","0"
"2006-11-08 01:00","82.5","0"
"2006-11-09 01:00","83.8","0"
"2006-11-10 01:00","83.2","0"
"2006-11-13 01:00","81.91","0"
"2006-11-14 01:00","83.23","0"
"2006-11-15 01:00","84.34","0"
"2006-11-16 01:00","85.18","0"
"2006-11-17 01:00","81.43","0"
"2006-11-20 01:00","82.61","0"
"2006-11-21 01:00","84.64","0"
"2006-11-22 01:00","84.33","0"
"2006-11-23 01:00","82.56","0"
"2006-11-24 01:00","83.83","0"
"2006-11-27 01:00","82.81","0"
"2006-11-28 01:00","81.29","0"
"2006-11-29 01:00","82.14","0"
"2006-11-30 01:00","82.83","0"
"2006-12-01 01:00","82.74","0"
"2006-12-04 01:00","82.61","0"
"2006-12-05 01:00","82.91","0"
"2006-12-06 01:00","83.04","0"
"2006-12-07 01:00","83.09","0"
"2006-12-08 01:00","84.21","0"
"2006-12-11 01:00","84.26","0"
"2006-12-12 01:00","84.12","0"
"2006-12-13 01:00","84.58","0"
"2006-12-14 01:00","85.95","0"
"2006-12-15 01:00","86.68","0"
"2006-12-18 01:00","86.69","0"
"2006-12-19 01:00","85.54","0"
"2006-12-20 01:00","86.23","0"
"2006-12-21 01:00","84.91","0"
"2006-12-22 01:00","85.43","0"
"2006-12-27 01:00","85.88","0"
"2006-12-28 01:00","85.99","0"
"2006-12-29 01:00","86.51","0"
"2007-01-02 01:00","88.31","0"
"2007-01-03 01:00","86.17","0"
"2007-01-04 01:00","81.68","0"
"2007-01-05 01:00","81.9","0"
"2007-01-08 01:00","83.17","0"
"2007-01-09 01:00","80.48","0"
"2007-01-10 01:00","79.44","0"
"2007-01-11 01:00","80.71","0"
"2007-01-12 01:00","79.99","0"
"2007-01-15 01:00","82.46","0"
"2007-01-16 01:00","81.31","0"
"2007-01-17 01:00","80.52","0"
"2007-01-18 01:00","81.17","0"
"2007-01-19 01:00","82.09","0"
"2007-01-22 01:00","84.3","0"
"2007-01-23 01:00","84.35","0"
"2007-01-24 01:00","85.35","0"
"2007-01-25 01:00","84.18","0"
"2007-01-26 01:00","84.46","0"
"2007-01-29 01:00","84.74","0"
"2007-01-30 01:00","84.34","0"
"2007-01-31 01:00","84.96","0"
"2007-02-01 01:00","86.21","0"
"2007-02-02 01:00","85.72","0"
"2007-02-05 01:00","85.62","0"
"2007-02-06 01:00","85.81","0"
"2007-02-07 01:00","85.95","0"
"2007-02-08 01:00","85.86","0"
"2007-02-09 01:00","87.44","0"
"2007-02-12 01:00","85.96","0"
"2007-02-13 01:00","85.66","0"
"2007-02-14 01:00","86.31","0"
"2007-02-15 01:00","85.01","0"
"2007-02-16 01:00","84.04","0"
"2007-02-19 01:00","84.29","0"
"2007-02-20 01:00","82.71","0"
"2007-02-21 01:00","82.76","0"
"2007-02-22 01:00","84.23","0"
"2007-02-23 01:00","85.11","0"
"2007-02-26 01:00","86.73","0"
"2007-02-27 01:00","82.74","0"
"2007-02-28 01:00","81.3","0"
"2007-03-01 01:00","80.88","0"
"2007-03-02 01:00","81.73","0"
"2007-03-05 01:00","79.73","0"
"2007-03-06 01:00","80.82","0"
"2007-03-07 01:00","80.36","0"
"2007-03-08 01:00","82.29","0"
"2007-03-09 01:00","81.7","0"
"2007-03-12 01:00","81.12","0"
"2007-03-13 01:00","81.3","0"
"2007-03-14 01:00","79.4","0"
"2007-03-15 01:00","80.51","0"
"2007-03-16 01:00","81.21","0"
"2007-03-19 01:00","83.01","0"
"2007-03-20 01:00","83.1","0"
"2007-03-21 01:00","84.19","0"
"2007-03-22 01:00","84.96","0"
"2007-03-23 01:00","85.57","0"
"2007-03-26 02:00","86.07","0"
"2007-03-27 02:00","85.29","0"
"2007-03-28 02:00","87.3","0"
"2007-03-29 02:00","87.72","0"
"2007-03-30 02:00","88.2","0"
"2007-04-02 02:00","87.81","0"
"2007-04-03 02:00","88.96","0"
"2007-04-04 02:00","89.04","0"
"2007-04-10 02:00","89.44","0"
"2007-04-11 02:00","88.31","0"
"2007-04-12 02:00","87.47","0"
"2007-04-13 02:00","88.18","0"
"2007-04-16 02:00","88.89","0"
"2007-04-17 02:00","88.31","0"
"2007-04-18 02:00","85.96","0"
"2007-04-19 02:00","85.6","0"
"2007-04-20 02:00","87.28","0"
"2007-04-23 02:00","88.06","0"
"2007-04-24 02:00","87.99","0"
"2007-04-25 02:00","89.13","0"
"2007-04-26 02:00","89.05","0"
"2007-04-27 02:00","88.64","0"
"2007-04-30 02:00","88.89","0"
"2007-05-02 02:00","90.74","0"
"2007-05-03 02:00","89.57","0"
"2007-05-04 02:00","90.97","0"
"2007-05-07 02:00","90.37","0"
"2007-05-08 02:00","87.4","0"
"2007-05-09 02:00","87.4","0"
"2007-05-10 02:00","87.03","0"
"2007-05-11 02:00","86.07","0"
"2007-05-14 02:00","86.44","0"
"2007-05-15 02:00","86.54","0"
"2007-05-16 02:00","86.6","0"
"2007-05-18 02:00","88.79","0"
"2007-05-21 02:00","90.15","0"
"2007-05-22 02:00","90.59","0"
"2007-05-23 02:00","91.33","0"
"2007-05-24 02:00","91.97","0"
"2007-05-25 02:00","91.09","0"
"2007-05-29 02:00","90.36","0"
"2007-05-30 02:00","89.87","0"
"2007-05-31 02:00","91.85","0"
"2007-06-01 02:00","92.82","0"
"2007-06-04 02:00","91.83","0"
"2007-06-05 02:00","91.75","0"
"2007-06-06 02:00","89.23","0"
"2007-06-07 02:00","89.19","0"
"2007-06-08 02:00","88.35","0"
"2007-06-11 02:00","89.68","0"
"2007-06-12 02:00","89.23","0"
"2007-06-13 02:00","88.95","0"
"2007-06-14 02:00","92.45","0"
"2007-06-15 02:00","94.19","0"
"2007-06-18 02:00","94.71","0"
"2007-06-19 02:00","94.67","0"
"2007-06-20 02:00","95.77","0"
"2007-06-21 02:00","94.7","0"
"2007-06-22 02:00","95.03","0"
"2007-06-25 02:00","93.84","0"
"2007-06-26 02:00","93.22","0"
"2007-06-27 02:00","91.09","0"
"2007-06-28 02:00","93.18","0"
"2007-06-29 02:00","93.86","0"
"2007-07-02 02:00","95.76","0"
"2007-07-03 02:00","96.63","0"
"2007-07-04 02:00","98.19","0"
"2007-07-05 02:00","98.58","0"
"2007-07-06 02:00","96.66","0"
"2007-07-09 02:00","97.36","0"
"2007-07-10 02:00","95.97","0"
"2007-07-11 02:00","97.37","0"
"2007-07-12 02:00","97.98","0"
"2007-07-13 02:00","98.25","0"
"2007-07-16 02:00","97.82","0"
"2007-07-17 02:00","98.26","0"
"2007-07-18 02:00","97.87","0"
"2007-07-19 02:00","99.36","0"
"2007-07-20 02:00","98.22","0"
"2007-07-23 02:00","99.67","0"
"2007-07-24 02:00","95.91","0"
"2007-07-25 02:00","95.4","0"
"2007-07-26 02:00","93.58","0"
"2007-07-27 02:00","91.6","0"
"2007-07-30 02:00","92.08","0"
"2007-07-31 02:00","93.77","0"
"2007-08-01 02:00","90.7","0"
"2007-08-02 02:00","92.51","0"
"2007-08-03 02:00","90.05","0"
"2007-08-06 02:00","87.44","0"
"2007-08-07 02:00","89.12","0"
"2007-08-08 02:00","92.58","0"
"2007-08-09 02:00","91.04","0"
"2007-08-10 02:00","88.28","0"
"2007-08-13 02:00","89.43","0"
"2007-08-14 02:00","89.21","0"
"2007-08-15 02:00","87.21","0"
"2007-08-16 02:00","83.18","0"
"2007-08-17 02:00","85.66","0"
"2007-08-20 02:00","86.66","0"
"2007-08-21 02:00","86.18","0"
"2007-08-22 02:00","87.27","0"
"2007-08-23 02:00","87.89","0"
"2007-08-24 02:00","87.71","0"
"2007-08-27 02:00","87.28","0"
"2007-08-28 02:00","84.92","0"
"2007-08-29 02:00","85.57","0"
"2007-08-30 02:00","87.37","0"
"2007-08-31 02:00","88.55","0"
"2007-09-03 02:00","89.64","0"
"2007-09-04 02:00","91.25","0"
"2007-09-05 02:00","90.51","0"
"2007-09-06 02:00","90.81","0"
"2007-09-07 02:00","88.73","0"
"2007-09-10 02:00","87.85","0"
"2007-09-11 02:00","89.21","0"
"2007-09-12 02:00","89.57","0"
"2007-09-13 02:00","91.01","0"
"2007-09-14 02:00","91.51","0"
"2007-09-17 02:00","90.31","0"
"2007-09-18 02:00","91.22","0"
"2007-09-19 02:00","95.93","0"
"2007-09-20 02:00","96.67","0"
"2007-09-21 02:00","97.36","0"
"2007-09-24 02:00","98.46","0"
"2007-09-25 02:00","96.96","0"
"2007-09-26 02:00","97.65","0"
"2007-09-27 02:00","97.54","0"
"2007-09-28 02:00","97.59","0"
"2007-10-01 02:00","98.52","0"
"2007-10-02 02:00","98.48","0"
"2007-10-03 02:00","96.01","0"
"2007-10-04 02:00","94.72","0"
"2007-10-05 02:00","95.75","0"
"2007-10-08 02:00","96.86","0"
"2007-10-09 02:00","96.18","0"
"2007-10-10 02:00","96.28","0"
"2007-10-11 02:00","98.36","0"
"2007-10-12 02:00","98.39","0"
"2007-10-15 02:00","99.56","0"
"2007-10-16 02:00","97.65","0"
"2007-10-17 02:00","99.12","0"
"2007-10-18 02:00","96.94","0"
"2007-10-19 02:00","95.61","0"
"2007-10-22 02:00","93.5","0"
"2007-10-23 02:00","97.12","0"
"2007-10-24 02:00","96.54","0"
"2007-10-25 02:00","98.1","0"
"2007-10-26 02:00","98.62","0"
"2007-10-29 01:00","98.85","0"
"2007-10-30 01:00","97.49","0"
"2007-10-31 01:00","98.67","0"
"2007-11-01 01:00","97.49","0"
"2007-11-02 01:00","96.68","0"
"2007-11-05 01:00","96.77","0"
"2007-11-06 01:00","98.97","0"
"2007-11-07 01:00","98.71","0"
"2007-11-08 01:00","98.62","0"
"2007-11-09 01:00","96.51","0"
"2007-11-12 01:00","93.76","0"
"2007-11-13 01:00","92.41","0"
"2007-11-14 01:00","94.23","0"
"2007-11-15 01:00","91.81","0"
"2007-11-16 01:00","89.47","0"
"2007-11-19 01:00","86.48","0"
"2007-11-20 01:00","88.35","0"
"2007-11-21 01:00","87.46","0"
"2007-11-22 01:00","86.54","0"
"2007-11-23 01:00","87.87","0"
"2007-11-26 01:00","90.28","0"
"2007-11-27 01:00","88.44","0"
"2007-11-28 01:00","90.89","0"
"2007-11-29 01:00","90.47","0"
"2007-11-30 01:00","88.4","0"
"2007-12-03 01:00","86.7","0"
"2007-12-04 01:00","84.59","0"
"2007-12-05 01:00","86.19","0"
"2007-12-06 01:00","85.6","0"
"2007-12-07 01:00","86.65","0"
"2007-12-10 01:00","87.68","0"
"2007-12-11 01:00","88.4","0"
"2007-12-12 01:00","89.18","0"
"2007-12-13 01:00","87.59","0"
"2007-12-14 01:00","88.35","0"
"2007-12-17 01:00","85.38","0"
"2007-12-18 01:00","85.98","0"
"2007-12-19 01:00","84.66","0"
"2007-12-20 01:00","85.09","0"
"2007-12-21 01:00","87.02","0"
"2007-12-27 01:00","87.89","0"
"2007-12-28 01:00","89.81","0"
"2008-01-02 01:00","91.1","0"
"2008-01-03 01:00","90.16","0"
"2008-01-04 01:00","88.62","0"
"2008-01-07 01:00","87.57","0"
"2008-01-08 01:00","90.19","0"
"2008-01-09 01:00","87.37","0"
"2008-01-10 01:00","85.04","0"
"2008-01-11 01:00","81.73","0"
"2008-01-14 01:00","81.76","0"
"2008-01-15 01:00","78.05","0"
"2008-01-16 01:00","75.02","0"
"2008-01-17 01:00","75.17","0"
"2008-01-18 01:00","73.72","0"
"2008-01-21 01:00","68.88","0"
"2008-01-22 01:00","71.45","0"
"2008-01-23 01:00","69.14","0"
"2008-01-24 01:00","72.35","0"
"2008-01-25 01:00","76.96","0"
"2008-01-28 01:00","74.64","0"
"2008-01-29 01:00","76","0"
"2008-01-30 01:00","75.52","0"
"2008-01-31 01:00","70.79","0"
"2008-02-01 01:00","72.42","0"
"2008-02-04 01:00","73.7","0"
"2008-02-05 01:00","73.87","0"
"2008-02-06 01:00","75.66","0"
"2008-02-07 01:00","74.06","0"
"2008-02-08 01:00","73.79","0"
"2008-02-11 01:00","73.65","0"
"2008-02-12 01:00","76.1","0"
"2008-02-13 01:00","77.06","0"
"2008-02-14 01:00","79.66","0"
"2008-02-15 01:00","79.24","0"
"2008-02-18 01:00","80.36","0"
"2008-02-19 01:00","81.4","0"
"2008-02-20 01:00","80.76","0"
"2008-02-21 01:00","83.91","0"
"2008-02-22 01:00","82.62","0"
"2008-02-25 01:00","83.29","0"
"2008-02-26 01:00","83.79","0"
"2008-02-27 01:00","85.96","0"
"2008-02-28 01:00","86.14","0"
"2008-02-29 01:00","83.87","0"
"2008-03-03 01:00","82.15","0"
"2008-03-04 01:00","82.6","0"
"2008-03-05 01:00","84.4","0"
"2008-03-06 01:00","83.63","0"
"2008-03-07 01:00","81.21","0"
"2008-03-10 01:00","79.23","0"
"2008-03-11 01:00","82.08","0"
"2008-03-12 01:00","82.1","0"
"2008-03-13 01:00","79.78","0"
"2008-03-14 01:00","80.09","0"
"2008-03-17 01:00","77.12","0"
"2008-03-18 01:00","77.73","0"
"2008-03-19 01:00","77.93","0"
"2008-03-25 01:00","78.01","0"
"2008-03-26 01:00","79.08","0"
"2008-03-27 01:00","80.53","0"
"2008-03-28 01:00","80.82","0"
"2008-03-31 02:00","81.47","0"
"2008-04-01 02:00","82.36","0"
"2008-04-02 02:00","82.85","0"
"2008-04-03 02:00","83.29","0"
"2008-04-04 02:00","84.25","0"
"2008-04-07 02:00","85.94","0"
"2008-04-08 02:00","84.62","0"
"2008-04-09 02:00","85.32","0"
"2008-04-10 02:00","86.42","0"
"2008-04-11 02:00","86.16","0"
"2008-04-14 02:00","86.11","0"
"2008-04-15 02:00","88.55","0"
"2008-04-16 02:00","88.52","0"
"2008-04-17 02:00","88.07","0"
"2008-04-18 02:00","88.18","0"
"2008-04-21 02:00","90.04","0"
"2008-04-22 02:00","92.08","0"
"2008-04-23 02:00","90.82","0"
"2008-04-24 02:00","89.22","0"
"2008-04-25 02:00","90.55","0"
"2008-04-28 02:00","93.26","0"
"2008-04-29 02:00","91.26","0"
"2008-04-30 02:00","92.2","0"
"2008-05-02 02:00","93.72","0"
"2008-05-05 02:00","93.97","0"
"2008-05-06 02:00","93.83","0"
"2008-05-07 02:00","96.51","0"
"2008-05-08 02:00","98.89","0"
"2008-05-09 02:00","96.71","0"
"2008-05-13 02:00","94.88","0"
"2008-05-14 02:00","97.34","0"
"2008-05-15 02:00","97.88","0"
"2008-05-16 02:00","101.04","0"
"2008-05-19 02:00","103.04","0"
"2008-05-20 02:00","99.92","0"
"2008-05-21 02:00","103.24","0"
"2008-05-22 02:00","105.16","0"
"2008-05-23 02:00","102.29","0"
"2008-05-26 02:00","99.36","0"
"2008-05-27 02:00","98.05","0"
"2008-05-28 02:00","97.53","0"
"2008-05-29 02:00","96.22","0"
"2008-05-30 02:00","99.04","0"
"2008-06-02 02:00","98.81","0"
"2008-06-03 02:00","100.4","0"
"2008-06-04 02:00","97.58","0"
"2008-06-05 02:00","96.63","0"
"2008-06-06 02:00","97.8","0"
"2008-06-09 02:00","96.73","0"
"2008-06-10 02:00","94.91","0"
"2008-06-11 02:00","92.42","0"
"2008-06-12 02:00","92.4","0"
"2008-06-13 02:00","93.67","0"
"2008-06-16 02:00","94.72","0"
"2008-06-17 02:00","95.97","0"
"2008-06-18 02:00","94.04","0"
"2008-06-19 02:00","95.26","0"
"2008-06-20 02:00","93.19","0"
"2008-06-23 02:00","91.61","0"
"2008-06-24 02:00","90.73","0"
"2008-06-25 02:00","91.29","0"
"2008-06-26 02:00","88.48","0"
"2008-06-27 02:00","88.29","0"
"2008-06-30 02:00","88.83","0"
"2008-07-01 02:00","87.71","0"
"2008-07-02 02:00","88.72","0"
"2008-07-03 02:00","85.18","0"
"2008-07-04 02:00","84.46","0"
"2008-07-07 02:00","86.23","0"
"2008-07-08 02:00","84.46","0"
"2008-07-09 02:00","84.58","0"
"2008-07-10 02:00","80.4","0"
"2008-07-11 02:00","81.09","0"
"2008-07-14 02:00","79.69","0"
"2008-07-15 02:00","75.83","0"
"2008-07-16 02:00","75.78","0"
"2008-07-17 02:00","79.66","0"
"2008-07-18 02:00","78.82","0"
"2008-07-21 02:00","79.26","0"
"2008-07-22 02:00","79.66","0"
"2008-07-23 02:00","79.77","0"
"2008-07-24 02:00","77.96","0"
"2008-07-25 02:00","76.77","0"
"2008-07-28 02:00","78.14","0"
"2008-07-29 02:00","78.66","0"
"2008-07-30 02:00","80.21","0"
"2008-07-31 02:00","83.85","0"
"2008-08-01 02:00","81.55","0"
"2008-08-04 02:00","79.74","0"
"2008-08-05 02:00","75.64","0"
"2008-08-06 02:00","77.82","0"
"2008-08-07 02:00","79.19","0"
"2008-08-08 02:00","79.05","0"
"2008-08-11 02:00","79.66","0"
"2008-08-12 02:00","78.06","0"
"2008-08-13 02:00","76.58","0"
"2008-08-14 02:00","77.94","0"
"2008-08-15 02:00","77.28","0"
"2008-08-18 02:00","79.61","0"
"2008-08-19 02:00","78.3","0"
"2008-08-20 02:00","79.69","0"
"2008-08-21 02:00","82.45","0"
"2008-08-22 02:00","82.74","0"
"2008-08-25 02:00","82.4","0"
"2008-08-26 02:00","81.47","0"
"2008-08-27 02:00","82.78","0"
"2008-08-28 02:00","84.88","0"
"2008-08-29 02:00","84.75","0"
"2008-09-01 02:00","81.5","0"
"2008-09-02 02:00","79.19","0"
"2008-09-03 02:00","76.85","0"
"2008-09-04 02:00","73.82","0"
"2008-09-05 02:00","71.19","0"
"2008-09-08 02:00","72.73","0"
"2008-09-09 02:00","66.72","0"
"2008-09-10 02:00","67.29","0"
"2008-09-11 02:00","66.91","0"
"2008-09-12 02:00","70.64","0"
"2008-09-15 02:00","66.23","0"
"2008-09-16 02:00","61.5","0"
"2008-09-17 02:00","60.62","0"
"2008-09-18 02:00","63.87","0"
"2008-09-19 02:00","70.98","0"
"2008-09-22 02:00","71.76","0"
"2008-09-23 02:00","70.25","0"
