"time","OSEFX MUTUAL F GR","volume"
"2003-11-18 01:00","163.68","0"
"2003-11-19 01:00","161.6","0"
"2003-11-20 01:00","161.8","0"
"2003-11-21 01:00","162.88","0"
"2003-11-24 01:00","165.4","0"
"2003-11-25 01:00","165.81","0"
"2003-11-26 01:00","165.36","0"
"2003-11-27 01:00","166.19","0"
"2003-11-28 01:00","165.99","0"
"2003-12-01 01:00","167.18","0"
"2003-12-02 01:00","167.98","0"
"2003-12-03 01:00","168.06","0"
"2003-12-04 01:00","167.38","0"
"2003-12-05 01:00","167.73","0"
"2003-12-08 01:00","167.45","0"
"2003-12-09 01:00","170.1","0"
"2003-12-10 01:00","169.41","0"
"2003-12-11 01:00","170.26","0"
"2003-12-12 01:00","169.92","0"
"2003-12-15 01:00","171.88","0"
"2003-12-16 01:00","170.95","0"
"2003-12-17 01:00","171.01","0"
"2003-12-18 01:00","173.26","0"
"2003-12-19 01:00","173.15","0"
"2003-12-22 01:00","173.33","0"
"2003-12-23 01:00","174.38","0"
"2003-12-29 01:00","175.64","0"
"2003-12-30 01:00","175.46","0"
"2004-01-02 01:00","177.93","0"
"2004-01-05 01:00","179.64","0"
"2004-01-06 01:00","181.71","0"
"2004-01-07 01:00","182.13","0"
"2004-01-08 01:00","183.13","0"
"2004-01-09 01:00","183.8","0"
"2004-01-12 01:00","185.5","0"
"2004-01-13 01:00","186.19","0"
"2004-01-14 01:00","187.76","0"
"2004-01-15 01:00","186.78","0"
"2004-01-16 01:00","189.23","0"
"2004-01-19 01:00","190.58","0"
"2004-01-20 01:00","191.47","0"
"2004-01-21 01:00","191.54","0"
"2004-01-22 01:00","193.47","0"
"2004-01-23 01:00","191.32","0"
"2004-01-26 01:00","190.7","0"
"2004-01-27 01:00","191.59","0"
"2004-01-28 01:00","189.3","0"
"2004-01-29 01:00","190.03","0"
"2004-01-30 01:00","190.24","0"
"2004-02-02 01:00","189.75","0"
"2004-02-03 01:00","188.89","0"
"2004-02-04 01:00","190.36","0"
"2004-02-05 01:00","190.5","0"
"2004-02-06 01:00","190.39","0"
"2004-02-09 01:00","192.82","0"
"2004-02-10 01:00","192.9","0"
"2004-02-11 01:00","194.57","0"
"2004-02-12 01:00","196.41","0"
"2004-02-13 01:00","194.18","0"
"2004-02-16 01:00","194.42","0"
"2004-02-17 01:00","196.12","0"
"2004-02-18 01:00","198.41","0"
"2004-02-19 01:00","202.26","0"
"2004-02-20 01:00","202.96","0"
"2004-02-23 01:00","204.56","0"
"2004-02-24 01:00","201.78","0"
"2004-02-25 01:00","202.51","0"
"2004-02-26 01:00","203.25","0"
"2004-02-27 01:00","205.55","0"
"2004-03-01 01:00","207.7","0"
"2004-03-02 01:00","209.01","0"
"2004-03-03 01:00","207.86","0"
"2004-03-04 01:00","208.46","0"
"2004-03-05 01:00","209.19","0"
"2004-03-08 01:00","210.69","0"
"2004-03-09 01:00","207.34","0"
"2004-03-10 01:00","205.37","0"
"2004-03-11 01:00","199.42","0"
"2004-03-12 01:00","199.61","0"
"2004-03-15 01:00","194.98","0"
"2004-03-16 01:00","195.66","0"
"2004-03-17 01:00","197.59","0"
"2004-03-18 01:00","197.17","0"
"2004-03-19 01:00","196.8","0"
"2004-03-22 01:00","190.86","0"
"2004-03-23 01:00","193.35","0"
"2004-03-24 01:00","193.16","0"
"2004-03-25 01:00","194.05","0"
"2004-03-26 01:00","194.76","0"
"2004-03-29 02:00","196.61","0"
"2004-03-30 02:00","193.45","0"
"2004-03-31 02:00","195.85","0"
"2004-04-01 02:00","195.76","0"
"2004-04-02 02:00","199.85","0"
"2004-04-05 02:00","201.87","0"
"2004-04-06 02:00","200.36","0"
"2004-04-07 02:00","202.11","0"
"2004-04-13 02:00","203.23","0"
"2004-04-14 02:00","200.25","0"
"2004-04-15 02:00","201.3","0"
"2004-04-16 02:00","200.91","0"
"2004-04-19 02:00","200.68","0"
"2004-04-20 02:00","202.37","0"
"2004-04-21 02:00","200.37","0"
"2004-04-22 02:00","199.15","0"
"2004-04-23 02:00","200.21","0"
"2004-04-26 02:00","200.42","0"
"2004-04-27 02:00","199.84","0"
"2004-04-28 02:00","196.61","0"
"2004-04-29 02:00","192.43","0"
"2004-04-30 02:00","190.9","0"
"2004-05-03 02:00","190.24","0"
"2004-05-04 02:00","191.71","0"
"2004-05-05 02:00","193.66","0"
"2004-05-06 02:00","192.55","0"
"2004-05-07 02:00","189.36","0"
"2004-05-10 02:00","183.48","0"
"2004-05-11 02:00","185.65","0"
"2004-05-12 02:00","185.1","0"
"2004-05-13 02:00","186.66","0"
"2004-05-14 02:00","187","0"
"2004-05-18 02:00","186.5","0"
"2004-05-19 02:00","188.3","0"
"2004-05-21 02:00","188.26","0"
"2004-05-24 02:00","190.47","0"
"2004-05-25 02:00","190.35","0"
"2004-05-26 02:00","191.78","0"
"2004-05-27 02:00","192.4","0"
"2004-05-28 02:00","193.04","0"
"2004-06-01 02:00","193.73","0"
"2004-06-02 02:00","194.28","0"
"2004-06-03 02:00","193.78","0"
"2004-06-04 02:00","194.37","0"
"2004-06-07 02:00","195.98","0"
"2004-06-08 02:00","197.6","0"
"2004-06-09 02:00","197.47","0"
"2004-06-10 02:00","197.08","0"
"2004-06-11 02:00","198.19","0"
"2004-06-14 02:00","197.08","0"
"2004-06-15 02:00","197.53","0"
"2004-06-16 02:00","198.98","0"
"2004-06-17 02:00","200.75","0"
"2004-06-18 02:00","203.61","0"
"2004-06-21 02:00","202.94","0"
"2004-06-22 02:00","202","0"
"2004-06-23 02:00","203.22","0"
"2004-06-24 02:00","204.58","0"
"2004-06-25 02:00","206.01","0"
"2004-06-28 02:00","205.73","0"
"2004-06-29 02:00","206.1","0"
"2004-06-30 02:00","206.78","0"
"2004-07-01 02:00","208.18","0"
"2004-07-02 02:00","205.73","0"
"2004-07-05 02:00","206.13","0"
"2004-07-06 02:00","206.47","0"
"2004-07-07 02:00","204.47","0"
"2004-07-08 02:00","204.21","0"
"2004-07-09 02:00","203.79","0"
"2004-07-12 02:00","202.89","0"
"2004-07-13 02:00","203.47","0"
"2004-07-14 02:00","202.2","0"
"2004-07-15 02:00","202.64","0"
"2004-07-16 02:00","202.37","0"
"2004-07-19 02:00","200.11","0"
"2004-07-20 02:00","199.81","0"
"2004-07-21 02:00","201.72","0"
"2004-07-22 02:00","199.94","0"
"2004-07-23 02:00","200.76","0"
"2004-07-26 02:00","199.74","0"
"2004-07-27 02:00","200.5","0"
"2004-07-28 02:00","201.96","0"
"2004-07-29 02:00","203.93","0"
"2004-07-30 02:00","203.55","0"
"2004-08-02 02:00","204.57","0"
"2004-08-03 02:00","205.79","0"
"2004-08-04 02:00","204.89","0"
"2004-08-05 02:00","202.82","0"
"2004-08-06 02:00","198.34","0"
"2004-08-09 02:00","196.52","0"
"2004-08-10 02:00","198.12","0"
"2004-08-11 02:00","195.92","0"
"2004-08-12 02:00","197.38","0"
"2004-08-13 02:00","198.91","0"
"2004-08-16 02:00","199.59","0"
"2004-08-17 02:00","201.57","0"
"2004-08-18 02:00","200.88","0"
"2004-08-19 02:00","202.27","0"
"2004-08-20 02:00","202.27","0"
"2004-08-23 02:00","204.44","0"
"2004-08-24 02:00","205.13","0"
"2004-08-25 02:00","205.48","0"
"2004-08-26 02:00","206.43","0"
"2004-08-27 02:00","206.86","0"
"2004-08-30 02:00","207.41","0"
"2004-08-31 02:00","205.99","0"
"2004-09-01 02:00","207.12","0"
"2004-09-02 02:00","209.65","0"
"2004-09-03 02:00","210.53","0"
"2004-09-06 02:00","210.89","0"
"2004-09-07 02:00","210.32","0"
"2004-09-08 02:00","209.63","0"
"2004-09-09 02:00","209.63","0"
"2004-09-10 02:00","210.27","0"
"2004-09-13 02:00","210.61","0"
"2004-09-14 02:00","211.1","0"
"2004-09-15 02:00","212.17","0"
"2004-09-16 02:00","214.47","0"
"2004-09-17 02:00","216.03","0"
"2004-09-20 02:00","215.13","0"
"2004-09-21 02:00","216.76","0"
"2004-09-22 02:00","216.92","0"
"2004-09-23 02:00","217.34","0"
"2004-09-24 02:00","219.25","0"
"2004-09-27 02:00","220.14","0"
"2004-09-28 02:00","220.57","0"
"2004-09-29 02:00","220.86","0"
"2004-09-30 02:00","221.31","0"
"2004-10-01 02:00","224.63","0"
"2004-10-04 02:00","228.22","0"
"2004-10-05 02:00","227.73","0"
"2004-10-06 02:00","227.16","0"
"2004-10-07 02:00","229.45","0"
"2004-10-08 02:00","228.69","0"
"2004-10-11 02:00","227.11","0"
"2004-10-12 02:00","224.2","0"
"2004-10-13 02:00","224.12","0"
"2004-10-14 02:00","220.43","0"
"2004-10-15 02:00","219.08","0"
"2004-10-18 02:00","221.22","0"
"2004-10-19 02:00","221.84","0"
"2004-10-20 02:00","218.15","0"
"2004-10-21 02:00","221.68","0"
"2004-10-22 02:00","223.37","0"
"2004-10-25 02:00","219.1","0"
"2004-10-26 02:00","216.8","0"
"2004-10-27 02:00","216.22","0"
"2004-10-28 02:00","215.56","0"
"2004-10-29 02:00","215.35","0"
"2004-11-01 01:00","217.21","0"
"2004-11-02 01:00","218.66","0"
"2004-11-03 01:00","221.02","0"
"2004-11-04 01:00","220.13","0"
"2004-11-05 01:00","223.2","0"
"2004-11-08 01:00","224.23","0"
"2004-11-09 01:00","224.38","0"
"2004-11-10 01:00","222.96","0"
"2004-11-11 01:00","223.69","0"
"2004-11-12 01:00","225.04","0"
"2004-11-15 01:00","225.54","0"
"2004-11-16 01:00","224.23","0"
"2004-11-17 01:00","227.07","0"
"2004-11-18 01:00","228.64","0"
"2004-11-19 01:00","230.79","0"
"2004-11-22 01:00","230.26","0"
"2004-11-23 01:00","233.05","0"
"2004-11-24 01:00","233.16","0"
"2004-11-25 01:00","235.23","0"
"2004-11-26 01:00","235.46","0"
"2004-11-29 01:00","237.27","0"
"2004-11-30 01:00","237.58","0"
"2004-12-01 01:00","239.15","0"
"2004-12-02 01:00","235.85","0"
"2004-12-03 01:00","233.64","0"
"2004-12-06 01:00","234.79","0"
"2004-12-07 01:00","237.11","0"
"2004-12-08 01:00","234.19","0"
"2004-12-09 01:00","234.67","0"
"2004-12-10 01:00","235.32","0"
"2004-12-13 01:00","234.89","0"
"2004-12-14 01:00","236.98","0"
"2004-12-15 01:00","238.09","0"
"2004-12-16 01:00","238.55","0"
"2004-12-17 01:00","237.3","0"
"2004-12-20 01:00","240.56","0"
"2004-12-21 01:00","242.78","0"
"2004-12-22 01:00","243.13","0"
"2004-12-23 01:00","243.8","0"
"2004-12-27 01:00","244.75","0"
"2004-12-28 01:00","243.44","0"
"2004-12-29 01:00","243.6","0"
"2004-12-30 01:00","243.83","0"
"2005-01-03 01:00","245.6","0"
"2005-01-04 01:00","244.63","0"
"2005-01-05 01:00","241.64","0"
"2005-01-06 01:00","242.77","0"
"2005-01-07 01:00","244.43","0"
"2005-01-10 01:00","246.31","0"
"2005-01-11 01:00","245.06","0"
"2005-01-12 01:00","244.05","0"
"2005-01-13 01:00","246.08","0"
"2005-01-14 01:00","248.03","0"
"2005-01-17 01:00","250.93","0"
"2005-01-18 01:00","251.21","0"
"2005-01-19 01:00","251.15","0"
"2005-01-20 01:00","248.02","0"
"2005-01-21 01:00","249.69","0"
"2005-01-24 01:00","248.36","0"
"2005-01-25 01:00","250.91","0"
"2005-01-26 01:00","250.64","0"
"2005-01-27 01:00","251","0"
"2005-01-28 01:00","250.71","0"
"2005-01-31 01:00","250.82","0"
"2005-02-01 01:00","253.09","0"
"2005-02-02 01:00","255.31","0"
"2005-02-03 01:00","255.87","0"
"2005-02-04 01:00","258.66","0"
"2005-02-07 01:00","262.07","0"
"2005-02-08 01:00","259.79","0"
"2005-02-09 01:00","260.04","0"
"2005-02-10 01:00","260.7","0"
"2005-02-11 01:00","262.15","0"
"2005-02-14 01:00","262.93","0"
"2005-02-15 01:00","264.28","0"
"2005-02-16 01:00","262.32","0"
"2005-02-17 01:00","263.87","0"
"2005-02-18 01:00","261.38","0"
"2005-02-21 01:00","262.53","0"
"2005-02-22 01:00","261.03","0"
"2005-02-23 01:00","261.01","0"
"2005-02-24 01:00","264.69","0"
"2005-02-25 01:00","266.94","0"
"2005-02-28 01:00","267.45","0"
"2005-03-01 01:00","267.57","0"
"2005-03-02 01:00","266.36","0"
"2005-03-03 01:00","269.17","0"
"2005-03-04 01:00","271.76","0"
"2005-03-07 01:00","271.28","0"
"2005-03-08 01:00","270.01","0"
"2005-03-09 01:00","268.99","0"
"2005-03-10 01:00","266.09","0"
"2005-03-11 01:00","267.01","0"
"2005-03-14 01:00","266.22","0"
"2005-03-15 01:00","267.39","0"
"2005-03-16 01:00","264.72","0"
"2005-03-17 01:00","268.29","0"
"2005-03-18 01:00","268.36","0"
"2005-03-21 01:00","267.62","0"
"2005-03-22 01:00","266.3","0"
"2005-03-23 01:00","263.11","0"
"2005-03-29 02:00","262.55","0"
"2005-03-30 02:00","259.89","0"
"2005-03-31 02:00","262.91","0"
"2005-04-01 02:00","265.43","0"
"2005-04-04 02:00","267.43","0"
"2005-04-05 02:00","267.77","0"
"2005-04-06 02:00","268.75","0"
"2005-04-07 02:00","270.58","0"
"2005-04-08 02:00","271.32","0"
"2005-04-11 02:00","269.59","0"
"2005-04-12 02:00","270.23","0"
"2005-04-13 02:00","271.07","0"
"2005-04-14 02:00","269.58","0"
"2005-04-15 02:00","263.75","0"
"2005-04-18 02:00","255.45","0"
"2005-04-19 02:00","257.41","0"
"2005-04-20 02:00","258","0"
"2005-04-21 02:00","258.3","0"
"2005-04-22 02:00","260.23","0"
"2005-04-25 02:00","260.71","0"
"2005-04-26 02:00","257.79","0"
"2005-04-27 02:00","250.06","0"
"2005-04-28 02:00","246.96","0"
"2005-04-29 02:00","247.77","0"
"2005-05-02 02:00","249.9","0"
"2005-05-03 02:00","250.68","0"
"2005-05-04 02:00","249.25","0"
"2005-05-06 02:00","255.36","0"
"2005-05-09 02:00","257.42","0"
"2005-05-10 02:00","255.97","0"
"2005-05-11 02:00","256.35","0"
"2005-05-12 02:00","256.2","0"
"2005-05-13 02:00","253.28","0"
"2005-05-18 02:00","256.25","0"
"2005-05-19 02:00","258.21","0"
"2005-05-20 02:00","259.7","0"
"2005-05-23 02:00","259.16","0"
"2005-05-24 02:00","260.13","0"
"2005-05-25 02:00","259.98","0"
"2005-05-26 02:00","263.24","0"
"2005-05-27 02:00","263.85","0"
"2005-05-30 02:00","264.77","0"
"2005-05-31 02:00","263.7","0"
"2005-06-01 02:00","266.68","0"
"2005-06-02 02:00","267.61","0"
"2005-06-03 02:00","267.15","0"
"2005-06-06 02:00","266.84","0"
"2005-06-07 02:00","268.64","0"
"2005-06-08 02:00","271.58","0"
"2005-06-09 02:00","271.59","0"
"2005-06-10 02:00","274.41","0"
"2005-06-13 02:00","274.18","0"
"2005-06-14 02:00","276.66","0"
"2005-06-15 02:00","276.21","0"
"2005-06-16 02:00","277.59","0"
"2005-06-17 02:00","278.94","0"
"2005-06-20 02:00","278.59","0"
"2005-06-21 02:00","278.99","0"
"2005-06-22 02:00","279.46","0"
"2005-06-23 02:00","282.44","0"
"2005-06-24 02:00","284.7","0"
"2005-06-27 02:00","281.15","0"
"2005-06-28 02:00","284.46","0"
"2005-06-29 02:00","285.96","0"
"2005-06-30 02:00","286.31","0"
"2005-07-01 02:00","288.23","0"
"2005-07-04 02:00","292.12","0"
"2005-07-05 02:00","292.53","0"
"2005-07-06 02:00","296.96","0"
"2005-07-07 02:00","290.26","0"
"2005-07-08 02:00","297.64","0"
"2005-07-11 02:00","298.37","0"
"2005-07-12 02:00","295.71","0"
"2005-07-13 02:00","296.87","0"
"2005-07-14 02:00","296.73","0"
"2005-07-15 02:00","294.08","0"
"2005-07-18 02:00","294.41","0"
"2005-07-19 02:00","295.27","0"
"2005-07-20 02:00","293.71","0"
"2005-07-21 02:00","294.1","0"
"2005-07-22 02:00","297.66","0"
"2005-07-25 02:00","300.33","0"
"2005-07-26 02:00","299.98","0"
"2005-07-27 02:00","299.81","0"
"2005-07-28 02:00","300.66","0"
"2005-07-29 02:00","303.31","0"
"2005-08-01 02:00","303.29","0"
"2005-08-02 02:00","306.02","0"
"2005-08-03 02:00","307.75","0"
"2005-08-04 02:00","305.19","0"
"2005-08-05 02:00","304.66","0"
"2005-08-08 02:00","308.18","0"
"2005-08-09 02:00","310.66","0"
"2005-08-10 02:00","311.33","0"
"2005-08-11 02:00","312.92","0"
"2005-08-12 02:00","313.7","0"
"2005-08-15 02:00","313.47","0"
"2005-08-16 02:00","309.65","0"
"2005-08-17 02:00","307.88","0"
"2005-08-18 02:00","308","0"
"2005-08-19 02:00","313.19","0"
"2005-08-22 02:00","316.39","0"
"2005-08-23 02:00","317.02","0"
"2005-08-24 02:00","314.27","0"
"2005-08-25 02:00","314.08","0"
"2005-08-26 02:00","314.96","0"
"2005-08-29 02:00","316.49","0"
"2005-08-30 02:00","319.02","0"
"2005-08-31 02:00","320.87","0"
"2005-09-01 02:00","324.15","0"
"2005-09-02 02:00","322.33","0"
"2005-09-05 02:00","321.23","0"
"2005-09-06 02:00","324.49","0"
"2005-09-07 02:00","322.66","0"
"2005-09-08 02:00","320.22","0"
"2005-09-09 02:00","321.38","0"
"2005-09-12 02:00","323.65","0"
"2005-09-13 02:00","320.74","0"
"2005-09-14 02:00","321.83","0"
"2005-09-15 02:00","324.82","0"
"2005-09-16 02:00","325.73","0"
"2005-09-19 02:00","329.48","0"
"2005-09-20 02:00","332.26","0"
"2005-09-21 02:00","332.73","0"
"2005-09-22 02:00","332.53","0"
"2005-09-23 02:00","329.81","0"
"2005-09-26 02:00","328.63","0"
"2005-09-27 02:00","328.9","0"
"2005-09-28 02:00","330.5","0"
"2005-09-29 02:00","332.8","0"
"2005-09-30 02:00","333.42","0"
"2005-10-03 02:00","335.62","0"
"2005-10-04 02:00","334.4","0"
"2005-10-05 02:00","329.68","0"
"2005-10-06 02:00","316.01","0"
"2005-10-07 02:00","315.95","0"
"2005-10-10 02:00","315.44","0"
"2005-10-11 02:00","316.47","0"
"2005-10-12 02:00","314.92","0"
"2005-10-13 02:00","302.65","0"
"2005-10-14 02:00","298.6","0"
"2005-10-17 02:00","302.68","0"
"2005-10-18 02:00","293.42","0"
"2005-10-19 02:00","283.1","0"
"2005-10-20 02:00","291.91","0"
"2005-10-21 02:00","288.86","0"
"2005-10-24 02:00","297.74","0"
"2005-10-25 02:00","300.29","0"
"2005-10-26 02:00","304.4","0"
"2005-10-27 02:00","300.25","0"
"2005-10-28 02:00","297.84","0"
"2005-10-31 01:00","307.64","0"
"2005-11-01 01:00","303.79","0"
"2005-11-02 01:00","305.09","0"
"2005-11-03 01:00","314.99","0"
"2005-11-04 01:00","314.83","0"
"2005-11-07 01:00","315.25","0"
"2005-11-08 01:00","311.83","0"
"2005-11-09 01:00","313.47","0"
"2005-11-10 01:00","311.9","0"
"2005-11-11 01:00","310.28","0"
"2005-11-14 01:00","312.26","0"
"2005-11-15 01:00","311.12","0"
"2005-11-16 01:00","306.68","0"
"2005-11-17 01:00","312.28","0"
"2005-11-18 01:00","312.79","0"
"2005-11-21 01:00","313.82","0"
"2005-11-22 01:00","317.89","0"
"2005-11-23 01:00","317.47","0"
"2005-11-24 01:00","315.78","0"
"2005-11-25 01:00","319.15","0"
"2005-11-28 01:00","317.84","0"
"2005-11-29 01:00","318.74","0"
"2005-11-30 01:00","320.65","0"
"2005-12-01 01:00","325.29","0"
"2005-12-02 01:00","329.65","0"
"2005-12-05 01:00","329.82","0"
"2005-12-06 01:00","330.68","0"
"2005-12-07 01:00","334.53","0"
"2005-12-08 01:00","333","0"
"2005-12-09 01:00","335.18","0"
"2005-12-12 01:00","334.28","0"
"2005-12-13 01:00","336.73","0"
"2005-12-14 01:00","336.93","0"
"2005-12-15 01:00","333.39","0"
"2005-12-16 01:00","329.99","0"
"2005-12-19 01:00","326.17","0"
"2005-12-20 01:00","330.27","0"
"2005-12-21 01:00","332.95","0"
"2005-12-22 01:00","335.89","0"
"2005-12-23 01:00","337.29","0"
"2005-12-27 01:00","337.07","0"
"2005-12-28 01:00","339.79","0"
"2005-12-29 01:00","340.19","0"
"2005-12-30 01:00","340.81","0"
"2006-01-02 01:00","341.61","0"
"2006-01-03 01:00","343.81","0"
"2006-01-04 01:00","346.27","0"
"2006-01-05 01:00","345.03","0"
"2006-01-06 01:00","346.62","0"
"2006-01-09 01:00","347.5","0"
"2006-01-10 01:00","344.78","0"
"2006-01-11 01:00","345.53","0"
"2006-01-12 01:00","349.88","0"
"2006-01-13 01:00","346.45","0"
"2006-01-16 01:00","348.88","0"
"2006-01-17 01:00","346.72","0"
"2006-01-18 01:00","340.67","0"
"2006-01-19 01:00","348.89","0"
"2006-01-20 01:00","352.44","0"
"2006-01-23 01:00","348.23","0"
"2006-01-24 01:00","350.8","0"
"2006-01-25 01:00","352","0"
"2006-01-26 01:00","353.67","0"
"2006-01-27 01:00","360.18","0"
"2006-01-30 01:00","363.97","0"
"2006-01-31 01:00","359.09","0"
"2006-02-01 01:00","363.24","0"
"2006-02-02 01:00","363.26","0"
"2006-02-03 01:00","358.85","0"
"2006-02-06 01:00","363.78","0"
"2006-02-07 01:00","358.99","0"
"2006-02-08 01:00","355.81","0"
"2006-02-09 01:00","361.56","0"
"2006-02-10 01:00","361.06","0"
"2006-02-13 01:00","359.24","0"
"2006-02-14 01:00","354.99","0"
"2006-02-15 01:00","360.19","0"
"2006-02-16 01:00","361.48","0"
"2006-02-17 01:00","365.8","0"
"2006-02-20 01:00","371.19","0"
"2006-02-21 01:00","372.56","0"
"2006-02-22 01:00","371.28","0"
"2006-02-23 01:00","372.88","0"
"2006-02-24 01:00","378.5","0"
"2006-02-27 01:00","378.91","0"
"2006-02-28 01:00","374.68","0"
"2006-03-01 01:00","378.9","0"
"2006-03-02 01:00","381.55","0"
"2006-03-03 01:00","384.83","0"
"2006-03-06 01:00","382.45","0"
"2006-03-07 01:00","379.09","0"
"2006-03-08 01:00","375.59","0"
"2006-03-09 01:00","378.02","0"
"2006-03-10 01:00","377.15","0"
"2006-03-13 01:00","380.08","0"
"2006-03-14 01:00","380.75","0"
"2006-03-15 01:00","383.74","0"
"2006-03-16 01:00","386.33","0"
"2006-03-17 01:00","388","0"
"2006-03-20 01:00","389.28","0"
"2006-03-21 01:00","384.56","0"
"2006-03-22 01:00","388.35","0"
"2006-03-23 01:00","392.99","0"
"2006-03-24 01:00","397.47","0"
"2006-03-27 02:00","398.55","0"
"2006-03-28 02:00","398.57","0"
"2006-03-29 02:00","402.62","0"
"2006-03-30 02:00","405.79","0"
"2006-03-31 02:00","402.43","0"
"2006-04-03 02:00","406.36","0"
"2006-04-04 02:00","400.88","0"
"2006-04-05 02:00","404.61","0"
"2006-04-06 02:00","409.47","0"
"2006-04-07 02:00","407.53","0"
"2006-04-10 02:00","410.45","0"
"2006-04-11 02:00","409.06","0"
"2006-04-12 02:00","403.97","0"
"2006-04-18 02:00","408.94","0"
"2006-04-19 02:00","411.01","0"
"2006-04-20 02:00","418.04","0"
"2006-04-21 02:00","421.94","0"
"2006-04-24 02:00","426.92","0"
"2006-04-25 02:00","424.09","0"
"2006-04-26 02:00","424.45","0"
"2006-04-27 02:00","412.81","0"
"2006-04-28 02:00","410.64","0"
"2006-05-02 02:00","416.74","0"
"2006-05-03 02:00","419.1","0"
"2006-05-04 02:00","426.67","0"
"2006-05-05 02:00","428.79","0"
"2006-05-08 02:00","426.49","0"
"2006-05-09 02:00","430.43","0"
"2006-05-10 02:00","432.15","0"
"2006-05-11 02:00","433.93","0"
"2006-05-12 02:00","422.72","0"
"2006-05-15 02:00","401.27","0"
"2006-05-16 02:00","401.43","0"
"2006-05-18 02:00","378.89","0"
"2006-05-19 02:00","377.22","0"
"2006-05-22 02:00","357.82","0"
"2006-05-23 02:00","382.38","0"
"2006-05-24 02:00","373.14","0"
"2006-05-26 02:00","387.65","0"
"2006-05-29 02:00","395.9","0"
"2006-05-30 02:00","385","0"
"2006-05-31 02:00","387.66","0"
"2006-06-01 02:00","390.84","0"
"2006-06-02 02:00","398.01","0"
"2006-06-06 02:00","386.26","0"
"2006-06-07 02:00","383.6","0"
"2006-06-08 02:00","363.14","0"
"2006-06-09 02:00","370.38","0"
"2006-06-12 02:00","360.44","0"
"2006-06-13 02:00","346.91","0"
"2006-06-14 02:00","347.88","0"
"2006-06-15 02:00","366.52","0"
"2006-06-16 02:00","362.4","0"
"2006-06-19 02:00","363.51","0"
"2006-06-20 02:00","360.17","0"
"2006-06-21 02:00","360.59","0"
"2006-06-22 02:00","365.37","0"
"2006-06-23 02:00","373.83","0"
"2006-06-26 02:00","373.38","0"
"2006-06-27 02:00","380.8","0"
"2006-06-28 02:00","375.91","0"
"2006-06-29 02:00","379.54","0"
"2006-06-30 02:00","382.89","0"
"2006-07-03 02:00","389.17","0"
"2006-07-04 02:00","391.76","0"
"2006-07-05 02:00","384.03","0"
"2006-07-06 02:00","389.53","0"
"2006-07-07 02:00","391.47","0"
"2006-07-10 02:00","389.15","0"
"2006-07-11 02:00","388.84","0"
"2006-07-12 02:00","395.16","0"
"2006-07-13 02:00","388.71","0"
"2006-07-14 02:00","383.3","0"
"2006-07-17 02:00","375.3","0"
"2006-07-18 02:00","369.66","0"
"2006-07-19 02:00","373.15","0"
"2006-07-20 02:00","376.34","0"
"2006-07-21 02:00","368.65","0"
"2006-07-24 02:00","370.24","0"
"2006-07-25 02:00","380.77","0"
"2006-07-26 02:00","381.95","0"
"2006-07-27 02:00","386.63","0"
"2006-07-28 02:00","384.21","0"
"2006-07-31 02:00","385.57","0"
"2006-08-01 02:00","386.63","0"
"2006-08-02 02:00","392.51","0"
"2006-08-03 02:00","386.76","0"
"2006-08-04 02:00","387.64","0"
"2006-08-07 02:00","387.63","0"
"2006-08-08 02:00","386.73","0"
"2006-08-09 02:00","384.65","0"
"2006-08-10 02:00","378.66","0"
"2006-08-11 02:00","378.82","0"
"2006-08-14 02:00","376.16","0"
"2006-08-15 02:00","379.47","0"
"2006-08-16 02:00","382.43","0"
"2006-08-17 02:00","380.04","0"
"2006-08-18 02:00","382.81","0"
"2006-08-21 02:00","388.92","0"
"2006-08-22 02:00","389.53","0"
"2006-08-23 02:00","393.25","0"
"2006-08-24 02:00","391.36","0"
"2006-08-25 02:00","390.88","0"
"2006-08-28 02:00","388.48","0"
"2006-08-29 02:00","385.66","0"
"2006-08-30 02:00","390.73","0"
"2006-08-31 02:00","389.97","0"
"2006-09-01 02:00","395.2","0"
"2006-09-04 02:00","400.54","0"
"2006-09-05 02:00","402.3","0"
"2006-09-06 02:00","393.57","0"
"2006-09-07 02:00","391.38","0"
"2006-09-08 02:00","391.27","0"
"2006-09-11 02:00","377.51","0"
"2006-09-12 02:00","378.3","0"
"2006-09-13 02:00","384.08","0"
"2006-09-14 02:00","383.77","0"
"2006-09-15 02:00","381.3","0"
"2006-09-18 02:00","383.61","0"
"2006-09-19 02:00","385.26","0"
"2006-09-20 02:00","385.08","0"
"2006-09-21 02:00","377.58","0"
"2006-09-22 02:00","376.28","0"
"2006-09-25 02:00","363.52","0"
"2006-09-26 02:00","373.42","0"
"2006-09-27 02:00","379.6","0"
"2006-09-28 02:00","381.11","0"
"2006-09-29 02:00","383.23","0"
"2006-10-02 02:00","381.91","0"
"2006-10-03 02:00","373.34","0"
"2006-10-04 02:00","377.15","0"
"2006-10-05 02:00","383.25","0"
"2006-10-06 02:00","382.76","0"
"2006-10-09 02:00","386.68","0"
"2006-10-10 02:00","390.62","0"
"2006-10-11 02:00","390.27","0"
"2006-10-12 02:00","395.32","0"
"2006-10-13 02:00","401.2","0"
"2006-10-16 02:00","406.39","0"
"2006-10-17 02:00","404.18","0"
"2006-10-18 02:00","409.33","0"
"2006-10-19 02:00","412.14","0"
