"time","OBSHX SHIPPING GR","volume"
"2019-11-15 01:00","82.1","0"
"2019-11-18 01:00","82.55","0"
"2019-11-19 01:00","82.82","0"
"2019-11-20 01:00","83.6","0"
"2019-11-21 01:00","85.58","0"
"2019-11-22 01:00","88.38","0"
"2019-11-25 01:00","88.23","0"
"2019-11-26 01:00","88.26","0"
"2019-11-27 01:00","88.8","0"
"2019-11-28 01:00","88.08","0"
"2019-11-29 01:00","87.66","0"
"2019-12-02 01:00","87.79","0"
"2019-12-03 01:00","84.86","0"
"2019-12-04 01:00","85.45","0"
"2019-12-05 01:00","84.53","0"
"2019-12-06 01:00","87.21","0"
"2019-12-09 01:00","86.99","0"
"2019-12-10 01:00","87.61","0"
"2019-12-11 01:00","87.37","0"
"2019-12-12 01:00","86.08","0"
"2019-12-13 01:00","85.85","0"
"2019-12-16 01:00","86.21","0"
"2019-12-17 01:00","86.28","0"
"2019-12-18 01:00","86.4","0"
"2019-12-19 01:00","87.95","0"
"2019-12-20 01:00","89.69","0"
"2019-12-23 01:00","90.21","0"
"2019-12-27 01:00","89.73","0"
"2019-12-30 01:00","89.62","0"
"2020-01-02 01:00","92.49","0"
"2020-01-03 01:00","94.72","0"
"2020-01-06 01:00","92.12","0"
"2020-01-07 01:00","93","0"
"2020-01-08 01:00","92.96","0"
"2020-01-09 01:00","93.07","0"
"2020-01-10 01:00","93.39","0"
"2020-01-13 01:00","93.11","0"
"2020-01-14 01:00","92.46","0"
"2020-01-15 01:00","90.03","0"
"2020-01-16 01:00","89.84","0"
"2020-01-17 01:00","91.35","0"
"2020-01-20 01:00","90.77","0"
"2020-01-21 01:00","91.81","0"
"2020-01-22 01:00","91.31","0"
"2020-01-23 01:00","87.02","0"
"2020-01-24 01:00","86.96","0"
"2020-01-27 01:00","83.87","0"
"2020-01-28 01:00","84.61","0"
"2020-01-29 01:00","86.08","0"
"2020-01-30 01:00","84.09","0"
"2020-01-31 01:00","82.37","0"
"2020-02-03 01:00","81.22","0"
"2020-02-04 01:00","79.29","0"
"2020-02-05 01:00","80.36","0"
"2020-02-06 01:00","79.26","0"
"2020-02-07 01:00","75.46","0"
"2020-02-10 01:00","75.6","0"
"2020-02-11 01:00","78.69","0"
"2020-02-12 01:00","78.58","0"
"2020-02-13 01:00","77.37","0"
"2020-02-14 01:00","77.08","0"
"2020-02-17 01:00","76.85","0"
"2020-02-18 01:00","77.08","0"
"2020-02-19 01:00","77.8","0"
"2020-02-20 01:00","77.98","0"
"2020-02-21 01:00","76.38","0"
"2020-02-24 01:00","71.16","0"
"2020-02-25 01:00","71.14","0"
"2020-02-26 01:00","70.87","0"
"2020-02-27 01:00","67.53","0"
"2020-02-28 01:00","70.58","0"
"2020-03-02 01:00","70.23","0"
"2020-03-03 01:00","71.63","0"
"2020-03-04 01:00","69.26","0"
"2020-03-05 01:00","65.1","0"
"2020-03-06 01:00","62.13","0"
"2020-03-09 01:00","57.96","0"
"2020-03-10 01:00","60.24","0"
"2020-03-11 01:00","60.34","0"
"2020-03-12 01:00","57.22","0"
"2020-03-13 01:00","60.82","0"
"2020-03-16 01:00","56.82","0"
"2020-03-17 01:00","54.31","0"
"2020-03-18 01:00","51.71","0"
"2020-03-19 01:00","52.09","0"
"2020-03-20 01:00","53.79","0"
"2020-03-23 01:00","49.7","0"
"2020-03-24 01:00","52.77","0"
"2020-03-25 01:00","54.29","0"
"2020-03-26 01:00","54.08","0"
"2020-03-27 01:00","54.42","0"
"2020-03-30 02:00","59.43","0"
"2020-03-31 02:00","60.6","0"
"2020-04-01 02:00","61.22","0"
"2020-04-02 02:00","58.77","0"
"2020-04-03 02:00","56","0"
"2020-04-06 02:00","57.78","0"
"2020-04-07 02:00","57.49","0"
"2020-04-08 02:00","57.68","0"
"2020-04-14 02:00","60.66","0"
"2020-04-15 02:00","59.73","0"
"2020-04-16 02:00","60.66","0"
"2020-04-17 02:00","62.61","0"
"2020-04-20 02:00","63.94","0"
"2020-04-21 02:00","65.45","0"
"2020-04-22 02:00","65.31","0"
"2020-04-23 02:00","66.67","0"
"2020-04-24 02:00","64.78","0"
"2020-04-27 02:00","66.5","0"
"2020-04-28 02:00","65.21","0"
"2020-04-29 02:00","64.69","0"
"2020-04-30 02:00","63.68","0"
"2020-05-04 02:00","62.25","0"
"2020-05-05 02:00","60.41","0"
"2020-05-06 02:00","58.26","0"
"2020-05-07 02:00","58.46","0"
"2020-05-08 02:00","59.69","0"
"2020-05-11 02:00","57.99","0"
"2020-05-12 02:00","56.88","0"
"2020-05-13 02:00","55.61","0"
"2020-05-14 02:00","54.8","0"
"2020-05-15 02:00","56.38","0"
"2020-05-18 02:00","57.36","0"
"2020-05-19 02:00","58.46","0"
"2020-05-20 02:00","59.49","0"
"2020-05-22 02:00","59.24","0"
"2020-05-25 02:00","60.34","0"
"2020-05-26 02:00","61.18","0"
"2020-05-27 02:00","61.19","0"
"2020-05-28 02:00","61.38","0"
"2020-05-29 02:00","59.2","0"
"2020-06-02 02:00","59.46","0"
"2020-06-03 02:00","60.27","0"
"2020-06-04 02:00","58.92","0"
"2020-06-05 02:00","60.68","0"
"2020-06-08 02:00","62.18","0"
"2020-06-09 02:00","62.04","0"
"2020-06-10 02:00","61.22","0"
"2020-06-11 02:00","59.18","0"
"2020-06-12 02:00","59.65","0"
"2020-06-15 02:00","58.44","0"
"2020-06-16 02:00","60.78","0"
"2020-06-17 02:00","60.12","0"
"2020-06-18 02:00","60.04","0"
"2020-06-19 02:00","59.49","0"
"2020-06-22 02:00","58.46","0"
"2020-06-23 02:00","58.64","0"
"2020-06-24 02:00","58.43","0"
"2020-06-25 02:00","58.52","0"
"2020-06-26 02:00","57.4","0"
"2020-06-29 02:00","57.94","0"
"2020-06-30 02:00","57.97","0"
"2020-07-01 02:00","58.44","0"
"2020-07-02 02:00","59.39","0"
"2020-07-03 02:00","58.8","0"
"2020-07-06 02:00","59.54","0"
"2020-07-07 02:00","59.31","0"
"2020-07-08 02:00","58.9","0"
"2020-07-09 02:00","58.17","0"
"2020-07-10 02:00","58.28","0"
"2020-07-13 02:00","58.32","0"
"2020-07-14 02:00","58.11","0"
"2020-07-15 02:00","59.06","0"
"2020-07-16 02:00","59.06","0"
"2020-07-17 02:00","59.81","0"
"2020-07-20 02:00","59.14","0"
"2020-07-21 02:00","59.11","0"
"2020-07-22 02:00","58.15","0"
"2020-07-23 02:00","58.71","0"
"2020-07-24 02:00","58.51","0"
"2020-07-27 02:00","59.22","0"
"2020-07-28 02:00","59.92","0"
"2020-07-29 02:00","61.13","0"
"2020-07-30 02:00","59.86","0"
"2020-07-31 02:00","59.82","0"
"2020-08-03 02:00","59.84","0"
"2020-08-04 02:00","60.22","0"
"2020-08-05 02:00","60.93","0"
"2020-08-06 02:00","60.72","0"
"2020-08-07 02:00","60.01","0"
"2020-08-10 02:00","60.51","0"
"2020-08-11 02:00","61.36","0"
"2020-08-12 02:00","61.56","0"
"2020-08-13 02:00","61.51","0"
"2020-08-14 02:00","61.08","0"
"2020-08-17 02:00","61.56","0"
"2020-08-18 02:00","61.45","0"
"2020-08-19 02:00","61.31","0"
"2020-08-20 02:00","61.53","0"
"2020-08-21 02:00","61.66","0"
"2020-08-24 02:00","61.49","0"
"2020-08-25 02:00","63.27","0"
"2020-08-26 02:00","62.64","0"
"2020-08-27 02:00","60.97","0"
"2020-08-28 02:00","60.84","0"
"2020-08-31 02:00","61.08","0"
"2020-09-01 02:00","61.14","0"
"2020-09-02 02:00","59.81","0"
"2020-09-03 02:00","59.05","0"
"2020-09-04 02:00","58.7","0"
"2020-09-07 02:00","59.17","0"
"2020-09-08 02:00","58.15","0"
"2020-09-09 02:00","59.11","0"
"2020-09-10 02:00","59.55","0"
"2020-09-11 02:00","61.39","0"
"2020-09-14 02:00","61.47","0"
"2020-09-15 02:00","61.6","0"
"2020-09-16 02:00","60.7","0"
"2020-09-17 02:00","62","0"
"2020-09-18 02:00","61.1","0"
"2020-09-21 02:00","59.67","0"
"2020-09-22 02:00","59.45","0"
"2020-09-23 02:00","59.5","0"
"2020-09-24 02:00","59.35","0"
"2020-09-25 02:00","60.21","0"
"2020-09-28 02:00","59.95","0"
"2020-09-29 02:00","60.16","0"
"2020-09-30 02:00","60.91","0"
"2020-10-01 02:00","60.47","0"
"2020-10-02 02:00","60.8","0"
"2020-10-05 02:00","62.18","0"
"2020-10-06 02:00","61.98","0"
"2020-10-07 02:00","61.55","0"
"2020-10-08 02:00","63.33","0"
"2020-10-09 02:00","63.96","0"
"2020-10-12 02:00","64.72","0"
"2020-10-13 02:00","64.5","0"
"2020-10-14 02:00","66.37","0"
"2020-10-15 02:00","65.24","0"
"2020-10-16 02:00","65.21","0"
"2020-10-19 02:00","64.97","0"
"2020-10-20 02:00","64.43","0"
"2020-10-21 02:00","64.04","0"
"2020-10-22 02:00","64.83","0"
"2020-10-23 02:00","65.33","0"
"2020-10-26 01:00","63.08","0"
"2020-10-27 01:00","62.96","0"
"2020-10-28 01:00","60.18","0"
"2020-10-29 01:00","61.47","0"
"2020-10-30 01:00","61.64","0"
"2020-11-02 01:00","62.34","0"
"2020-11-03 01:00","63.13","0"
"2020-11-04 01:00","63.41","0"
"2020-11-05 01:00","62.73","0"
"2020-11-06 01:00","62.87","0"
"2020-11-09 01:00","65.37","0"
"2020-11-10 01:00","66.16","0"
"2020-11-11 01:00","67.09","0"
"2020-11-12 01:00","66.51","0"
"2020-11-13 01:00","66.94","0"
"2020-11-16 01:00","68.64","0"
"2020-11-17 01:00","68.72","0"
"2020-11-18 01:00","69.33","0"
"2020-11-19 01:00","69.62","0"
"2020-11-20 01:00","70.39","0"
"2020-11-23 01:00","72.21","0"
"2020-11-24 01:00","73.33","0"
"2020-11-25 01:00","72.45","0"
"2020-11-26 01:00","72.54","0"
"2020-11-27 01:00","73.17","0"
"2020-11-30 01:00","71.6","0"
"2020-12-01 01:00","71.4","0"
"2020-12-02 01:00","70.46","0"
"2020-12-03 01:00","71.07","0"
"2020-12-04 01:00","72.75","0"
"2020-12-07 01:00","72.82","0"
"2020-12-08 01:00","72.76","0"
"2020-12-09 01:00","73.29","0"
"2020-12-10 01:00","74.28","0"
"2020-12-11 01:00","74.7","0"
"2020-12-14 01:00","76.05","0"
"2020-12-15 01:00","74.82","0"
"2020-12-16 01:00","75.3","0"
"2020-12-17 01:00","75.94","0"
"2020-12-18 01:00","76.94","0"
"2020-12-21 01:00","73.61","0"
"2020-12-22 01:00","74.66","0"
"2020-12-23 01:00","74.99","0"
"2020-12-24 01:00","74.99","0"
"2020-12-28 01:00","75.02","0"
"2020-12-29 01:00","74.61","0"
"2020-12-30 01:00","75.56","0"
"2020-12-31 01:00","75.56","0"
"2021-01-04 01:00","76.72","0"
"2021-01-05 01:00","78.4","0"
"2021-01-06 01:00","77.49","0"
"2021-01-07 01:00","78.79","0"
"2021-01-08 01:00","81.07","0"
"2021-01-11 01:00","80.32","0"
"2021-01-12 01:00","81.35","0"
"2021-01-13 01:00","80.67","0"
"2021-01-14 01:00","80.03","0"
"2021-01-15 01:00","79.01","0"
"2021-01-18 01:00","78.21","0"
"2021-01-19 01:00","78.73","0"
"2021-01-20 01:00","78.2","0"
