Date,Open,High,Low,Close,Volume
08/08/2019,"1.605%","1.661%","1.580%","1.617%","0"
08/07/2019,"1.597%","1.613%","1.497%","1.605%","0"
08/06/2019,"1.577%","1.629%","1.529%","1.597%","0"
08/05/2019,"1.714%","1.722%","1.573%","1.577%","0"
08/02/2019,"1.734%","1.758%","1.694%","1.714%","0"
08/01/2019,"1.870%","1.914%","1.698%","1.734%","0"
07/31/2019,"1.854%","1.962%","1.802%","1.870%","0"
07/30/2019,"1.862%","1.874%","1.830%","1.854%","0"
07/29/2019,"1.854%","1.866%","1.834%","1.862%","0"
07/26/2019,"1.865%","1.894%","1.846%","1.854%","0"
07/25/2019,"1.821%","1.877%","1.802%","1.865%","0"
07/24/2019,"1.835%","1.837%","1.790%","1.821%","0"
07/23/2019,"1.823%","1.848%","1.802%","1.835%","0"
07/22/2019,"1.827%","1.843%","1.777%","1.823%","0"
07/19/2019,"1.752%","1.843%","1.752%","1.827%","0"
07/18/2019,"1.826%","1.842%","1.735%","1.752%","0"
07/17/2019,"1.850%","1.867%","1.817%","1.826%","0"
07/16/2019,"1.833%","1.883%","1.821%","1.850%","0"
07/15/2019,"1.857%","1.870%","1.821%","1.833%","0"
07/12/2019,"1.873%","1.878%","1.829%","1.857%","0"
07/11/2019,"1.832%","1.877%","1.795%","1.873%","0"
07/10/2019,"1.917%","1.938%","1.807%","1.832%","0"
07/09/2019,"1.900%","1.925%","1.868%","1.917%","0"
07/08/2019,"1.863%","1.904%","1.835%","1.900%","0"
07/05/2019,"1.758%","1.888%","1.746%","1.863%","0"
07/03/2019,"1.757%","1.774%","1.725%","1.758%","0"
07/02/2019,"1.785%","1.789%","1.745%","1.757%","0"
07/01/2019,"1.753%","1.805%","1.749%","1.785%","0"
06/28/2019,"1.741%","1.773%","1.725%","1.753%","0"
06/27/2019,"1.764%","1.812%","1.725%","1.741%","0"
06/26/2019,"1.736%","1.788%","1.709%","1.764%","0"
06/25/2019,"1.737%","1.765%","1.699%","1.736%","0"
06/24/2019,"1.762%","1.786%","1.716%","1.737%","0"
06/21/2019,"1.784%","1.819%","1.745%","1.762%","0"
06/20/2019,"1.739%","1.800%","1.690%","1.784%","0"
06/19/2019,"1.858%","1.911%","1.735%","1.739%","0"
06/18/2019,"1.879%","1.883%","1.805%","1.858%","0"
06/17/2019,"1.843%","1.891%","1.842%","1.879%","0"
06/14/2019,"1.840%","1.879%","1.786%","1.843%","0"
06/13/2019,"1.873%","1.897%","1.819%","1.840%","0"
06/12/2019,"1.938%","1.938%","1.860%","1.873%","0"
06/11/2019,"1.926%","1.950%","1.889%","1.938%","0"
06/10/2019,"1.862%","1.926%","1.861%","1.926%","0"
06/07/2019,"1.887%","1.898%","1.773%","1.862%","0"
06/06/2019,"1.855%","1.907%","1.818%","1.887%","0"
06/05/2019,"1.879%","1.899%","1.763%","1.855%","0"
06/04/2019,"1.832%","1.928%","1.831%","1.879%","0"
06/03/2019,"1.920%","1.928%","1.812%","1.832%","0"
05/31/2019,"2.061%","2.061%","1.908%","1.940%","0"
05/30/2019,"2.117%","2.145%","2.045%","2.061%","0"
05/29/2019,"2.116%","2.129%","2.053%","2.117%","0"
05/28/2019,"2.162%","2.183%","2.108%","2.116%","0"
05/27/2019,"2.162%","2.162%","2.162%","2.162%","0"
05/24/2019,"2.154%","2.183%","2.137%","2.162%","0"
05/23/2019,"2.225%","2.233%","2.113%","2.154%","0"
05/22/2019,"2.254%","2.266%","2.212%","2.225%","0"
05/21/2019,"2.229%","2.266%","2.212%","2.254%","0"
05/20/2019,"2.200%","2.237%","2.188%","2.229%","0"
05/17/2019,"2.188%","2.221%","2.159%","2.200%","0"
05/16/2019,"2.164%","2.221%","2.147%","2.188%","0"
05/15/2019,"2.201%","2.217%","2.139%","2.164%","0"
05/14/2019,"2.184%","2.217%","2.176%","2.201%","0"
05/13/2019,"2.250%","2.250%","2.164%","2.184%","0"
05/10/2019,"2.258%","2.287%","2.217%","2.270%","0"
05/09/2019,"2.307%","2.307%","2.238%","2.258%","0"
05/08/2019,"2.291%","2.315%","2.254%","2.307%","0"
05/07/2019,"2.303%","2.323%","2.270%","2.291%","0"
05/06/2019,"2.339%","2.339%","2.278%","2.303%","0"
05/03/2019,"2.347%","2.380%","2.303%","2.339%","0"
05/02/2019,"2.306%","2.363%","2.302%","2.339%","0"
05/01/2019,"2.270%","2.331%","2.202%","2.315%","0"
04/30/2019,"2.286%","2.318%","2.254%","2.262%","0"
04/29/2019,"2.290%","2.334%","2.278%","2.294%","0"
04/26/2019,"2.330%","2.342%","2.254%","2.286%","0"
04/25/2019,"2.322%","2.346%","2.306%","2.342%","0"
04/24/2019,"2.366%","2.370%","2.302%","2.322%","0"
04/23/2019,"2.391%","2.403%","2.333%","2.366%","0"
04/22/2019,"2.403%","2.403%","2.403%","2.403%","0"
04/18/2019,"2.403%","2.411%","2.366%","2.390%","0"
04/17/2019,"2.415%","2.435%","2.382%","2.402%","0"
04/16/2019,"2.394%","2.427%","2.381%","2.406%","0"
04/15/2019,"2.390%","2.423%","2.373%","2.398%","0"
04/12/2019,"2.356%","2.410%","2.348%","2.398%","0"
04/11/2019,"2.332%","2.364%","2.319%","2.352%","0"
04/10/2019,"2.348%","2.356%","2.299%","2.315%","0"
04/09/2019,"2.360%","2.376%","2.323%","2.356%","0"
04/08/2019,"2.344%","2.368%","2.315%","2.364%","0"
04/05/2019,"2.343%","2.376%","2.315%","2.343%","0"
04/04/2019,"2.339%","2.347%","2.311%","2.335%","0"
04/03/2019,"2.307%","2.347%","2.298%","2.339%","0"
04/02/2019,"2.331%","2.335%","2.282%","2.306%","0"
04/01/2019,"2.294%","2.343%","2.270%","2.339%","0"
03/29/2019,"2.242%","2.290%","2.234%","2.262%","0"
03/28/2019,"2.198%","2.262%","2.178%","2.234%","0"
03/27/2019,"2.258%","2.266%","2.158%","2.206%","0"
03/26/2019,"2.254%","2.304%","2.241%","2.266%","0"
03/25/2019,"2.325%","2.345%","2.225%","2.242%","0"
03/22/2019,"2.408%","2.421%","2.300%","2.329%","0"
03/21/2019,"2.404%","2.425%","2.375%","2.417%","0"
03/20/2019,"2.475%","2.479%","2.367%","2.400%","0"
03/19/2019,"2.454%","2.479%","2.438%","2.471%","0"
03/18/2019,"2.450%","2.467%","2.429%","2.458%","0"
03/15/2019,"2.459%","2.475%","2.425%","2.438%","0"
03/14/2019,"2.467%","2.483%","2.438%","2.463%","0"
03/13/2019,"2.451%","2.475%","2.438%","2.459%","0"
03/12/2019,"2.500%","2.508%","2.434%","2.455%","0"
03/11/2019,"2.463%","2.492%","2.451%","2.475%","0"
03/08/2019,"2.475%","2.483%","2.430%","2.467%","0"
03/07/2019,"2.512%","2.524%","2.459%","2.471%","0"
03/06/2019,"2.541%","2.557%","2.496%","2.520%","0"
03/05/2019,"2.545%","2.573%","2.524%","2.545%","0"
03/04/2019,"2.569%","2.573%","2.524%","2.549%","0"
03/01/2019,"2.524%","2.573%","2.504%","2.561%","0"
02/28/2019,"2.504%","2.548%","2.476%","2.520%","0"
02/27/2019,"2.488%","2.516%","2.472%","2.508%","0"
02/26/2019,"2.508%","2.520%","2.472%","2.492%","0"
02/25/2019,"2.500%","2.529%","2.491%","2.504%","0"
02/22/2019,"2.533%","2.554%","2.462%","2.491%","0"
02/21/2019,"2.495%","2.549%","2.495%","2.529%","0"
02/20/2019,"2.495%","2.508%","2.471%","2.500%","0"
02/19/2019,"2.516%","2.529%","2.475%","2.496%","0"
02/17/2019,"2.520%","2.520%","2.520%","2.504%","0"
02/15/2019,"2.500%","2.533%","2.483%","2.520%","0"
02/14/2019,"2.529%","2.545%","2.483%","2.504%","0"
02/13/2019,"2.512%","2.549%","2.508%","2.537%","0"
02/12/2019,"2.483%","2.524%","2.483%","2.508%","0"
02/11/2019,"2.471%","2.504%","2.463%","2.496%","0"
02/08/2019,"2.483%","2.492%","2.434%","2.463%","0"
02/07/2019,"2.524%","2.528%","2.463%","2.480%","0"
02/06/2019,"2.524%","2.541%","2.500%","2.528%","0"
02/05/2019,"2.532%","2.557%","2.508%","2.536%","0"
02/04/2019,"2.524%","2.553%","2.500%","2.545%","0"
02/01/2019,"2.476%","2.528%","2.455%","2.496%","0"
01/31/2019,"2.520%","2.524%","2.444%","2.456%","0"
01/30/2019,"2.573%","2.601%","2.496%","2.516%","0"
01/29/2019,"2.593%","2.597%","2.552%","2.577%","0"
01/28/2019,"2.609%","2.625%","2.579%","2.604%","0"
01/25/2019,"2.571%","2.617%","2.567%","2.608%","0"
01/24/2019,"2.579%","2.600%","2.554%","2.575%","0"
01/23/2019,"2.583%","2.616%","2.566%","2.583%","0"
01/22/2019,"2.599%","2.604%","2.554%","2.587%","0"
01/20/2019,"2.616%","2.616%","2.616%","2.566%","0"
