Date,Open,High,Low,Close,Volume
10/31/2016,"0.853%","0.873%","0.829%","0.845%","0"
10/28/2016,"0.896%","0.908%","0.837%","0.857%","0"
10/27/2016,"0.876%","0.911%","0.864%","0.888%","0"
10/26/2016,"0.860%","0.891%","0.852%","0.868%","0"
10/25/2016,"0.848%","0.873%","0.828%","0.852%","0"
10/24/2016,"0.836%","0.860%","0.803%","0.844%","0"
10/21/2016,"0.832%","0.852%","0.807%","0.828%","0"
10/20/2016,"0.807%","0.839%","0.791%","0.823%","0"
10/19/2016,"0.799%","0.835%","0.782%","0.799%","0"
10/18/2016,"0.827%","0.839%","0.791%","0.803%","0"
10/17/2016,"0.835%","0.867%","0.799%","0.815%","0"
10/14/2016,"0.847%","0.871%","0.807%","0.843%","0"
10/13/2016,"0.867%","0.867%","0.822%","0.839%","0"
10/12/2016,"0.875%","0.899%","0.855%","0.863%","0"
10/11/2016,"0.870%","0.887%","0.846%","0.870%","0"
10/09/2016,"0.834%","0.834%","0.834%","0.854%","0"
10/07/2016,"0.850%","0.870%","0.818%","0.834%","0"
10/06/2016,"0.842%","0.870%","0.830%","0.854%","0"
10/05/2016,"0.826%","0.865%","0.810%","0.838%","0"
10/04/2016,"0.802%","0.841%","0.790%","0.826%","0"
10/03/2016,"0.778%","0.810%","0.766%","0.794%","0"
09/30/2016,"0.738%","0.774%","0.718%","0.766%","0"
09/29/2016,"0.770%","0.789%","0.722%","0.734%","0"
09/28/2016,"0.754%","0.774%","0.730%","0.758%","0"
09/27/2016,"0.766%","0.778%","0.726%","0.746%","0"
09/26/2016,"0.762%","0.766%","0.717%","0.738%","0"
09/23/2016,"0.783%","0.795%","0.746%","0.754%","0"
09/22/2016,"0.783%","0.792%","0.750%","0.774%","0"
09/21/2016,"0.783%","0.823%","0.762%","0.774%","0"
09/20/2016,"0.783%","0.795%","0.758%","0.778%","0"
09/19/2016,"0.799%","0.799%","0.750%","0.778%","0"
09/16/2016,"0.726%","0.786%","0.714%","0.770%","0"
09/15/2016,"0.758%","0.778%","0.718%","0.730%","0"
09/14/2016,"0.798%","0.806%","0.742%","0.762%","0"
09/13/2016,"0.766%","0.818%","0.734%","0.806%","0"
09/12/2016,"0.778%","0.810%","0.758%","0.770%","0"
09/09/2016,"0.774%","0.814%","0.762%","0.786%","0"
09/08/2016,"0.738%","0.786%","0.730%","0.774%","0"
09/07/2016,"0.734%","0.754%","0.714%","0.738%","0"
09/06/2016,"0.798%","0.814%","0.718%","0.730%","0"
09/02/2016,"0.782%","0.822%","0.738%","0.794%","0"
09/01/2016,"0.813%","0.825%","0.774%","0.786%","0"
08/31/2016,"0.801%","0.825%","0.774%","0.809%","0"
08/30/2016,"0.821%","0.837%","0.789%","0.797%","0"
08/29/2016,"0.853%","0.860%","0.801%","0.805%","0"
08/26/2016,"0.785%","0.856%","0.766%","0.845%","0"
08/25/2016,"0.766%","0.805%","0.750%","0.793%","0"
08/24/2016,"0.758%","0.781%","0.738%","0.774%","0"
08/23/2016,"0.750%","0.766%","0.730%","0.742%","0"
08/22/2016,"0.774%","0.787%","0.722%","0.742%","0"
08/19/2016,"0.718%","0.766%","0.709%","0.754%","0"
08/18/2016,"0.730%","0.742%","0.693%","0.706%","0"
08/17/2016,"0.742%","0.782%","0.710%","0.730%","0"
08/16/2016,"0.730%","0.754%","0.686%","0.750%","0"
08/15/2016,"0.706%","0.746%","0.690%","0.730%","0"
08/12/2016,"0.754%","0.754%","0.674%","0.698%","0"
08/11/2016,"0.694%","0.754%","0.682%","0.746%","0"
08/10/2016,"0.714%","0.722%","0.678%","0.686%","0"
08/09/2016,"0.730%","0.746%","0.698%","0.710%","0"
08/08/2016,"0.730%","0.746%","0.706%","0.730%","0"
08/05/2016,"0.651%","0.742%","0.639%","0.730%","0"
08/04/2016,"0.667%","0.695%","0.631%","0.647%","0"
08/03/2016,"0.691%","0.695%","0.659%","0.671%","0"
08/02/2016,"0.691%","0.710%","0.659%","0.683%","0"
08/01/2016,"0.663%","0.703%","0.655%","0.687%","0"
07/29/2016,"0.707%","0.754%","0.648%","0.659%","0"
07/28/2016,"0.730%","0.746%","0.707%","0.711%","0"
07/27/2016,"0.754%","0.781%","0.711%","0.730%","0"
07/26/2016,"0.766%","0.785%","0.742%","0.758%","0"
07/25/2016,"0.723%","0.752%","0.703%","0.739%","0"
07/22/2016,"0.686%","0.723%","0.670%","0.719%","0"
07/21/2016,"0.710%","0.739%","0.674%","0.682%","0"
07/20/2016,"0.694%","0.730%","0.682%","0.714%","0"
07/19/2016,"0.686%","0.714%","0.661%","0.690%","0"
07/18/2016,"0.682%","0.706%","0.669%","0.694%","0"
07/15/2016,"0.678%","0.722%","0.661%","0.673%","0"
07/14/2016,"0.665%","0.714%","0.653%","0.677%","0"
07/13/2016,"0.689%","0.697%","0.645%","0.669%","0"
07/12/2016,"0.657%","0.709%","0.641%","0.689%","0"
07/11/2016,"0.621%","0.669%","0.613%","0.657%","0"
07/08/2016,"0.601%","0.665%","0.581%","0.609%","0"
07/07/2016,"0.573%","0.625%","0.573%","0.593%","0"
07/06/2016,"0.554%","0.597%","0.530%","0.581%","0"
07/05/2016,"0.589%","0.597%","0.542%","0.554%","0"
07/01/2016,"0.585%","0.613%","0.554%","0.597%","0"
06/30/2016,"0.641%","0.661%","0.578%","0.586%","0"
06/29/2016,"0.613%","0.649%","0.609%","0.641%","0"
06/28/2016,"0.601%","0.641%","0.586%","0.617%","0"
06/27/2016,"0.609%","0.617%","0.551%","0.598%","0"
06/24/2016,"0.755%","0.759%","0.500%","0.629%","0"
06/23/2016,"0.762%","0.801%","0.746%","0.778%","0"
06/22/2016,"0.770%","0.777%","0.734%","0.750%","0"
06/21/2016,"0.750%","0.777%","0.723%","0.766%","0"
06/20/2016,"0.717%","0.749%","0.697%","0.737%","0"
06/17/2016,"0.689%","0.717%","0.673%","0.697%","0"
06/16/2016,"0.669%","0.714%","0.645%","0.689%","0"
06/15/2016,"0.726%","0.758%","0.654%","0.666%","0"
06/14/2016,"0.726%","0.738%","0.674%","0.726%","0"
06/13/2016,"0.722%","0.734%","0.694%","0.710%","0"
06/10/2016,"0.767%","0.783%","0.723%","0.731%","0"
06/09/2016,"0.783%","0.791%","0.747%","0.771%","0"
06/08/2016,"0.791%","0.803%","0.763%","0.779%","0"
06/07/2016,"0.795%","0.815%","0.759%","0.787%","0"
06/06/2016,"0.775%","0.831%","0.772%","0.803%","0"
06/03/2016,"0.895%","0.907%","0.752%","0.776%","0"
06/02/2016,"0.903%","0.919%","0.867%","0.891%","0"
06/01/2016,"0.887%","0.931%","0.855%","0.907%","0"
05/31/2016,"0.934%","0.946%","0.859%","0.879%","0"
05/27/2016,"0.875%","0.915%","0.863%","0.915%","0"
05/26/2016,"0.922%","0.926%","0.859%","0.871%","0"
05/25/2016,"0.930%","0.946%","0.805%","0.922%","0"
05/24/2016,"0.901%","0.946%","0.889%","0.926%","0"
05/23/2016,"0.885%","0.926%","0.868%","0.901%","0"
05/20/2016,"0.893%","0.913%","0.864%","0.880%","0"
05/19/2016,"0.896%","0.921%","0.856%","0.884%","0"
05/18/2016,"0.831%","0.924%","0.823%","0.896%","0"
05/17/2016,"0.794%","0.843%","0.778%","0.835%","0"
05/16/2016,"0.746%","0.807%","0.746%","0.790%","0"
05/13/2016,"0.762%","0.786%","0.738%","0.746%","0"
05/12/2016,"0.726%","0.782%","0.722%","0.758%","0"
05/11/2016,"0.730%","0.746%","0.706%","0.734%","0"
05/10/2016,"0.710%","0.746%","0.706%","0.726%","0"
05/09/2016,"0.742%","0.750%","0.694%","0.706%","0"
05/06/2016,"0.730%","0.754%","0.674%","0.734%","0"
05/05/2016,"0.738%","0.770%","0.706%","0.722%","0"
05/04/2016,"0.762%","0.778%","0.726%","0.742%","0"
05/03/2016,"0.790%","0.798%","0.734%","0.758%","0"
05/02/2016,"0.786%","0.813%","0.762%","0.798%","0"
04/29/2016,"0.790%","0.813%","0.762%","0.782%","0"
04/28/2016,"0.817%","0.837%","0.770%","0.789%","0"
04/27/2016,"0.860%","0.880%","0.813%","0.821%","0"
04/26/2016,"0.848%","0.880%","0.833%","0.868%","0"
04/25/2016,"0.834%","0.846%","0.805%","0.838%","0"
04/22/2016,"0.801%","0.838%","0.797%","0.822%","0"
04/21/2016,"0.802%","0.826%","0.786%","0.806%","0"
04/20/2016,"0.757%","0.810%","0.741%","0.798%","0"
04/19/2016,"0.749%","0.782%","0.733%","0.762%","0"
04/18/2016,"0.725%","0.762%","0.709%","0.746%","0"
04/15/2016,"0.766%","0.778%","0.721%","0.738%","0"
04/14/2016,"0.754%","0.786%","0.742%","0.774%","0"
04/13/2016,"0.750%","0.770%","0.722%","0.750%","0"
04/12/2016,"0.711%","0.751%","0.699%","0.739%","0"
04/11/2016,"0.703%","0.727%","0.683%","0.703%","0"
04/08/2016,"0.699%","0.731%","0.687%","0.703%","0"
04/07/2016,"0.740%","0.751%","0.680%","0.692%","0"
04/06/2016,"0.728%","0.768%","0.716%","0.740%","0"
04/05/2016,"0.740%","0.748%","0.704%","0.724%","0"
04/04/2016,"0.736%","0.772%","0.728%","0.736%","0"
04/01/2016,"0.724%","0.784%","0.724%","0.736%","0"
03/31/2016,"0.753%","0.776%","0.721%","0.725%","0"
03/30/2016,"0.784%","0.812%","0.749%","0.757%","0"
03/29/2016,"0.879%","0.895%","0.773%","0.788%","0"
03/28/2016,"0.882%","0.898%","0.849%","0.869%","0"
03/24/2016,"0.856%","0.889%","0.844%","0.885%","0"
03/23/2016,"0.889%","0.905%","0.844%","0.864%","0"
03/22/2016,"0.892%","0.938%","0.823%","0.893%","0"
03/21/2016,"0.835%","0.884%","0.831%","0.884%","0"
03/18/2016,"0.863%","0.875%","0.819%","0.839%","0"
03/17/2016,"0.855%","0.888%","0.790%","0.867%","0"
03/16/2016,"0.964%","1.013%","0.847%","0.859%","0"
03/15/2016,"0.968%","0.984%","0.920%","0.972%","0"
03/14/2016,"0.968%","0.980%","0.944%","0.960%","0"
03/11/2016,"0.931%","0.976%","0.911%","0.955%","0"
03/10/2016,"0.882%","0.955%","0.870%","0.935%","0"
03/09/2016,"0.866%","0.914%","0.866%","0.890%","0"
03/08/2016,"0.914%","0.914%","0.850%","0.870%","0"
03/07/2016,"0.882%","0.926%","0.874%","0.906%","0"
03/04/2016,"0.854%","0.898%","0.830%","0.862%","0"
03/03/2016,"0.849%","0.873%","0.821%","0.849%","0"
03/02/2016,"0.829%","0.885%","0.825%","0.845%","0"
03/01/2016,"0.778%","0.865%","0.758%","0.849%","0"
02/29/2016,"0.805%","0.829%","0.770%","0.782%","0"
02/26/2016,"0.742%","0.829%","0.730%","0.805%","0"
02/25/2016,"0.750%","0.766%","0.707%","0.730%","0"
02/24/2016,"0.750%","0.774%","0.691%","0.766%","0"
02/23/2016,"0.750%","0.787%","0.721%","0.754%","0"
02/22/2016,"0.750%","0.795%","0.738%","0.754%","0"
02/19/2016,"0.709%","0.770%","0.685%","0.746%","0"
02/18/2016,"0.738%","0.770%","0.685%","0.697%","0"
02/17/2016,"0.722%","0.782%","0.689%","0.746%","0"
02/16/2016,"0.722%","0.742%","0.685%","0.726%","0"
02/12/2016,"0.658%","0.730%","0.641%","0.710%","0"
02/11/2016,"0.682%","0.694%","0.578%","0.658%","0"
02/10/2016,"0.698%","0.762%","0.658%","0.690%","0"
02/09/2016,"0.662%","0.706%","0.626%","0.694%","0"
02/08/2016,"0.742%","0.750%","0.642%","0.670%","0"
02/05/2016,"0.698%","0.778%","0.682%","0.730%","0"
02/04/2016,"0.722%","0.742%","0.691%","0.702%","0"
02/03/2016,"0.742%","0.770%","0.683%","0.726%","0"
02/02/2016,"0.798%","0.806%","0.730%","0.738%","0"
02/01/2016,"0.778%","0.825%","0.766%","0.805%","0"
01/29/2016,"0.833%","0.833%","0.762%","0.778%","0"
01/28/2016,"0.837%","0.860%","0.805%","0.825%","0"
01/27/2016,"0.844%","0.896%","0.829%","0.844%","0"
01/26/2016,"0.861%","0.885%","0.820%","0.848%","0"
01/25/2016,"0.877%","0.894%","0.844%","0.861%","0"
01/22/2016,"0.853%","0.898%","0.828%","0.873%","0"
01/21/2016,"0.841%","0.862%","0.801%","0.841%","0"
01/20/2016,"0.874%","0.874%","0.793%","0.829%","0"
