Date,Open,High,Low,Close,Volume
01/31/2020,"1.423%","1.423%","1.315%","1.323%","0"
01/30/2020,"1.455%","1.455%","1.359%","1.423%","0"
01/29/2020,"1.474%","1.474%","1.415%","1.423%","0"
01/28/2020,"1.439%","1.478%","1.399%","1.474%","0"
01/27/2020,"1.489%","1.489%","1.418%","1.439%","0"
01/24/2020,"1.518%","1.542%","1.472%","1.489%","0"
01/23/2020,"1.530%","1.543%","1.477%","1.518%","0"
01/22/2020,"1.526%","1.551%","1.502%","1.530%","0"
01/21/2020,"1.563%","1.563%","1.502%","1.526%","0"
01/20/2020,"1.563%","1.563%","1.563%","1.563%","0"
